TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",0,SELECTED ECONOMIC CHARACTERISTICS,,,,
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",0.5,,,,,
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",0.8,EMPLOYMENT STATUS,,,,
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",1,Population 16 years and over,"583,074","+/-3,264","583,074",(X)
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",2,In labor force,"335,093","+/-6,497",57.5,+/-1.1
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",3,Civilian labor force,"333,456","+/-6,607",57.2,+/-1.1
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",4,Employed,"314,029","+/-7,252",53.9,+/-1.3
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",5,Unemployed,"19,427","+/-2,819",3.3,+/-0.5
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",6,Armed Forces,"1,637",+/-840,0.3,+/-0.1
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",7,Not in labor force,"247,981","+/-6,856",42.5,+/-1.1
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",7.3,,,,,
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",8,Civilian labor force,"333,456","+/-6,607","333,456",(X)
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",9,Unemployment Rate,(X),(X),5.8,+/-0.9
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",9.3,,,,,
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",10,Females 16 years and over,"304,089","+/-1,746","304,089",(X)
DP03,5001800US0101,"Congressional District 1 (118th Congress), Alabama",11,In labor force,"164,634","+/-4,858",54.1,+/-1.6
