TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",0.5,,,,,
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",0.8,HOUSEHOLDS BY TYPE,,,,
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",1,Total households,"284,318","+/-4,540","284,318",(X)
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",2,Married-couple household,"130,334","+/-5,271",45.8,+/-1.8
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",3,With children of the householder under 18 years,"43,295","+/-3,682",15.2,+/-1.3
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",4,Cohabiting couple household,"15,486","+/-2,333",5.4,+/-0.8
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",5,With children of the householder under 18 years,"5,100","+/-1,300",1.8,+/-0.5
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",6,"Male householder, no spouse/partner present","48,843","+/-3,584",17.2,+/-1.2
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",7,With children of the householder under 18 years,"2,255",+/-813,0.8,+/-0.3
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",8,Householder living alone,"37,814","+/-3,455",13.3,+/-1.2
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",9,65 years and over,"11,128","+/-1,827",3.9,+/-0.6
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",10,"Female householder, no spouse/partner present","89,655","+/-4,625",31.5,+/-1.5
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",11,With children of the householder under 18 years,"16,909","+/-2,315",5.9,+/-0.8
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",12,Householder living alone,"51,827","+/-4,017",18.2,+/-1.3
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",13,65 years and over,"25,473","+/-2,452",9.0,+/-0.8
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",13.3,,,,,
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",14,Households with one or more people under 18 years,"80,856","+/-4,371",28.4,+/-1.5
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",15,Households with one or more people 65 years and over,"99,105","+/-2,500",34.9,+/-0.8
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",15.3,,,,,
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",16,Average household size,2.52,+/-0.04,(X),(X)
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",17,Average family size,3.19,+/-0.08,(X),(X)
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",17.3,,,,,
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",17.5,RELATIONSHIP,,,,
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",18,Population in households,"716,290","+/-3,940","716,290",(X)
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",19,Householder,"284,318","+/-4,540",39.7,+/-0.6
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",20,Spouse,"130,176","+/-5,398",18.2,+/-0.7
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",21,Unmarried partner,"15,557","+/-2,361",2.2,+/-0.3
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",22,Child,"210,901","+/-8,044",29.4,+/-1.1
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",23,Other relatives,"59,352","+/-6,477",8.3,+/-0.9
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",24,Other nonrelatives,"15,986","+/-3,878",2.2,+/-0.5
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",24.3,,,,,
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",24.5,MARITAL STATUS,,,,
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",25,Males 15 years and over,"283,598","+/-2,473","283,598",(X)
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",26,Never married,"97,397","+/-4,890",34.3,+/-1.6
DP02,5001800US0101,"Congressional District 1 (118th Congress), Alabama",27,"Now married, except separated","141,846","+/-5,218",50.0,+/-1.8
