"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US2701A,"State House District 1A (2022), Minnesota",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US2701A,"State House District 1A (2022), Minnesota",0.5,,,,,
620L800US2701A,"State House District 1A (2022), Minnesota",0.8,HOUSING OCCUPANCY,,,,
620L800US2701A,"State House District 1A (2022), Minnesota",1,Total housing units,"20,586",+/-85,"20,586",(X)
620L800US2701A,"State House District 1A (2022), Minnesota",2,Occupied housing units,"17,042",+/-262,82.8,+/-1.2
620L800US2701A,"State House District 1A (2022), Minnesota",3,Vacant housing units,"3,544",+/-241,17.2,+/-1.2
620L800US2701A,"State House District 1A (2022), Minnesota",3.3,,,,,
620L800US2701A,"State House District 1A (2022), Minnesota",4,Homeowner vacancy rate,0.9,+/-0.4,(X),(X)
620L800US2701A,"State House District 1A (2022), Minnesota",5,Rental vacancy rate,12.2,+/-3.3,(X),(X)
620L800US2701A,"State House District 1A (2022), Minnesota",5.3,,,,,
620L800US2701A,"State House District 1A (2022), Minnesota",5.5,UNITS IN STRUCTURE,,,,
620L800US2701A,"State House District 1A (2022), Minnesota",6,Total housing units,"20,586",+/-85,"20,586",(X)
620L800US2701A,"State House District 1A (2022), Minnesota",7,"1-unit, detached","14,625",+/-282,71.0,+/-1.3
620L800US2701A,"State House District 1A (2022), Minnesota",8,"1-unit, attached",469,+/-106,2.3,+/-0.5
620L800US2701A,"State House District 1A (2022), Minnesota",9,2 units,267,+/-88,1.3,+/-0.4
620L800US2701A,"State House District 1A (2022), Minnesota",10,3 or 4 units,403,+/-106,2.0,+/-0.5
620L800US2701A,"State House District 1A (2022), Minnesota",11,5 to 9 units,458,+/-91,2.2,+/-0.4
620L800US2701A,"State House District 1A (2022), Minnesota",12,10 to 19 units,533,+/-119,2.6,+/-0.6
620L800US2701A,"State House District 1A (2022), Minnesota",13,20 or more units,"1,456",+/-183,7.1,+/-0.9
620L800US2701A,"State House District 1A (2022), Minnesota",14,Mobile home,"2,374",+/-158,11.5,+/-0.8
620L800US2701A,"State House District 1A (2022), Minnesota",15,"Boat, RV, van, etc.",1,+/-2,0.0,+/-0.1
620L800US2701A,"State House District 1A (2022), Minnesota",15.3,,,,,
620L800US2701A,"State House District 1A (2022), Minnesota",15.5,YEAR STRUCTURE BUILT,,,,
620L800US2701A,"State House District 1A (2022), Minnesota",16,Total housing units,"20,586",+/-85,"20,586",(X)
620L800US2701A,"State House District 1A (2022), Minnesota",17,Built 2020 or later,8,+/-6,0.0,+/-0.1
620L800US2701A,"State House District 1A (2022), Minnesota",18,Built 2010 to 2019,963,+/-135,4.7,+/-0.7
620L800US2701A,"State House District 1A (2022), Minnesota",19,Built 2000 to 2009,"2,073",+/-148,10.1,+/-0.7
620L800US2701A,"State House District 1A (2022), Minnesota",20,Built 1990 to 1999,"2,487",+/-208,12.1,+/-1.0
620L800US2701A,"State House District 1A (2022), Minnesota",21,Built 1980 to 1989,"2,323",+/-144,11.3,+/-0.7
620L800US2701A,"State House District 1A (2022), Minnesota",22,Built 1970 to 1979,"4,143",+/-222,20.1,+/-1.1
620L800US2701A,"State House District 1A (2022), Minnesota",23,Built 1960 to 1969,"1,750",+/-153,8.5,+/-0.7
