"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US23001,"State House District 1 (2022), Maine",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
620L800US23001,"State House District 1 (2022), Maine",0.5,,,,,
620L800US23001,"State House District 1 (2022), Maine",0.8,HOUSEHOLDS BY TYPE,,,,
620L800US23001,"State House District 1 (2022), Maine",1,Total households,"3,699",+/-192,"3,699",(X)
620L800US23001,"State House District 1 (2022), Maine",2,Married-couple household,"1,603",+/-133,43.3,+/-4.0
620L800US23001,"State House District 1 (2022), Maine",3,With children of the householder under 18 years,432,+/-101,11.7,+/-2.9
620L800US23001,"State House District 1 (2022), Maine",4,Cohabiting couple household,306,+/-94,8.3,+/-2.5
620L800US23001,"State House District 1 (2022), Maine",5,With children of the householder under 18 years,145,+/-64,3.9,+/-1.7
620L800US23001,"State House District 1 (2022), Maine",6,"Male householder, no spouse/partner present",725,+/-108,19.6,+/-2.7
620L800US23001,"State House District 1 (2022), Maine",7,With children of the householder under 18 years,103,+/-70,2.8,+/-1.9
620L800US23001,"State House District 1 (2022), Maine",8,Householder living alone,485,+/-78,13.1,+/-1.9
620L800US23001,"State House District 1 (2022), Maine",9,65 years and over,274,+/-67,7.4,+/-1.7
620L800US23001,"State House District 1 (2022), Maine",10,"Female householder, no spouse/partner present","1,065",+/-185,28.8,+/-4.2
620L800US23001,"State House District 1 (2022), Maine",11,With children of the householder under 18 years,149,+/-67,4.0,+/-1.8
620L800US23001,"State House District 1 (2022), Maine",12,Householder living alone,755,+/-182,20.4,+/-4.3
620L800US23001,"State House District 1 (2022), Maine",13,65 years and over,397,+/-98,10.7,+/-2.5
620L800US23001,"State House District 1 (2022), Maine",13.3,,,,,
620L800US23001,"State House District 1 (2022), Maine",14,Households with one or more people under 18 years,883,+/-92,23.9,+/-2.8
620L800US23001,"State House District 1 (2022), Maine",15,Households with one or more people 65 years and over,"1,431",+/-137,38.7,+/-3.2
620L800US23001,"State House District 1 (2022), Maine",15.3,,,,,
620L800US23001,"State House District 1 (2022), Maine",16,Average household size,2.21,+/-0.10,(X),(X)
620L800US23001,"State House District 1 (2022), Maine",17,Average family size,2.68,+/-0.12,(X),(X)
620L800US23001,"State House District 1 (2022), Maine",17.3,,,,,
620L800US23001,"State House District 1 (2022), Maine",17.5,RELATIONSHIP,,,,
620L800US23001,"State House District 1 (2022), Maine",18,Population in households,"8,166",+/-313,"8,166",(X)
620L800US23001,"State House District 1 (2022), Maine",19,Householder,"3,699",+/-192,45.3,+/-2.0
620L800US23001,"State House District 1 (2022), Maine",20,Spouse,"1,636",+/-140,20.0,+/-1.7
620L800US23001,"State House District 1 (2022), Maine",21,Unmarried partner,369,+/-133,4.5,+/-1.6
620L800US23001,"State House District 1 (2022), Maine",22,Child,"1,852",+/-182,22.7,+/-1.9
620L800US23001,"State House District 1 (2022), Maine",23,Other relatives,263,+/-89,3.2,+/-1.1
620L800US23001,"State House District 1 (2022), Maine",24,Other nonrelatives,347,+/-128,4.2,+/-1.6
620L800US23001,"State House District 1 (2022), Maine",24.3,,,,,
620L800US23001,"State House District 1 (2022), Maine",24.5,MARITAL STATUS,,,,
620L800US23001,"State House District 1 (2022), Maine",25,Males 15 years and over,"3,688",+/-208,"3,688",(X)
620L800US23001,"State House District 1 (2022), Maine",26,Never married,"1,244",+/-186,33.7,+/-3.8
620L800US23001,"State House District 1 (2022), Maine",27,"Now married, except separated","1,730",+/-148,46.9,+/-4.0
620L800US23001,"State House District 1 (2022), Maine",28,Separated,21,+/-14,0.6,+/-0.4
620L800US23001,"State House District 1 (2022), Maine",29,Widowed,173,+/-76,4.7,+/-2.1
620L800US23001,"State House District 1 (2022), Maine",30,Divorced,520,+/-111,14.1,+/-3.0
620L800US23001,"State House District 1 (2022), Maine",30.3,,,,,
620L800US23001,"State House District 1 (2022), Maine",31,Females 15 years and over,"3,611",+/-202,"3,611",(X)
620L800US23001,"State House District 1 (2022), Maine",32,Never married,861,+/-213,23.8,+/-5.2
620L800US23001,"State House District 1 (2022), Maine",33,"Now married, except separated","1,683",+/-139,46.6,+/-4.5
620L800US23001,"State House District 1 (2022), Maine",34,Separated,66,+/-64,1.8,+/-1.8
620L800US23001,"State House District 1 (2022), Maine",35,Widowed,566,+/-124,15.7,+/-3.2
620L800US23001,"State House District 1 (2022), Maine",36,Divorced,435,+/-114,12.0,+/-3.1
620L800US23001,"State House District 1 (2022), Maine",36.3,,,,,
620L800US23001,"State House District 1 (2022), Maine",36.5,FERTILITY,,,,
620L800US23001,"State House District 1 (2022), Maine",37,Number of women 15 to 50 years old who had a birth in the past 12 months,99,+/-52,99,(X)
620L800US23001,"State House District 1 (2022), Maine",38,"Unmarried women (widowed, divorced, and never married)",48,+/-32,48.5,+/-24.4
620L800US23001,"State House District 1 (2022), Maine",39,"Per 1,000 unmarried women",47,+/-34,(X),(X)
620L800US23001,"State House District 1 (2022), Maine",40,"Per 1,000 women 15 to 50 years old",60,+/-33,(X),(X)
620L800US23001,"State House District 1 (2022), Maine",41,"Per 1,000 women 15 to 19 years old",0,+/-112,(X),(X)
620L800US23001,"State House District 1 (2022), Maine",42,"Per 1,000 women 20 to 34 years old",180,+/-95,(X),(X)
620L800US23001,"State House District 1 (2022), Maine",43,"Per 1,000 women 35 to 50 years old",20,+/-26,(X),(X)
620L800US23001,"State House District 1 (2022), Maine",43.3,,,,,
620L800US23001,"State House District 1 (2022), Maine",43.5,GRANDPARENTS,,,,
620L800US23001,"State House District 1 (2022), Maine",44,Number of grandparents living with own grandchildren under 18 years,78,+/-42,78,(X)
620L800US23001,"State House District 1 (2022), Maine",45,Grandparents responsible for grandchildren,51,+/-38,65.4,+/-19.8
620L800US23001,"State House District 1 (2022), Maine",45.9,Years responsible for grandchildren,,,,
620L800US23001,"State House District 1 (2022), Maine",46,Less than 1 year,25,+/-38,32.1,+/-37.1
620L800US23001,"State House District 1 (2022), Maine",47,1 or 2 years,13,+/-11,16.7,+/-18.1
620L800US23001,"State House District 1 (2022), Maine",48,3 or 4 years,0,+/-15,0.0,+/-28.9
620L800US23001,"State House District 1 (2022), Maine",49,5 or more years,13,+/-14,16.7,+/-17.4
620L800US23001,"State House District 1 (2022), Maine",49.3,,,,,
620L800US23001,"State House District 1 (2022), Maine",50,Number of grandparents responsible for own grandchildren under 18 years,51,+/-38,51,(X)
620L800US23001,"State House District 1 (2022), Maine",51,Who are female,30,+/-23,58.8,+/-15.7
620L800US23001,"State House District 1 (2022), Maine",52,Who are married,40,+/-37,78.4,+/-27.3
620L800US23001,"State House District 1 (2022), Maine",52.3,,,,,
620L800US23001,"State House District 1 (2022), Maine",52.5,SCHOOL ENROLLMENT,,,,
620L800US23001,"State House District 1 (2022), Maine",53,Population 3 years and over enrolled in school,"1,689",+/-228,"1,689",(X)
620L800US23001,"State House District 1 (2022), Maine",54,"Nursery school, preschool",61,+/-32,3.6,+/-2.0
620L800US23001,"State House District 1 (2022), Maine",55,Kindergarten,58,+/-27,3.4,+/-1.6
620L800US23001,"State House District 1 (2022), Maine",56,Elementary school (grades 1-8),744,+/-123,44.0,+/-6.7
620L800US23001,"State House District 1 (2022), Maine",57,High school (grades 9-12),340,+/-108,20.1,+/-5.5
620L800US23001,"State House District 1 (2022), Maine",58,College or graduate school,486,+/-157,28.8,+/-7.4
620L800US23001,"State House District 1 (2022), Maine",58.3,,,,,
620L800US23001,"State House District 1 (2022), Maine",58.5,EDUCATIONAL ATTAINMENT,,,,
620L800US23001,"State House District 1 (2022), Maine",59,Population 25 years and over,"6,449",+/-266,"6,449",(X)
620L800US23001,"State House District 1 (2022), Maine",60,Less than 9th grade,264,+/-84,4.1,+/-1.3
620L800US23001,"State House District 1 (2022), Maine",61,"9th to 12th grade, no diploma",367,+/-65,5.7,+/-1.0
620L800US23001,"State House District 1 (2022), Maine",62,High school graduate (includes equivalency),"2,650",+/-262,41.1,+/-3.7
620L800US23001,"State House District 1 (2022), Maine",63,"Some college, no degree","1,196",+/-178,18.5,+/-2.7
620L800US23001,"State House District 1 (2022), Maine",64,Associate's degree,582,+/-139,9.0,+/-2.1
620L800US23001,"State House District 1 (2022), Maine",65,Bachelor's degree,"1,011",+/-206,15.7,+/-3.1
