"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US48001,"State House District 1 (2022), Texas",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
620L800US48001,"State House District 1 (2022), Texas",0.5,,,,,
620L800US48001,"State House District 1 (2022), Texas",0.8,HOUSEHOLDS BY TYPE,,,,
620L800US48001,"State House District 1 (2022), Texas",1,Total households,"74,659",+/-726,"74,659",(X)
620L800US48001,"State House District 1 (2022), Texas",2,Married-couple household,"35,315","+/-1,057",47.3,+/-1.4
620L800US48001,"State House District 1 (2022), Texas",3,With children of the householder under 18 years,"12,146",+/-666,16.3,+/-0.9
620L800US48001,"State House District 1 (2022), Texas",4,Cohabiting couple household,"2,441",+/-382,3.3,+/-0.5
620L800US48001,"State House District 1 (2022), Texas",5,With children of the householder under 18 years,832,+/-217,1.1,+/-0.3
620L800US48001,"State House District 1 (2022), Texas",6,"Male householder, no spouse/partner present","12,800",+/-677,17.1,+/-0.9
620L800US48001,"State House District 1 (2022), Texas",7,With children of the householder under 18 years,"1,012",+/-265,1.4,+/-0.4
620L800US48001,"State House District 1 (2022), Texas",8,Householder living alone,"9,396",+/-618,12.6,+/-0.8
620L800US48001,"State House District 1 (2022), Texas",9,65 years and over,"3,589",+/-363,4.8,+/-0.5
620L800US48001,"State House District 1 (2022), Texas",10,"Female householder, no spouse/partner present","24,103",+/-853,32.3,+/-1.1
620L800US48001,"State House District 1 (2022), Texas",11,With children of the householder under 18 years,"5,270",+/-541,7.1,+/-0.7
620L800US48001,"State House District 1 (2022), Texas",12,Householder living alone,"13,025",+/-723,17.4,+/-1.0
620L800US48001,"State House District 1 (2022), Texas",13,65 years and over,"7,550",+/-514,10.1,+/-0.7
620L800US48001,"State House District 1 (2022), Texas",13.3,,,,,
620L800US48001,"State House District 1 (2022), Texas",14,Households with one or more people under 18 years,"22,923",+/-863,30.7,+/-1.1
620L800US48001,"State House District 1 (2022), Texas",15,Households with one or more people 65 years and over,"26,664",+/-501,35.7,+/-0.7
620L800US48001,"State House District 1 (2022), Texas",15.3,,,,,
620L800US48001,"State House District 1 (2022), Texas",16,Average household size,2.52,+/-0.03,(X),(X)
620L800US48001,"State House District 1 (2022), Texas",17,Average family size,3.14,+/-0.05,(X),(X)
620L800US48001,"State House District 1 (2022), Texas",17.3,,,,,
620L800US48001,"State House District 1 (2022), Texas",17.5,RELATIONSHIP,,,,
620L800US48001,"State House District 1 (2022), Texas",18,Population in households,"188,382",+/-650,"188,382",(X)
620L800US48001,"State House District 1 (2022), Texas",19,Householder,"74,659",+/-726,39.6,+/-0.4
620L800US48001,"State House District 1 (2022), Texas",20,Spouse,"35,230","+/-1,082",18.7,+/-0.6
620L800US48001,"State House District 1 (2022), Texas",21,Unmarried partner,"2,521",+/-402,1.3,+/-0.2
620L800US48001,"State House District 1 (2022), Texas",22,Child,"55,617","+/-1,516",29.5,+/-0.8
620L800US48001,"State House District 1 (2022), Texas",23,Other relatives,"15,266","+/-1,184",8.1,+/-0.6
620L800US48001,"State House District 1 (2022), Texas",24,Other nonrelatives,"5,089",+/-771,2.7,+/-0.4
620L800US48001,"State House District 1 (2022), Texas",24.3,,,,,
620L800US48001,"State House District 1 (2022), Texas",24.5,MARITAL STATUS,,,,
620L800US48001,"State House District 1 (2022), Texas",25,Males 15 years and over,"77,195",+/-294,"77,195",(X)
620L800US48001,"State House District 1 (2022), Texas",26,Never married,"24,270",+/-875,31.4,+/-1.1
620L800US48001,"State House District 1 (2022), Texas",27,"Now married, except separated","38,646","+/-1,225",50.1,+/-1.6
