"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US49001,"State House District 1 (2022), Utah",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US49001,"State House District 1 (2022), Utah",0.5,,,,,
620L800US49001,"State House District 1 (2022), Utah",0.8,HOUSING OCCUPANCY,,,,
620L800US49001,"State House District 1 (2022), Utah",1,Total housing units,"14,416",+/-224,"14,416",(X)
620L800US49001,"State House District 1 (2022), Utah",2,Occupied housing units,"13,583",+/-300,94.2,+/-1.5
620L800US49001,"State House District 1 (2022), Utah",3,Vacant housing units,833,+/-224,5.8,+/-1.5
620L800US49001,"State House District 1 (2022), Utah",3.3,,,,,
620L800US49001,"State House District 1 (2022), Utah",4,Homeowner vacancy rate,0.4,+/-0.4,(X),(X)
620L800US49001,"State House District 1 (2022), Utah",5,Rental vacancy rate,2.8,+/-2.6,(X),(X)
620L800US49001,"State House District 1 (2022), Utah",5.3,,,,,
620L800US49001,"State House District 1 (2022), Utah",5.5,UNITS IN STRUCTURE,,,,
620L800US49001,"State House District 1 (2022), Utah",6,Total housing units,"14,416",+/-224,"14,416",(X)
620L800US49001,"State House District 1 (2022), Utah",7,"1-unit, detached","11,452",+/-304,79.4,+/-2.1
620L800US49001,"State House District 1 (2022), Utah",8,"1-unit, attached",342,+/-100,2.4,+/-0.7
620L800US49001,"State House District 1 (2022), Utah",9,2 units,250,+/-130,1.7,+/-0.9
620L800US49001,"State House District 1 (2022), Utah",10,3 or 4 units,"1,127",+/-269,7.8,+/-1.8
620L800US49001,"State House District 1 (2022), Utah",11,5 to 9 units,199,+/-84,1.4,+/-0.6
620L800US49001,"State House District 1 (2022), Utah",12,10 to 19 units,236,+/-103,1.6,+/-0.7
620L800US49001,"State House District 1 (2022), Utah",13,20 or more units,224,+/-91,1.6,+/-0.6
620L800US49001,"State House District 1 (2022), Utah",14,Mobile home,560,+/-193,3.9,+/-1.3
620L800US49001,"State House District 1 (2022), Utah",15,"Boat, RV, van, etc.",26,+/-37,0.2,+/-0.3
620L800US49001,"State House District 1 (2022), Utah",15.3,,,,,
620L800US49001,"State House District 1 (2022), Utah",15.5,YEAR STRUCTURE BUILT,,,,
620L800US49001,"State House District 1 (2022), Utah",16,Total housing units,"14,416",+/-224,"14,416",(X)
620L800US49001,"State House District 1 (2022), Utah",17,Built 2020 or later,45,+/-31,0.3,+/-0.2
620L800US49001,"State House District 1 (2022), Utah",18,Built 2010 to 2019,"1,459",+/-207,10.1,+/-1.4
620L800US49001,"State House District 1 (2022), Utah",19,Built 2000 to 2009,"2,275",+/-254,15.8,+/-1.8
620L800US49001,"State House District 1 (2022), Utah",20,Built 1990 to 1999,"1,940",+/-269,13.5,+/-1.8
620L800US49001,"State House District 1 (2022), Utah",21,Built 1980 to 1989,"1,438",+/-188,10.0,+/-1.3
620L800US49001,"State House District 1 (2022), Utah",22,Built 1970 to 1979,"2,112",+/-279,14.7,+/-1.9
620L800US49001,"State House District 1 (2022), Utah",23,Built 1960 to 1969,"1,602",+/-242,11.1,+/-1.7
620L800US49001,"State House District 1 (2022), Utah",24,Built 1950 to 1959,771,+/-177,5.3,+/-1.2
620L800US49001,"State House District 1 (2022), Utah",25,Built 1940 to 1949,562,+/-117,3.9,+/-0.8
620L800US49001,"State House District 1 (2022), Utah",26,Built 1939 or earlier,"2,212",+/-292,15.3,+/-2.0
620L800US49001,"State House District 1 (2022), Utah",26.3,,,,,
620L800US49001,"State House District 1 (2022), Utah",26.5,ROOMS,,,,
620L800US49001,"State House District 1 (2022), Utah",27,Total housing units,"14,416",+/-224,"14,416",(X)
620L800US49001,"State House District 1 (2022), Utah",28,1 room,128,+/-85,0.9,+/-0.6
620L800US49001,"State House District 1 (2022), Utah",29,2 rooms,98,+/-55,0.7,+/-0.4
620L800US49001,"State House District 1 (2022), Utah",30,3 rooms,456,+/-122,3.2,+/-0.9
620L800US49001,"State House District 1 (2022), Utah",31,4 rooms,"1,805",+/-289,12.5,+/-1.9
620L800US49001,"State House District 1 (2022), Utah",32,5 rooms,"2,323",+/-317,16.1,+/-2.2
620L800US49001,"State House District 1 (2022), Utah",33,6 rooms,"2,076",+/-255,14.4,+/-1.7
620L800US49001,"State House District 1 (2022), Utah",34,7 rooms,"1,641",+/-240,11.4,+/-1.7
620L800US49001,"State House District 1 (2022), Utah",35,8 rooms,"1,914",+/-238,13.3,+/-1.7
620L800US49001,"State House District 1 (2022), Utah",36,9 rooms or more,"3,975",+/-306,27.6,+/-2.1
