"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US47001,"State House District 1 (2022), Tennessee",0,SELECTED ECONOMIC CHARACTERISTICS,,,,
620L800US47001,"State House District 1 (2022), Tennessee",0.5,,,,,
620L800US47001,"State House District 1 (2022), Tennessee",0.8,EMPLOYMENT STATUS,,,,
620L800US47001,"State House District 1 (2022), Tennessee",1,Population 16 years and over,"55,113","+/-1,409","55,113",(X)
620L800US47001,"State House District 1 (2022), Tennessee",2,In labor force,"30,576","+/-1,045",55.5,+/-1.5
620L800US47001,"State House District 1 (2022), Tennessee",3,Civilian labor force,"30,465","+/-1,038",55.3,+/-1.5
620L800US47001,"State House District 1 (2022), Tennessee",4,Employed,"28,148","+/-1,048",51.1,+/-1.7
620L800US47001,"State House District 1 (2022), Tennessee",5,Unemployed,"2,317",+/-567,4.2,+/-1.0
620L800US47001,"State House District 1 (2022), Tennessee",6,Armed Forces,111,+/-101,0.2,+/-0.2
620L800US47001,"State House District 1 (2022), Tennessee",7,Not in labor force,"24,537","+/-1,100",44.5,+/-1.5
620L800US47001,"State House District 1 (2022), Tennessee",7.3,,,,,
620L800US47001,"State House District 1 (2022), Tennessee",8,Civilian labor force,"30,465","+/-1,038","30,465",(X)
620L800US47001,"State House District 1 (2022), Tennessee",9,Unemployment Rate,(X),(X),7.6,+/-1.8
620L800US47001,"State House District 1 (2022), Tennessee",9.3,,,,,
620L800US47001,"State House District 1 (2022), Tennessee",10,Females 16 years and over,"28,664",+/-819,"28,664",(X)
620L800US47001,"State House District 1 (2022), Tennessee",11,In labor force,"14,321",+/-738,50.0,+/-2.0
620L800US47001,"State House District 1 (2022), Tennessee",12,Civilian labor force,"14,283",+/-736,49.8,+/-2.0
620L800US47001,"State House District 1 (2022), Tennessee",13,Employed,"13,032",+/-765,45.5,+/-2.4
620L800US47001,"State House District 1 (2022), Tennessee",13.3,,,,,
620L800US47001,"State House District 1 (2022), Tennessee",14,Own children of the householder under 6 years,"3,904",+/-474,"3,904",(X)
620L800US47001,"State House District 1 (2022), Tennessee",15,All parents in family in labor force,"2,458",+/-391,63.0,+/-7.0
620L800US47001,"State House District 1 (2022), Tennessee",15.3,,,,,
620L800US47001,"State House District 1 (2022), Tennessee",16,Own children of the householder 6 to 17 years,"8,778",+/-677,"8,778",(X)
620L800US47001,"State House District 1 (2022), Tennessee",17,All parents in family in labor force,"5,420",+/-647,61.7,+/-6.4
620L800US47001,"State House District 1 (2022), Tennessee",17.3,,,,,
620L800US47001,"State House District 1 (2022), Tennessee",17.5,COMMUTING TO WORK,,,,
620L800US47001,"State House District 1 (2022), Tennessee",18,Workers 16 years and over,"27,593","+/-1,037","27,593",(X)
620L800US47001,"State House District 1 (2022), Tennessee",19,"Car, truck, or van -- drove alone","23,092","+/-1,021",83.7,+/-2.0
620L800US47001,"State House District 1 (2022), Tennessee",20,"Car, truck, or van -- carpooled","2,164",+/-482,7.8,+/-1.7
620L800US47001,"State House District 1 (2022), Tennessee",21,Public transportation (excluding taxicab),54,+/-50,0.2,+/-0.2
620L800US47001,"State House District 1 (2022), Tennessee",22,Walked,403,+/-163,1.5,+/-0.6
620L800US47001,"State House District 1 (2022), Tennessee",23,Other means,498,+/-170,1.8,+/-0.6
620L800US47001,"State House District 1 (2022), Tennessee",24,Worked from home,"1,382",+/-284,5.0,+/-1.0
620L800US47001,"State House District 1 (2022), Tennessee",24.3,,,,,
620L800US47001,"State House District 1 (2022), Tennessee",25,Mean travel time to work (minutes),22.5,+/-1.0,(X),(X)
620L800US47001,"State House District 1 (2022), Tennessee",25.3,,,,,
620L800US47001,"State House District 1 (2022), Tennessee",25.5,OCCUPATION,,,,
620L800US47001,"State House District 1 (2022), Tennessee",26,Civilian employed population 16 years and over,"28,148","+/-1,048","28,148",(X)
620L800US47001,"State House District 1 (2022), Tennessee",27,"Management, business, science, and arts occupations","9,422",+/-592,33.5,+/-2.0
620L800US47001,"State House District 1 (2022), Tennessee",28,Service occupations,"5,038",+/-649,17.9,+/-2.1
620L800US47001,"State House District 1 (2022), Tennessee",29,Sales and office occupations,"6,179",+/-577,22.0,+/-1.8
620L800US47001,"State House District 1 (2022), Tennessee",30,"Natural resources, construction, and maintenance occupations","2,612",+/-392,9.3,+/-1.4
620L800US47001,"State House District 1 (2022), Tennessee",31,"Production, transportation, and material moving occupations","4,897",+/-541,17.4,+/-1.8
620L800US47001,"State House District 1 (2022), Tennessee",31.3,,,,,
620L800US47001,"State House District 1 (2022), Tennessee",31.5,INDUSTRY,,,,
620L800US47001,"State House District 1 (2022), Tennessee",32,Civilian employed population 16 years and over,"28,148","+/-1,048","28,148",(X)
