"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US37001,"State House District 1 (2022), North Carolina",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
620L800US37001,"State House District 1 (2022), North Carolina",0.5,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",0.8,HOUSEHOLDS BY TYPE,,,,
620L800US37001,"State House District 1 (2022), North Carolina",1,Total households,"35,604",+/-759,"35,604",(X)
620L800US37001,"State House District 1 (2022), North Carolina",2,Married-couple household,"18,204",+/-680,51.1,+/-1.7
620L800US37001,"State House District 1 (2022), North Carolina",3,With children of the householder under 18 years,"5,050",+/-396,14.2,+/-1.1
620L800US37001,"State House District 1 (2022), North Carolina",4,Cohabiting couple household,"2,262",+/-353,6.4,+/-1.0
620L800US37001,"State House District 1 (2022), North Carolina",5,With children of the householder under 18 years,583,+/-192,1.6,+/-0.5
620L800US37001,"State House District 1 (2022), North Carolina",6,"Male householder, no spouse/partner present","6,066",+/-518,17.0,+/-1.3
620L800US37001,"State House District 1 (2022), North Carolina",7,With children of the householder under 18 years,594,+/-201,1.7,+/-0.6
620L800US37001,"State House District 1 (2022), North Carolina",8,Householder living alone,"4,587",+/-453,12.9,+/-1.2
620L800US37001,"State House District 1 (2022), North Carolina",9,65 years and over,"1,679",+/-224,4.7,+/-0.6
620L800US37001,"State House District 1 (2022), North Carolina",10,"Female householder, no spouse/partner present","9,072",+/-533,25.5,+/-1.3
620L800US37001,"State House District 1 (2022), North Carolina",11,With children of the householder under 18 years,"1,753",+/-352,4.9,+/-1.0
620L800US37001,"State House District 1 (2022), North Carolina",12,Householder living alone,"5,431",+/-471,15.3,+/-1.3
620L800US37001,"State House District 1 (2022), North Carolina",13,65 years and over,"3,258",+/-385,9.2,+/-1.1
620L800US37001,"State House District 1 (2022), North Carolina",13.3,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",14,Households with one or more people under 18 years,"8,834",+/-543,24.8,+/-1.5
620L800US37001,"State House District 1 (2022), North Carolina",15,Households with one or more people 65 years and over,"13,563",+/-491,38.1,+/-1.2
620L800US37001,"State House District 1 (2022), North Carolina",15.3,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",16,Average household size,2.33,+/-0.05,(X),(X)
620L800US37001,"State House District 1 (2022), North Carolina",17,Average family size,2.83,+/-0.08,(X),(X)
620L800US37001,"State House District 1 (2022), North Carolina",17.3,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",17.5,RELATIONSHIP,,,,
620L800US37001,"State House District 1 (2022), North Carolina",18,Population in households,"83,039",+/-344,"83,039",(X)
620L800US37001,"State House District 1 (2022), North Carolina",19,Householder,"35,604",+/-759,42.9,+/-0.9
620L800US37001,"State House District 1 (2022), North Carolina",20,Spouse,"18,213",+/-653,21.9,+/-0.8
620L800US37001,"State House District 1 (2022), North Carolina",21,Unmarried partner,"2,243",+/-350,2.7,+/-0.4
620L800US37001,"State House District 1 (2022), North Carolina",22,Child,"21,264",+/-836,25.6,+/-1.0
620L800US37001,"State House District 1 (2022), North Carolina",23,Other relatives,"3,839",+/-591,4.6,+/-0.7
620L800US37001,"State House District 1 (2022), North Carolina",24,Other nonrelatives,"1,876",+/-474,2.3,+/-0.6
620L800US37001,"State House District 1 (2022), North Carolina",24.3,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",24.5,MARITAL STATUS,,,,
620L800US37001,"State House District 1 (2022), North Carolina",25,Males 15 years and over,"34,611",+/-405,"34,611",(X)
620L800US37001,"State House District 1 (2022), North Carolina",26,Never married,"9,981",+/-697,28.8,+/-1.9
620L800US37001,"State House District 1 (2022), North Carolina",27,"Now married, except separated","19,110",+/-727,55.2,+/-2.0
620L800US37001,"State House District 1 (2022), North Carolina",28,Separated,"1,120",+/-290,3.2,+/-0.8
620L800US37001,"State House District 1 (2022), North Carolina",29,Widowed,"1,201",+/-271,3.5,+/-0.8
620L800US37001,"State House District 1 (2022), North Carolina",30,Divorced,"3,199",+/-434,9.2,+/-1.3
620L800US37001,"State House District 1 (2022), North Carolina",30.3,,,,,
