"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US21001,"State House District 1 (2022), Kentucky",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
620L800US21001,"State House District 1 (2022), Kentucky",0.5,,,,,
620L800US21001,"State House District 1 (2022), Kentucky",0.8,HOUSEHOLDS BY TYPE,,,,
620L800US21001,"State House District 1 (2022), Kentucky",1,Total households,"16,961",+/-516,"16,961",(X)
620L800US21001,"State House District 1 (2022), Kentucky",2,Married-couple household,"8,299",+/-438,48.9,+/-2.5
620L800US21001,"State House District 1 (2022), Kentucky",3,With children of the householder under 18 years,"2,659",+/-312,15.7,+/-1.8
620L800US21001,"State House District 1 (2022), Kentucky",4,Cohabiting couple household,"1,242",+/-308,7.3,+/-1.7
620L800US21001,"State House District 1 (2022), Kentucky",5,With children of the householder under 18 years,482,+/-185,2.8,+/-1.1
620L800US21001,"State House District 1 (2022), Kentucky",6,"Male householder, no spouse/partner present","2,687",+/-302,15.8,+/-1.7
620L800US21001,"State House District 1 (2022), Kentucky",7,With children of the householder under 18 years,136,+/-63,0.8,+/-0.4
620L800US21001,"State House District 1 (2022), Kentucky",8,Householder living alone,"1,985",+/-279,11.7,+/-1.6
620L800US21001,"State House District 1 (2022), Kentucky",9,65 years and over,672,+/-144,4.0,+/-0.8
620L800US21001,"State House District 1 (2022), Kentucky",10,"Female householder, no spouse/partner present","4,733",+/-339,27.9,+/-1.7
620L800US21001,"State House District 1 (2022), Kentucky",11,With children of the householder under 18 years,875,+/-179,5.2,+/-1.0
620L800US21001,"State House District 1 (2022), Kentucky",12,Householder living alone,"2,849",+/-273,16.8,+/-1.6
620L800US21001,"State House District 1 (2022), Kentucky",13,65 years and over,"1,402",+/-205,8.3,+/-1.2
620L800US21001,"State House District 1 (2022), Kentucky",13.3,,,,,
620L800US21001,"State House District 1 (2022), Kentucky",14,Households with one or more people under 18 years,"4,836",+/-428,28.5,+/-2.2
620L800US21001,"State House District 1 (2022), Kentucky",15,Households with one or more people 65 years and over,"5,890",+/-325,34.7,+/-1.9
620L800US21001,"State House District 1 (2022), Kentucky",15.3,,,,,
620L800US21001,"State House District 1 (2022), Kentucky",16,Average household size,2.59,+/-0.08,(X),(X)
620L800US21001,"State House District 1 (2022), Kentucky",17,Average family size,3.20,+/-0.11,(X),(X)
620L800US21001,"State House District 1 (2022), Kentucky",17.3,,,,,
620L800US21001,"State House District 1 (2022), Kentucky",17.5,RELATIONSHIP,,,,
