"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US30001,"State House District 1 (2022), Montana",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US30001,"State House District 1 (2022), Montana",0.5,,,,,
620L800US30001,"State House District 1 (2022), Montana",0.8,HOUSING OCCUPANCY,,,,
620L800US30001,"State House District 1 (2022), Montana",1,Total housing units,"5,088",+/-285,"5,088",(X)
620L800US30001,"State House District 1 (2022), Montana",2,Occupied housing units,"4,207",+/-288,82.7,+/-3.9
620L800US30001,"State House District 1 (2022), Montana",3,Vacant housing units,881,+/-208,17.3,+/-3.9
620L800US30001,"State House District 1 (2022), Montana",3.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",4,Homeowner vacancy rate,1.6,+/-1.6,(X),(X)
620L800US30001,"State House District 1 (2022), Montana",5,Rental vacancy rate,12.6,+/-8.2,(X),(X)
620L800US30001,"State House District 1 (2022), Montana",5.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",5.5,UNITS IN STRUCTURE,,,,
620L800US30001,"State House District 1 (2022), Montana",6,Total housing units,"5,088",+/-285,"5,088",(X)
620L800US30001,"State House District 1 (2022), Montana",7,"1-unit, detached","3,459",+/-315,68.0,+/-5.0
620L800US30001,"State House District 1 (2022), Montana",8,"1-unit, attached",103,+/-96,2.0,+/-1.9
620L800US30001,"State House District 1 (2022), Montana",9,2 units,113,+/-103,2.2,+/-2.0
620L800US30001,"State House District 1 (2022), Montana",10,3 or 4 units,187,+/-90,3.7,+/-1.8
620L800US30001,"State House District 1 (2022), Montana",11,5 to 9 units,70,+/-67,1.4,+/-1.3
620L800US30001,"State House District 1 (2022), Montana",12,10 to 19 units,114,+/-87,2.2,+/-1.7
620L800US30001,"State House District 1 (2022), Montana",13,20 or more units,95,+/-63,1.9,+/-1.2
620L800US30001,"State House District 1 (2022), Montana",14,Mobile home,902,+/-221,17.7,+/-4.2
620L800US30001,"State House District 1 (2022), Montana",15,"Boat, RV, van, etc.",45,+/-42,0.9,+/-0.8
620L800US30001,"State House District 1 (2022), Montana",15.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",15.5,YEAR STRUCTURE BUILT,,,,
620L800US30001,"State House District 1 (2022), Montana",16,Total housing units,"5,088",+/-285,"5,088",(X)
620L800US30001,"State House District 1 (2022), Montana",17,Built 2020 or later,19,+/-21,0.4,+/-0.4
620L800US30001,"State House District 1 (2022), Montana",18,Built 2010 to 2019,151,+/-82,3.0,+/-1.6
620L800US30001,"State House District 1 (2022), Montana",19,Built 2000 to 2009,334,+/-133,6.6,+/-2.5
620L800US30001,"State House District 1 (2022), Montana",20,Built 1990 to 1999,425,+/-144,8.4,+/-2.8
620L800US30001,"State House District 1 (2022), Montana",21,Built 1980 to 1989,839,+/-219,16.5,+/-4.0
620L800US30001,"State House District 1 (2022), Montana",22,Built 1970 to 1979,"1,200",+/-222,23.6,+/-4.3
620L800US30001,"State House District 1 (2022), Montana",23,Built 1960 to 1969,801,+/-169,15.7,+/-3.2
620L800US30001,"State House District 1 (2022), Montana",24,Built 1950 to 1959,531,+/-152,10.4,+/-3.0
620L800US30001,"State House District 1 (2022), Montana",25,Built 1940 to 1949,219,+/-75,4.3,+/-1.5
620L800US30001,"State House District 1 (2022), Montana",26,Built 1939 or earlier,569,+/-159,11.2,+/-3.2
620L800US30001,"State House District 1 (2022), Montana",26.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",26.5,ROOMS,,,,
620L800US30001,"State House District 1 (2022), Montana",27,Total housing units,"5,088",+/-285,"5,088",(X)
620L800US30001,"State House District 1 (2022), Montana",28,1 room,101,+/-92,2.0,+/-1.8
620L800US30001,"State House District 1 (2022), Montana",29,2 rooms,139,+/-67,2.7,+/-1.3
620L800US30001,"State House District 1 (2022), Montana",30,3 rooms,568,+/-190,11.2,+/-3.6
620L800US30001,"State House District 1 (2022), Montana",31,4 rooms,"1,145",+/-244,22.5,+/-4.6
620L800US30001,"State House District 1 (2022), Montana",32,5 rooms,971,+/-185,19.1,+/-3.5
620L800US30001,"State House District 1 (2022), Montana",33,6 rooms,701,+/-162,13.8,+/-3.2
620L800US30001,"State House District 1 (2022), Montana",34,7 rooms,543,+/-141,10.7,+/-2.8
620L800US30001,"State House District 1 (2022), Montana",35,8 rooms,523,+/-156,10.3,+/-3.0
620L800US30001,"State House District 1 (2022), Montana",36,9 rooms or more,397,+/-113,7.8,+/-2.2
620L800US30001,"State House District 1 (2022), Montana",37,Median rooms,5.1,+/-0.3,(X),(X)
620L800US30001,"State House District 1 (2022), Montana",37.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",37.5,BEDROOMS,,,,
620L800US30001,"State House District 1 (2022), Montana",38,Total housing units,"5,088",+/-285,"5,088",(X)
620L800US30001,"State House District 1 (2022), Montana",39,No bedroom,105,+/-90,2.1,+/-1.8
620L800US30001,"State House District 1 (2022), Montana",40,1 bedroom,630,+/-148,12.4,+/-2.9
620L800US30001,"State House District 1 (2022), Montana",41,2 bedrooms,"1,722",+/-243,33.8,+/-4.4
620L800US30001,"State House District 1 (2022), Montana",42,3 bedrooms,"1,644",+/-204,32.3,+/-3.8
620L800US30001,"State House District 1 (2022), Montana",43,4 bedrooms,906,+/-235,17.8,+/-4.4
620L800US30001,"State House District 1 (2022), Montana",44,5 or more bedrooms,81,+/-51,1.6,+/-1.0
620L800US30001,"State House District 1 (2022), Montana",44.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",44.5,HOUSING TENURE,,,,
620L800US30001,"State House District 1 (2022), Montana",45,Occupied housing units,"4,207",+/-288,"4,207",(X)
620L800US30001,"State House District 1 (2022), Montana",46,Owner-occupied,"3,059",+/-282,72.7,+/-5.2
620L800US30001,"State House District 1 (2022), Montana",47,Renter-occupied,"1,148",+/-241,27.3,+/-5.2
620L800US30001,"State House District 1 (2022), Montana",47.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",48,Average household size of owner-occupied unit,2.32,+/-0.16,(X),(X)
620L800US30001,"State House District 1 (2022), Montana",49,Average household size of renter-occupied unit,1.94,+/-0.31,(X),(X)
620L800US30001,"State House District 1 (2022), Montana",49.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
620L800US30001,"State House District 1 (2022), Montana",50,Occupied housing units,"4,207",+/-288,"4,207",(X)
620L800US30001,"State House District 1 (2022), Montana",51,Moved in 2019 or later,363,+/-149,8.6,+/-3.6
620L800US30001,"State House District 1 (2022), Montana",52,Moved in 2015 to 2018,"1,184",+/-254,28.1,+/-5.2
620L800US30001,"State House District 1 (2022), Montana",53,Moved in 2010 to 2014,755,+/-205,17.9,+/-4.6
620L800US30001,"State House District 1 (2022), Montana",54,Moved in 2000 to 2009,748,+/-157,17.8,+/-3.6
620L800US30001,"State House District 1 (2022), Montana",55,Moved in 1990 to 1999,562,+/-152,13.4,+/-3.6
620L800US30001,"State House District 1 (2022), Montana",56,Moved in 1989 and earlier,595,+/-138,14.1,+/-3.3
620L800US30001,"State House District 1 (2022), Montana",56.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",56.5,VEHICLES AVAILABLE,,,,
620L800US30001,"State House District 1 (2022), Montana",57,Occupied housing units,"4,207",+/-288,"4,207",(X)
620L800US30001,"State House District 1 (2022), Montana",58,No vehicles available,268,+/-115,6.4,+/-2.7
620L800US30001,"State House District 1 (2022), Montana",59,1 vehicle available,"1,302",+/-204,30.9,+/-4.5
620L800US30001,"State House District 1 (2022), Montana",60,2 vehicles available,"1,454",+/-210,34.6,+/-4.7
620L800US30001,"State House District 1 (2022), Montana",61,3 or more vehicles available,"1,183",+/-237,28.1,+/-5.0
620L800US30001,"State House District 1 (2022), Montana",61.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",61.5,HOUSE HEATING FUEL,,,,
620L800US30001,"State House District 1 (2022), Montana",62,Occupied housing units,"4,207",+/-288,"4,207",(X)
620L800US30001,"State House District 1 (2022), Montana",63,Utility gas,176,+/-74,4.2,+/-1.7
620L800US30001,"State House District 1 (2022), Montana",64,"Bottled, tank, or LP gas",556,+/-147,13.2,+/-3.5
620L800US30001,"State House District 1 (2022), Montana",65,Electricity,"2,105",+/-249,50.0,+/-4.9
620L800US30001,"State House District 1 (2022), Montana",66,"Fuel oil, kerosene, etc.",166,+/-66,3.9,+/-1.6
620L800US30001,"State House District 1 (2022), Montana",67,Coal or coke,0,+/-15,0.0,+/-0.7
620L800US30001,"State House District 1 (2022), Montana",68,Wood,"1,131",+/-225,26.9,+/-4.8
620L800US30001,"State House District 1 (2022), Montana",69,Solar energy,0,+/-15,0.0,+/-0.7
620L800US30001,"State House District 1 (2022), Montana",70,Other fuel,44,+/-39,1.0,+/-0.9
620L800US30001,"State House District 1 (2022), Montana",71,No fuel used,29,+/-46,0.7,+/-1.1
620L800US30001,"State House District 1 (2022), Montana",71.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",71.5,SELECTED CHARACTERISTICS,,,,
620L800US30001,"State House District 1 (2022), Montana",72,Occupied housing units,"4,207",+/-288,"4,207",(X)
620L800US30001,"State House District 1 (2022), Montana",73,Lacking complete plumbing facilities,0,+/-15,0.0,+/-0.7
620L800US30001,"State House District 1 (2022), Montana",74,Lacking complete kitchen facilities,21,+/-33,0.5,+/-0.8
620L800US30001,"State House District 1 (2022), Montana",75,No telephone service available,73,+/-54,1.7,+/-1.3
620L800US30001,"State House District 1 (2022), Montana",75.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",75.5,OCCUPANTS PER ROOM,,,,
620L800US30001,"State House District 1 (2022), Montana",76,Occupied housing units,"4,207",+/-288,"4,207",(X)
620L800US30001,"State House District 1 (2022), Montana",77,1.00 or less,"4,171",+/-284,99.1,+/-0.7
620L800US30001,"State House District 1 (2022), Montana",78,1.01 to 1.50,33,+/-31,0.8,+/-0.7
620L800US30001,"State House District 1 (2022), Montana",79,1.51 or more,3,+/-5,0.1,+/-0.1
620L800US30001,"State House District 1 (2022), Montana",79.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",79.5,VALUE,,,,
620L800US30001,"State House District 1 (2022), Montana",80,Owner-occupied units,"3,059",+/-282,"3,059",(X)
620L800US30001,"State House District 1 (2022), Montana",81,"Less than $50,000",217,+/-92,7.1,+/-3.1
620L800US30001,"State House District 1 (2022), Montana",82,"$50,000 to $99,999",602,+/-167,19.7,+/-5.3
620L800US30001,"State House District 1 (2022), Montana",83,"$100,000 to $149,999",425,+/-131,13.9,+/-4.0
620L800US30001,"State House District 1 (2022), Montana",84,"$150,000 to $199,999",734,+/-180,24.0,+/-5.4
620L800US30001,"State House District 1 (2022), Montana",85,"$200,000 to $299,999",587,+/-180,19.2,+/-5.4
620L800US30001,"State House District 1 (2022), Montana",86,"$300,000 to $499,999",383,+/-105,12.5,+/-3.3
620L800US30001,"State House District 1 (2022), Montana",87,"$500,000 to $999,999",81,+/-42,2.6,+/-1.3
620L800US30001,"State House District 1 (2022), Montana",88,"$1,000,000 or more",30,+/-32,1.0,+/-1.0
620L800US30001,"State House District 1 (2022), Montana",89,Median (dollars),"164,200","+/-8,978",(X),(X)
620L800US30001,"State House District 1 (2022), Montana",89.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",89.5,MORTGAGE STATUS,,,,
620L800US30001,"State House District 1 (2022), Montana",90,Owner-occupied units,"3,059",+/-282,"3,059",(X)
620L800US30001,"State House District 1 (2022), Montana",91,Housing units with a mortgage,"1,551",+/-285,50.7,+/-7.1
620L800US30001,"State House District 1 (2022), Montana",92,Housing units without a mortgage,"1,508",+/-228,49.3,+/-7.1
620L800US30001,"State House District 1 (2022), Montana",92.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",92.5,SELECTED MONTHLY OWNER COSTS (SMOC),,,,
620L800US30001,"State House District 1 (2022), Montana",93,Housing units with a mortgage,"1,551",+/-285,"1,551",(X)
620L800US30001,"State House District 1 (2022), Montana",94,Less than $500,46,+/-36,3.0,+/-2.3
620L800US30001,"State House District 1 (2022), Montana",95,$500 to $999,600,+/-173,38.7,+/-9.1
620L800US30001,"State House District 1 (2022), Montana",96,"$1,000 to $1,499",655,+/-198,42.2,+/-9.6
620L800US30001,"State House District 1 (2022), Montana",97,"$1,500 to $1,999",189,+/-88,12.2,+/-5.1
620L800US30001,"State House District 1 (2022), Montana",98,"$2,000 to $2,499",23,+/-24,1.5,+/-1.5
620L800US30001,"State House District 1 (2022), Montana",99,"$2,500 to $2,999",8,+/-13,0.5,+/-0.8
620L800US30001,"State House District 1 (2022), Montana",100,"$3,000 or more",30,+/-31,1.9,+/-2.0
620L800US30001,"State House District 1 (2022), Montana",101,Median (dollars),"1,079",+/-78,(X),(X)
620L800US30001,"State House District 1 (2022), Montana",101.3,,,,,
620L800US30001,"State House District 1 (2022), Montana",102,Housing units without a mortgage,"1,508",+/-228,"1,508",(X)
620L800US30001,"State House District 1 (2022), Montana",103,Less than $250,273,+/-121,18.1,+/-6.9
620L800US30001,"State House District 1 (2022), Montana",104,$250 to $399,523,+/-132,34.7,+/-7.4
620L800US30001,"State House District 1 (2022), Montana",105,$400 to $599,554,+/-136,36.7,+/-7.5
620L800US30001,"State House District 1 (2022), Montana",106,$600 to $799,93,+/-54,6.2,+/-3.4
620L800US30001,"State House District 1 (2022), Montana",107,$800 to $999,35,+/-23,2.3,+/-1.6
