"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US50A-1,"Addison-1 State House District (2022), Vermont",0,SELECTED ECONOMIC CHARACTERISTICS,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",0.5,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",0.8,EMPLOYMENT STATUS,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",1,Population 16 years and over,"7,244",+/-226,"7,244",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",2,In labor force,"3,658",+/-278,50.5,+/-3.8
620L800US50A-1,"Addison-1 State House District (2022), Vermont",3,Civilian labor force,"3,643",+/-276,50.3,+/-3.8
620L800US50A-1,"Addison-1 State House District (2022), Vermont",4,Employed,"3,441",+/-281,47.5,+/-3.9
620L800US50A-1,"Addison-1 State House District (2022), Vermont",5,Unemployed,202,+/-76,2.8,+/-1.1
620L800US50A-1,"Addison-1 State House District (2022), Vermont",6,Armed Forces,15,+/-21,0.2,+/-0.3
620L800US50A-1,"Addison-1 State House District (2022), Vermont",7,Not in labor force,"3,586",+/-316,49.5,+/-3.8
620L800US50A-1,"Addison-1 State House District (2022), Vermont",7.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",8,Civilian labor force,"3,643",+/-276,"3,643",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",9,Unemployment Rate,(X),(X),5.5,+/-2.1
620L800US50A-1,"Addison-1 State House District (2022), Vermont",9.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",10,Females 16 years and over,"3,820",+/-226,"3,820",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",11,In labor force,"1,877",+/-224,49.1,+/-5.4
620L800US50A-1,"Addison-1 State House District (2022), Vermont",12,Civilian labor force,"1,877",+/-224,49.1,+/-5.4
620L800US50A-1,"Addison-1 State House District (2022), Vermont",13,Employed,"1,781",+/-225,46.6,+/-5.4
620L800US50A-1,"Addison-1 State House District (2022), Vermont",13.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",14,Own children of the householder under 6 years,239,+/-86,239,(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",15,All parents in family in labor force,170,+/-74,71.1,+/-19.3
620L800US50A-1,"Addison-1 State House District (2022), Vermont",15.3,,,,,
