"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US19001,"State House District 1 (2022), Iowa",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US19001,"State House District 1 (2022), Iowa",0.5,,,,,
620L800US19001,"State House District 1 (2022), Iowa",0.8,HOUSING OCCUPANCY,,,,
620L800US19001,"State House District 1 (2022), Iowa",1,Total housing units,"12,832",+/-582,"12,832",(X)
620L800US19001,"State House District 1 (2022), Iowa",2,Occupied housing units,"11,949",+/-614,93.1,+/-2.0
620L800US19001,"State House District 1 (2022), Iowa",3,Vacant housing units,883,+/-254,6.9,+/-2.0
620L800US19001,"State House District 1 (2022), Iowa",3.3,,,,,
620L800US19001,"State House District 1 (2022), Iowa",4,Homeowner vacancy rate,1.3,+/-1.0,(X),(X)
620L800US19001,"State House District 1 (2022), Iowa",5,Rental vacancy rate,4.5,+/-2.3,(X),(X)
620L800US19001,"State House District 1 (2022), Iowa",5.3,,,,,
620L800US19001,"State House District 1 (2022), Iowa",5.5,UNITS IN STRUCTURE,,,,
620L800US19001,"State House District 1 (2022), Iowa",6,Total housing units,"12,832",+/-582,"12,832",(X)
620L800US19001,"State House District 1 (2022), Iowa",7,"1-unit, detached","9,330",+/-506,72.7,+/-2.7
620L800US19001,"State House District 1 (2022), Iowa",8,"1-unit, attached",150,+/-61,1.2,+/-0.5
620L800US19001,"State House District 1 (2022), Iowa",9,2 units,798,+/-220,6.2,+/-1.7
620L800US19001,"State House District 1 (2022), Iowa",10,3 or 4 units,618,+/-183,4.8,+/-1.4
620L800US19001,"State House District 1 (2022), Iowa",11,5 to 9 units,477,+/-134,3.7,+/-1.0
620L800US19001,"State House District 1 (2022), Iowa",12,10 to 19 units,365,+/-117,2.8,+/-0.9
620L800US19001,"State House District 1 (2022), Iowa",13,20 or more units,925,+/-213,7.2,+/-1.6
620L800US19001,"State House District 1 (2022), Iowa",14,Mobile home,169,+/-132,1.3,+/-1.0
620L800US19001,"State House District 1 (2022), Iowa",15,"Boat, RV, van, etc.",0,+/-22,0.0,+/-0.2
