"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US12001,"State House District 1 (2022), Florida",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
620L800US12001,"State House District 1 (2022), Florida",0.5,,,,,
620L800US12001,"State House District 1 (2022), Florida",0.8,HOUSEHOLDS BY TYPE,,,,
620L800US12001,"State House District 1 (2022), Florida",1,Total households,"65,409","+/-1,417","65,409",(X)
620L800US12001,"State House District 1 (2022), Florida",2,Married-couple household,"28,570","+/-1,200",43.7,+/-1.7
620L800US12001,"State House District 1 (2022), Florida",3,With children of the householder under 18 years,"8,911",+/-803,13.6,+/-1.2
620L800US12001,"State House District 1 (2022), Florida",4,Cohabiting couple household,"4,054",+/-589,6.2,+/-0.9
620L800US12001,"State House District 1 (2022), Florida",5,With children of the householder under 18 years,"1,556",+/-400,2.4,+/-0.6
620L800US12001,"State House District 1 (2022), Florida",6,"Male householder, no spouse/partner present","12,055",+/-817,18.4,+/-1.1
620L800US12001,"State House District 1 (2022), Florida",7,With children of the householder under 18 years,533,+/-204,0.8,+/-0.3
620L800US12001,"State House District 1 (2022), Florida",8,Householder living alone,"8,241",+/-765,12.6,+/-1.1
620L800US12001,"State House District 1 (2022), Florida",9,65 years and over,"2,649",+/-448,4.0,+/-0.7
620L800US12001,"State House District 1 (2022), Florida",10,"Female householder, no spouse/partner present","20,730","+/-1,123",31.7,+/-1.5
620L800US12001,"State House District 1 (2022), Florida",11,With children of the householder under 18 years,"3,927",+/-507,6.0,+/-0.7
620L800US12001,"State House District 1 (2022), Florida",12,Householder living alone,"10,165",+/-743,15.5,+/-1.1
620L800US12001,"State House District 1 (2022), Florida",13,65 years and over,"4,627",+/-435,7.1,+/-0.7
620L800US12001,"State House District 1 (2022), Florida",13.3,,,,,
620L800US12001,"State House District 1 (2022), Florida",14,Households with one or more people under 18 years,"17,505",+/-920,26.8,+/-1.2
620L800US12001,"State House District 1 (2022), Florida",15,Households with one or more people 65 years and over,"21,103",+/-785,32.3,+/-1.1
620L800US12001,"State House District 1 (2022), Florida",15.3,,,,,
620L800US12001,"State House District 1 (2022), Florida",16,Average household size,2.48,+/-0.04,(X),(X)
620L800US12001,"State House District 1 (2022), Florida",17,Average family size,3.05,+/-0.06,(X),(X)
620L800US12001,"State House District 1 (2022), Florida",17.3,,,,,
620L800US12001,"State House District 1 (2022), Florida",17.5,RELATIONSHIP,,,,
620L800US12001,"State House District 1 (2022), Florida",18,Population in households,"162,164","+/-3,357","162,164",(X)
620L800US12001,"State House District 1 (2022), Florida",19,Householder,"65,409","+/-1,417",40.3,+/-0.7
620L800US12001,"State House District 1 (2022), Florida",20,Spouse,"28,552","+/-1,194",17.6,+/-0.6
620L800US12001,"State House District 1 (2022), Florida",21,Unmarried partner,"4,018",+/-563,2.5,+/-0.3
620L800US12001,"State House District 1 (2022), Florida",22,Child,"45,239","+/-2,165",27.9,+/-1.0
620L800US12001,"State House District 1 (2022), Florida",23,Other relatives,"12,332","+/-1,387",7.6,+/-0.9
620L800US12001,"State House District 1 (2022), Florida",24,Other nonrelatives,"6,614",+/-881,4.1,+/-0.5
620L800US12001,"State House District 1 (2022), Florida",24.3,,,,,
620L800US12001,"State House District 1 (2022), Florida",24.5,MARITAL STATUS,,,,
620L800US12001,"State House District 1 (2022), Florida",25,Males 15 years and over,"67,974","+/-1,698","67,974",(X)
620L800US12001,"State House District 1 (2022), Florida",26,Never married,"24,651","+/-1,193",36.3,+/-1.4
620L800US12001,"State House District 1 (2022), Florida",27,"Now married, except separated","31,367","+/-1,307",46.1,+/-1.6
620L800US12001,"State House District 1 (2022), Florida",28,Separated,"1,262",+/-421,1.9,+/-0.6
620L800US12001,"State House District 1 (2022), Florida",29,Widowed,"2,497",+/-401,3.7,+/-0.6
620L800US12001,"State House District 1 (2022), Florida",30,Divorced,"8,197",+/-853,12.1,+/-1.2
620L800US12001,"State House District 1 (2022), Florida",30.3,,,,,
620L800US12001,"State House District 1 (2022), Florida",31,Females 15 years and over,"72,613","+/-1,319","72,613",(X)
620L800US12001,"State House District 1 (2022), Florida",32,Never married,"22,987","+/-1,157",31.7,+/-1.3
620L800US12001,"State House District 1 (2022), Florida",33,"Now married, except separated","30,303","+/-1,212",41.7,+/-1.7
620L800US12001,"State House District 1 (2022), Florida",34,Separated,"1,459",+/-344,2.0,+/-0.5
620L800US12001,"State House District 1 (2022), Florida",35,Widowed,"6,776",+/-604,9.3,+/-0.8
620L800US12001,"State House District 1 (2022), Florida",36,Divorced,"11,088","+/-1,001",15.3,+/-1.4
620L800US12001,"State House District 1 (2022), Florida",36.3,,,,,
620L800US12001,"State House District 1 (2022), Florida",36.5,FERTILITY,,,,
620L800US12001,"State House District 1 (2022), Florida",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"1,909",+/-342,"1,909",(X)
620L800US12001,"State House District 1 (2022), Florida",38,"Unmarried women (widowed, divorced, and never married)",771,+/-256,40.4,+/-10.6
620L800US12001,"State House District 1 (2022), Florida",39,"Per 1,000 unmarried women",31,+/-10,(X),(X)
620L800US12001,"State House District 1 (2022), Florida",40,"Per 1,000 women 15 to 50 years old",48,+/-9,(X),(X)
620L800US12001,"State House District 1 (2022), Florida",41,"Per 1,000 women 15 to 19 years old",21,+/-20,(X),(X)
620L800US12001,"State House District 1 (2022), Florida",42,"Per 1,000 women 20 to 34 years old",79,+/-17,(X),(X)
620L800US12001,"State House District 1 (2022), Florida",43,"Per 1,000 women 35 to 50 years old",20,+/-8,(X),(X)
620L800US12001,"State House District 1 (2022), Florida",43.3,,,,,
620L800US12001,"State House District 1 (2022), Florida",43.5,GRANDPARENTS,,,,
620L800US12001,"State House District 1 (2022), Florida",44,Number of grandparents living with own grandchildren under 18 years,"3,593",+/-567,"3,593",(X)
620L800US12001,"State House District 1 (2022), Florida",45,Grandparents responsible for grandchildren,"1,723",+/-393,48.0,+/-7.6
620L800US12001,"State House District 1 (2022), Florida",45.9,Years responsible for grandchildren,,,,
620L800US12001,"State House District 1 (2022), Florida",46,Less than 1 year,210,+/-188,5.8,+/-5.1
620L800US12001,"State House District 1 (2022), Florida",47,1 or 2 years,232,+/-142,6.5,+/-3.7
620L800US12001,"State House District 1 (2022), Florida",48,3 or 4 years,306,+/-144,8.5,+/-3.8
620L800US12001,"State House District 1 (2022), Florida",49,5 or more years,975,+/-252,27.1,+/-6.2
620L800US12001,"State House District 1 (2022), Florida",49.3,,,,,
620L800US12001,"State House District 1 (2022), Florida",50,Number of grandparents responsible for own grandchildren under 18 years,"1,723",+/-393,"1,723",(X)
620L800US12001,"State House District 1 (2022), Florida",51,Who are female,"1,127",+/-272,65.4,+/-6.0
620L800US12001,"State House District 1 (2022), Florida",52,Who are married,"1,177",+/-344,68.3,+/-10.3
620L800US12001,"State House District 1 (2022), Florida",52.3,,,,,
620L800US12001,"State House District 1 (2022), Florida",52.5,SCHOOL ENROLLMENT,,,,
