"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US36001,"Assembly District 1 (2022), New York",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
620L800US36001,"Assembly District 1 (2022), New York",0.5,,,,,
620L800US36001,"Assembly District 1 (2022), New York",0.8,HOUSEHOLDS BY TYPE,,,,
620L800US36001,"Assembly District 1 (2022), New York",1,Total households,"50,641",+/-992,"50,641",(X)
620L800US36001,"Assembly District 1 (2022), New York",2,Married-couple household,"27,745",+/-972,54.8,+/-2.1
620L800US36001,"Assembly District 1 (2022), New York",3,With children of the householder under 18 years,"8,902",+/-668,17.6,+/-1.4
620L800US36001,"Assembly District 1 (2022), New York",4,Cohabiting couple household,"2,926",+/-426,5.8,+/-0.8
620L800US36001,"Assembly District 1 (2022), New York",5,With children of the householder under 18 years,753,+/-242,1.5,+/-0.5
620L800US36001,"Assembly District 1 (2022), New York",6,"Male householder, no spouse/partner present","7,897",+/-814,15.6,+/-1.5
620L800US36001,"Assembly District 1 (2022), New York",7,With children of the householder under 18 years,456,+/-175,0.9,+/-0.3
620L800US36001,"Assembly District 1 (2022), New York",8,Householder living alone,"5,913",+/-739,11.7,+/-1.3
620L800US36001,"Assembly District 1 (2022), New York",9,65 years and over,"2,645",+/-405,5.2,+/-0.8
620L800US36001,"Assembly District 1 (2022), New York",10,"Female householder, no spouse/partner present","12,073",+/-910,23.8,+/-1.7
620L800US36001,"Assembly District 1 (2022), New York",11,With children of the householder under 18 years,"1,788",+/-494,3.5,+/-1.0
620L800US36001,"Assembly District 1 (2022), New York",12,Householder living alone,"7,790",+/-742,15.4,+/-1.3
620L800US36001,"Assembly District 1 (2022), New York",13,65 years and over,"4,826",+/-610,9.5,+/-1.1
620L800US36001,"Assembly District 1 (2022), New York",13.3,,,,,
620L800US36001,"Assembly District 1 (2022), New York",14,Households with one or more people under 18 years,"12,978",+/-795,25.6,+/-1.7
620L800US36001,"Assembly District 1 (2022), New York",15,Households with one or more people 65 years and over,"21,439","+/-1,006",42.3,+/-1.5
620L800US36001,"Assembly District 1 (2022), New York",15.3,,,,,
620L800US36001,"Assembly District 1 (2022), New York",16,Average household size,2.52,+/-0.05,(X),(X)
620L800US36001,"Assembly District 1 (2022), New York",17,Average family size,3.04,+/-0.06,(X),(X)
620L800US36001,"Assembly District 1 (2022), New York",17.3,,,,,
620L800US36001,"Assembly District 1 (2022), New York",17.5,RELATIONSHIP,,,,
620L800US36001,"Assembly District 1 (2022), New York",18,Population in households,"127,489","+/-1,164","127,489",(X)
620L800US36001,"Assembly District 1 (2022), New York",19,Householder,"50,641",+/-992,39.7,+/-0.8
620L800US36001,"Assembly District 1 (2022), New York",20,Spouse,"27,796",+/-955,21.8,+/-0.7
620L800US36001,"Assembly District 1 (2022), New York",21,Unmarried partner,"2,911",+/-443,2.3,+/-0.3
620L800US36001,"Assembly District 1 (2022), New York",22,Child,"35,270","+/-1,642",27.7,+/-1.2
620L800US36001,"Assembly District 1 (2022), New York",23,Other relatives,"7,271","+/-1,193",5.7,+/-0.9
620L800US36001,"Assembly District 1 (2022), New York",24,Other nonrelatives,"3,600",+/-703,2.8,+/-0.5
620L800US36001,"Assembly District 1 (2022), New York",24.3,,,,,
620L800US36001,"Assembly District 1 (2022), New York",24.5,MARITAL STATUS,,,,
620L800US36001,"Assembly District 1 (2022), New York",25,Males 15 years and over,"53,713","+/-1,282","53,713",(X)
620L800US36001,"Assembly District 1 (2022), New York",26,Never married,"16,387","+/-1,146",30.5,+/-1.8
620L800US36001,"Assembly District 1 (2022), New York",27,"Now married, except separated","30,627","+/-1,033",57.0,+/-2.0
620L800US36001,"Assembly District 1 (2022), New York",28,Separated,411,+/-205,0.8,+/-0.4
620L800US36001,"Assembly District 1 (2022), New York",29,Widowed,"1,441",+/-285,2.7,+/-0.5
620L800US36001,"Assembly District 1 (2022), New York",30,Divorced,"4,847",+/-697,9.0,+/-1.3
620L800US36001,"Assembly District 1 (2022), New York",30.3,,,,,
620L800US36001,"Assembly District 1 (2022), New York",31,Females 15 years and over,"54,559","+/-1,103","54,559",(X)
