"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US22001,"State House District 1 (2022), Louisiana",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US22001,"State House District 1 (2022), Louisiana",0.5,,,,,
620L800US22001,"State House District 1 (2022), Louisiana",0.8,HOUSING OCCUPANCY,,,,
620L800US22001,"State House District 1 (2022), Louisiana",1,Total housing units,"21,075",+/-786,"21,075",(X)
620L800US22001,"State House District 1 (2022), Louisiana",2,Occupied housing units,"18,339",+/-807,87.0,+/-1.7
620L800US22001,"State House District 1 (2022), Louisiana",3,Vacant housing units,"2,736",+/-355,13.0,+/-1.7
620L800US22001,"State House District 1 (2022), Louisiana",3.3,,,,,
620L800US22001,"State House District 1 (2022), Louisiana",4,Homeowner vacancy rate,2.3,+/-1.0,(X),(X)
620L800US22001,"State House District 1 (2022), Louisiana",5,Rental vacancy rate,6.0,+/-2.7,(X),(X)
620L800US22001,"State House District 1 (2022), Louisiana",5.3,,,,,
620L800US22001,"State House District 1 (2022), Louisiana",5.5,UNITS IN STRUCTURE,,,,
620L800US22001,"State House District 1 (2022), Louisiana",6,Total housing units,"21,075",+/-786,"21,075",(X)
620L800US22001,"State House District 1 (2022), Louisiana",7,"1-unit, detached","12,513",+/-772,59.4,+/-3.0
620L800US22001,"State House District 1 (2022), Louisiana",8,"1-unit, attached",162,+/-71,0.8,+/-0.3
620L800US22001,"State House District 1 (2022), Louisiana",9,2 units,71,+/-54,0.3,+/-0.3
620L800US22001,"State House District 1 (2022), Louisiana",10,3 or 4 units,448,+/-186,2.1,+/-0.9
620L800US22001,"State House District 1 (2022), Louisiana",11,5 to 9 units,428,+/-208,2.0,+/-1.0
620L800US22001,"State House District 1 (2022), Louisiana",12,10 to 19 units,265,+/-211,1.3,+/-1.0
620L800US22001,"State House District 1 (2022), Louisiana",13,20 or more units,156,+/-71,0.7,+/-0.3
620L800US22001,"State House District 1 (2022), Louisiana",14,Mobile home,"6,828",+/-711,32.4,+/-3.3
620L800US22001,"State House District 1 (2022), Louisiana",15,"Boat, RV, van, etc.",204,+/-267,1.0,+/-1.3
620L800US22001,"State House District 1 (2022), Louisiana",15.3,,,,,
620L800US22001,"State House District 1 (2022), Louisiana",15.5,YEAR STRUCTURE BUILT,,,,
620L800US22001,"State House District 1 (2022), Louisiana",16,Total housing units,"21,075",+/-786,"21,075",(X)
620L800US22001,"State House District 1 (2022), Louisiana",17,Built 2020 or later,35,+/-47,0.2,+/-0.2
620L800US22001,"State House District 1 (2022), Louisiana",18,Built 2010 to 2019,"1,975",+/-352,9.4,+/-1.6
620L800US22001,"State House District 1 (2022), Louisiana",19,Built 2000 to 2009,"3,068",+/-334,14.6,+/-1.8
620L800US22001,"State House District 1 (2022), Louisiana",20,Built 1990 to 1999,"3,624",+/-513,17.2,+/-2.4
620L800US22001,"State House District 1 (2022), Louisiana",21,Built 1980 to 1989,"4,352",+/-670,20.7,+/-3.0
620L800US22001,"State House District 1 (2022), Louisiana",22,Built 1970 to 1979,"3,348",+/-484,15.9,+/-2.1
620L800US22001,"State House District 1 (2022), Louisiana",23,Built 1960 to 1969,"1,773",+/-399,8.4,+/-1.9
620L800US22001,"State House District 1 (2022), Louisiana",24,Built 1950 to 1959,"1,503",+/-346,7.1,+/-1.5
620L800US22001,"State House District 1 (2022), Louisiana",25,Built 1940 to 1949,471,+/-146,2.2,+/-0.7
620L800US22001,"State House District 1 (2022), Louisiana",26,Built 1939 or earlier,926,+/-322,4.4,+/-1.5
620L800US22001,"State House District 1 (2022), Louisiana",26.3,,,,,
620L800US22001,"State House District 1 (2022), Louisiana",26.5,ROOMS,,,,
620L800US22001,"State House District 1 (2022), Louisiana",27,Total housing units,"21,075",+/-786,"21,075",(X)
620L800US22001,"State House District 1 (2022), Louisiana",28,1 room,314,+/-239,1.5,+/-1.1
620L800US22001,"State House District 1 (2022), Louisiana",29,2 rooms,413,+/-278,2.0,+/-1.3
620L800US22001,"State House District 1 (2022), Louisiana",30,3 rooms,"1,038",+/-291,4.9,+/-1.3
620L800US22001,"State House District 1 (2022), Louisiana",31,4 rooms,"3,377",+/-604,16.0,+/-2.7
620L800US22001,"State House District 1 (2022), Louisiana",32,5 rooms,"5,305",+/-588,25.2,+/-2.9
620L800US22001,"State House District 1 (2022), Louisiana",33,6 rooms,"3,824",+/-375,18.1,+/-1.9
620L800US22001,"State House District 1 (2022), Louisiana",34,7 rooms,"2,941",+/-399,14.0,+/-1.8
620L800US22001,"State House District 1 (2022), Louisiana",35,8 rooms,"2,324",+/-333,11.0,+/-1.6
620L800US22001,"State House District 1 (2022), Louisiana",36,9 rooms or more,"1,539",+/-277,7.3,+/-1.3
620L800US22001,"State House District 1 (2022), Louisiana",37,Median rooms,5.5,+/-0.2,(X),(X)
620L800US22001,"State House District 1 (2022), Louisiana",37.3,,,,,
620L800US22001,"State House District 1 (2022), Louisiana",37.5,BEDROOMS,,,,
620L800US22001,"State House District 1 (2022), Louisiana",38,Total housing units,"21,075",+/-786,"21,075",(X)
620L800US22001,"State House District 1 (2022), Louisiana",39,No bedroom,329,+/-241,1.6,+/-1.1
620L800US22001,"State House District 1 (2022), Louisiana",40,1 bedroom,"1,078",+/-354,5.1,+/-1.6
620L800US22001,"State House District 1 (2022), Louisiana",41,2 bedrooms,"4,604",+/-693,21.8,+/-3.0
620L800US22001,"State House District 1 (2022), Louisiana",42,3 bedrooms,"11,129",+/-580,52.8,+/-2.7
620L800US22001,"State House District 1 (2022), Louisiana",43,4 bedrooms,"3,324",+/-462,15.8,+/-2.2
620L800US22001,"State House District 1 (2022), Louisiana",44,5 or more bedrooms,611,+/-188,2.9,+/-0.9
620L800US22001,"State House District 1 (2022), Louisiana",44.3,,,,,
620L800US22001,"State House District 1 (2022), Louisiana",44.5,HOUSING TENURE,,,,
620L800US22001,"State House District 1 (2022), Louisiana",45,Occupied housing units,"18,339",+/-807,"18,339",(X)
620L800US22001,"State House District 1 (2022), Louisiana",46,Owner-occupied,"14,358",+/-829,78.3,+/-2.6
620L800US22001,"State House District 1 (2022), Louisiana",47,Renter-occupied,"3,981",+/-495,21.7,+/-2.6
620L800US22001,"State House District 1 (2022), Louisiana",47.3,,,,,
620L800US22001,"State House District 1 (2022), Louisiana",48,Average household size of owner-occupied unit,2.51,+/-0.11,(X),(X)
620L800US22001,"State House District 1 (2022), Louisiana",49,Average household size of renter-occupied unit,2.41,+/-0.18,(X),(X)
620L800US22001,"State House District 1 (2022), Louisiana",49.3,,,,,
620L800US22001,"State House District 1 (2022), Louisiana",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
620L800US22001,"State House District 1 (2022), Louisiana",50,Occupied housing units,"18,339",+/-807,"18,339",(X)
620L800US22001,"State House District 1 (2022), Louisiana",51,Moved in 2019 or later,"2,131",+/-555,11.6,+/-2.9
620L800US22001,"State House District 1 (2022), Louisiana",52,Moved in 2015 to 2018,"3,910",+/-479,21.3,+/-2.6
620L800US22001,"State House District 1 (2022), Louisiana",53,Moved in 2010 to 2014,"2,965",+/-516,16.2,+/-2.7
620L800US22001,"State House District 1 (2022), Louisiana",54,Moved in 2000 to 2009,"4,093",+/-410,22.3,+/-2.4
620L800US22001,"State House District 1 (2022), Louisiana",55,Moved in 1990 to 1999,"2,756",+/-485,15.0,+/-2.6
620L800US22001,"State House District 1 (2022), Louisiana",56,Moved in 1989 and earlier,"2,484",+/-499,13.5,+/-2.4
