"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US45001,"State House District 1 (2022), South Carolina",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US45001,"State House District 1 (2022), South Carolina",0.5,,,,,
620L800US45001,"State House District 1 (2022), South Carolina",0.8,HOUSING OCCUPANCY,,,,
620L800US45001,"State House District 1 (2022), South Carolina",1,Total housing units,"22,901",+/-699,"22,901",(X)
620L800US45001,"State House District 1 (2022), South Carolina",2,Occupied housing units,"17,423",+/-770,76.1,+/-2.4
620L800US45001,"State House District 1 (2022), South Carolina",3,Vacant housing units,"5,478",+/-581,23.9,+/-2.4
620L800US45001,"State House District 1 (2022), South Carolina",3.3,,,,,
620L800US45001,"State House District 1 (2022), South Carolina",4,Homeowner vacancy rate,1.6,+/-0.8,(X),(X)
620L800US45001,"State House District 1 (2022), South Carolina",5,Rental vacancy rate,10.3,+/-4.2,(X),(X)
620L800US45001,"State House District 1 (2022), South Carolina",5.3,,,,,
620L800US45001,"State House District 1 (2022), South Carolina",5.5,UNITS IN STRUCTURE,,,,
620L800US45001,"State House District 1 (2022), South Carolina",6,Total housing units,"22,901",+/-699,"22,901",(X)
620L800US45001,"State House District 1 (2022), South Carolina",7,"1-unit, detached","15,754",+/-774,68.8,+/-2.4
620L800US45001,"State House District 1 (2022), South Carolina",8,"1-unit, attached",304,+/-115,1.3,+/-0.5
620L800US45001,"State House District 1 (2022), South Carolina",9,2 units,325,+/-143,1.4,+/-0.6
620L800US45001,"State House District 1 (2022), South Carolina",10,3 or 4 units,160,+/-106,0.7,+/-0.5
620L800US45001,"State House District 1 (2022), South Carolina",11,5 to 9 units,168,+/-113,0.7,+/-0.5
620L800US45001,"State House District 1 (2022), South Carolina",12,10 to 19 units,125,+/-72,0.5,+/-0.3
620L800US45001,"State House District 1 (2022), South Carolina",13,20 or more units,171,+/-98,0.7,+/-0.4
620L800US45001,"State House District 1 (2022), South Carolina",14,Mobile home,"5,886",+/-528,25.7,+/-2.2
620L800US45001,"State House District 1 (2022), South Carolina",15,"Boat, RV, van, etc.",8,+/-13,0.0,+/-0.1
620L800US45001,"State House District 1 (2022), South Carolina",15.3,,,,,
620L800US45001,"State House District 1 (2022), South Carolina",15.5,YEAR STRUCTURE BUILT,,,,
620L800US45001,"State House District 1 (2022), South Carolina",16,Total housing units,"22,901",+/-699,"22,901",(X)
620L800US45001,"State House District 1 (2022), South Carolina",17,Built 2020 or later,59,+/-43,0.3,+/-0.2
620L800US45001,"State House District 1 (2022), South Carolina",18,Built 2010 to 2019,"1,968",+/-357,8.6,+/-1.5
620L800US45001,"State House District 1 (2022), South Carolina",19,Built 2000 to 2009,"4,691",+/-603,20.5,+/-2.4
620L800US45001,"State House District 1 (2022), South Carolina",20,Built 1990 to 1999,"5,064",+/-556,22.1,+/-2.4
620L800US45001,"State House District 1 (2022), South Carolina",21,Built 1980 to 1989,"3,476",+/-362,15.2,+/-1.6
620L800US45001,"State House District 1 (2022), South Carolina",22,Built 1970 to 1979,"2,978",+/-404,13.0,+/-1.8
620L800US45001,"State House District 1 (2022), South Carolina",23,Built 1960 to 1969,"2,011",+/-424,8.8,+/-1.8
620L800US45001,"State House District 1 (2022), South Carolina",24,Built 1950 to 1959,"1,118",+/-300,4.9,+/-1.3
620L800US45001,"State House District 1 (2022), South Carolina",25,Built 1940 to 1949,635,+/-188,2.8,+/-0.8
620L800US45001,"State House District 1 (2022), South Carolina",26,Built 1939 or earlier,901,+/-228,3.9,+/-1.0
620L800US45001,"State House District 1 (2022), South Carolina",26.3,,,,,
620L800US45001,"State House District 1 (2022), South Carolina",26.5,ROOMS,,,,
620L800US45001,"State House District 1 (2022), South Carolina",27,Total housing units,"22,901",+/-699,"22,901",(X)
620L800US45001,"State House District 1 (2022), South Carolina",28,1 room,332,+/-133,1.4,+/-0.6
620L800US45001,"State House District 1 (2022), South Carolina",29,2 rooms,204,+/-151,0.9,+/-0.7
620L800US45001,"State House District 1 (2022), South Carolina",30,3 rooms,"1,428",+/-298,6.2,+/-1.3
620L800US45001,"State House District 1 (2022), South Carolina",31,4 rooms,"3,642",+/-527,15.9,+/-2.3
620L800US45001,"State House District 1 (2022), South Carolina",32,5 rooms,"4,472",+/-549,19.5,+/-2.3
620L800US45001,"State House District 1 (2022), South Carolina",33,6 rooms,"4,215",+/-554,18.4,+/-2.3
620L800US45001,"State House District 1 (2022), South Carolina",34,7 rooms,"2,665",+/-440,11.6,+/-1.8
620L800US45001,"State House District 1 (2022), South Carolina",35,8 rooms,"2,390",+/-401,10.4,+/-1.7
620L800US45001,"State House District 1 (2022), South Carolina",36,9 rooms or more,"3,553",+/-528,15.5,+/-2.2
620L800US45001,"State House District 1 (2022), South Carolina",37,Median rooms,5.8,+/-0.2,(X),(X)
620L800US45001,"State House District 1 (2022), South Carolina",37.3,,,,,
620L800US45001,"State House District 1 (2022), South Carolina",37.5,BEDROOMS,,,,
620L800US45001,"State House District 1 (2022), South Carolina",38,Total housing units,"22,901",+/-699,"22,901",(X)
620L800US45001,"State House District 1 (2022), South Carolina",39,No bedroom,343,+/-144,1.5,+/-0.6
620L800US45001,"State House District 1 (2022), South Carolina",40,1 bedroom,857,+/-252,3.7,+/-1.1
620L800US45001,"State House District 1 (2022), South Carolina",41,2 bedrooms,"6,148",+/-570,26.8,+/-2.6
620L800US45001,"State House District 1 (2022), South Carolina",42,3 bedrooms,"10,114",+/-650,44.2,+/-2.5
620L800US45001,"State House District 1 (2022), South Carolina",43,4 bedrooms,"3,826",+/-549,16.7,+/-2.2
620L800US45001,"State House District 1 (2022), South Carolina",44,5 or more bedrooms,"1,613",+/-336,7.0,+/-1.4
620L800US45001,"State House District 1 (2022), South Carolina",44.3,,,,,
620L800US45001,"State House District 1 (2022), South Carolina",44.5,HOUSING TENURE,,,,
620L800US45001,"State House District 1 (2022), South Carolina",45,Occupied housing units,"17,423",+/-770,"17,423",(X)
620L800US45001,"State House District 1 (2022), South Carolina",46,Owner-occupied,"14,044",+/-766,80.6,+/-2.5
620L800US45001,"State House District 1 (2022), South Carolina",47,Renter-occupied,"3,379",+/-455,19.4,+/-2.5
620L800US45001,"State House District 1 (2022), South Carolina",47.3,,,,,
620L800US45001,"State House District 1 (2022), South Carolina",48,Average household size of owner-occupied unit,2.48,+/-0.09,(X),(X)
620L800US45001,"State House District 1 (2022), South Carolina",49,Average household size of renter-occupied unit,2.34,+/-0.20,(X),(X)
620L800US45001,"State House District 1 (2022), South Carolina",49.3,,,,,
620L800US45001,"State House District 1 (2022), South Carolina",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
620L800US45001,"State House District 1 (2022), South Carolina",50,Occupied housing units,"17,423",+/-770,"17,423",(X)
620L800US45001,"State House District 1 (2022), South Carolina",51,Moved in 2019 or later,"1,542",+/-407,8.9,+/-2.2
620L800US45001,"State House District 1 (2022), South Carolina",52,Moved in 2015 to 2018,"3,965",+/-483,22.8,+/-2.8
