"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US29001,"Missouri State House District 1 (2022), Missouri",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",0.5,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",0.8,HOUSEHOLDS BY TYPE,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",1,Total households,"14,827",+/-293,"14,827",(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",2,Married-couple household,"6,841",+/-298,46.1,+/-2.0
620L800US29001,"Missouri State House District 1 (2022), Missouri",3,With children of the householder under 18 years,"2,267",+/-183,15.3,+/-1.2
620L800US29001,"Missouri State House District 1 (2022), Missouri",4,Cohabiting couple household,896,+/-169,6.0,+/-1.1
620L800US29001,"Missouri State House District 1 (2022), Missouri",5,With children of the householder under 18 years,273,+/-62,1.8,+/-0.4
620L800US29001,"Missouri State House District 1 (2022), Missouri",6,"Male householder, no spouse/partner present","3,044",+/-262,20.5,+/-1.7
620L800US29001,"Missouri State House District 1 (2022), Missouri",7,With children of the householder under 18 years,164,+/-63,1.1,+/-0.4
620L800US29001,"Missouri State House District 1 (2022), Missouri",8,Householder living alone,"2,197",+/-267,14.8,+/-1.8
620L800US29001,"Missouri State House District 1 (2022), Missouri",9,65 years and over,718,+/-92,4.8,+/-0.6
620L800US29001,"Missouri State House District 1 (2022), Missouri",10,"Female householder, no spouse/partner present","4,046",+/-270,27.3,+/-1.6
620L800US29001,"Missouri State House District 1 (2022), Missouri",11,With children of the householder under 18 years,494,+/-105,3.3,+/-0.7
620L800US29001,"Missouri State House District 1 (2022), Missouri",12,Householder living alone,"2,711",+/-261,18.3,+/-1.7
620L800US29001,"Missouri State House District 1 (2022), Missouri",13,65 years and over,"1,488",+/-143,10.0,+/-0.9
620L800US29001,"Missouri State House District 1 (2022), Missouri",13.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",14,Households with one or more people under 18 years,"3,575",+/-233,24.1,+/-1.4
620L800US29001,"Missouri State House District 1 (2022), Missouri",15,Households with one or more people 65 years and over,"4,615",+/-151,31.1,+/-0.9
620L800US29001,"Missouri State House District 1 (2022), Missouri",15.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",16,Average household size,2.29,+/-0.04,(X),(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",17,Average family size,2.91,+/-0.07,(X),(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",17.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",17.5,RELATIONSHIP,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",18,Population in households,"33,993",+/-440,"33,993",(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",19,Householder,"14,827",+/-293,43.6,+/-0.7
620L800US29001,"Missouri State House District 1 (2022), Missouri",20,Spouse,"6,828",+/-272,20.1,+/-0.8
620L800US29001,"Missouri State House District 1 (2022), Missouri",21,Unmarried partner,920,+/-201,2.7,+/-0.6
620L800US29001,"Missouri State House District 1 (2022), Missouri",22,Child,"8,273",+/-321,24.3,+/-0.8
620L800US29001,"Missouri State House District 1 (2022), Missouri",23,Other relatives,"1,248",+/-238,3.7,+/-0.7
620L800US29001,"Missouri State House District 1 (2022), Missouri",24,Other nonrelatives,"1,897",+/-371,5.6,+/-1.1
620L800US29001,"Missouri State House District 1 (2022), Missouri",24.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",24.5,MARITAL STATUS,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",25,Males 15 years and over,"15,682",+/-140,"15,682",(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",26,Never married,"6,177",+/-362,39.4,+/-2.1
620L800US29001,"Missouri State House District 1 (2022), Missouri",27,"Now married, except separated","7,236",+/-319,46.1,+/-2.1
620L800US29001,"Missouri State House District 1 (2022), Missouri",28,Separated,144,+/-51,0.9,+/-0.3
620L800US29001,"Missouri State House District 1 (2022), Missouri",29,Widowed,430,+/-80,2.7,+/-0.5
620L800US29001,"Missouri State House District 1 (2022), Missouri",30,Divorced,"1,695",+/-167,10.8,+/-1.1
620L800US29001,"Missouri State House District 1 (2022), Missouri",30.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",31,Females 15 years and over,"15,975",+/-138,"15,975",(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",32,Never married,"5,395",+/-194,33.8,+/-1.1
620L800US29001,"Missouri State House District 1 (2022), Missouri",33,"Now married, except separated","7,183",+/-295,45.0,+/-1.8
620L800US29001,"Missouri State House District 1 (2022), Missouri",34,Separated,232,+/-62,1.5,+/-0.4
620L800US29001,"Missouri State House District 1 (2022), Missouri",35,Widowed,"1,625",+/-160,10.2,+/-1.0
620L800US29001,"Missouri State House District 1 (2022), Missouri",36,Divorced,"1,540",+/-183,9.6,+/-1.1
620L800US29001,"Missouri State House District 1 (2022), Missouri",36.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",36.5,FERTILITY,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",37,Number of women 15 to 50 years old who had a birth in the past 12 months,629,+/-121,629,(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",38,"Unmarried women (widowed, divorced, and never married)",196,+/-72,31.2,+/-9.5
620L800US29001,"Missouri State House District 1 (2022), Missouri",39,"Per 1,000 unmarried women",34,+/-12,(X),(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",40,"Per 1,000 women 15 to 50 years old",69,+/-13,(X),(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",41,"Per 1,000 women 15 to 19 years old",10,+/-9,(X),(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",42,"Per 1,000 women 20 to 34 years old",126,+/-27,(X),(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",43,"Per 1,000 women 35 to 50 years old",23,+/-12,(X),(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",43.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",43.5,GRANDPARENTS,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",44,Number of grandparents living with own grandchildren under 18 years,536,+/-113,536,(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",45,Grandparents responsible for grandchildren,290,+/-87,54.1,+/-11.7
620L800US29001,"Missouri State House District 1 (2022), Missouri",45.9,Years responsible for grandchildren,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",46,Less than 1 year,51,+/-30,9.5,+/-5.8
620L800US29001,"Missouri State House District 1 (2022), Missouri",47,1 or 2 years,65,+/-55,12.1,+/-9.3
620L800US29001,"Missouri State House District 1 (2022), Missouri",48,3 or 4 years,88,+/-54,16.4,+/-9.8
620L800US29001,"Missouri State House District 1 (2022), Missouri",49,5 or more years,86,+/-37,16.0,+/-6.2
620L800US29001,"Missouri State House District 1 (2022), Missouri",49.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",50,Number of grandparents responsible for own grandchildren under 18 years,290,+/-87,290,(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",51,Who are female,139,+/-43,47.9,+/-8.4
620L800US29001,"Missouri State House District 1 (2022), Missouri",52,Who are married,225,+/-83,77.6,+/-11.8
620L800US29001,"Missouri State House District 1 (2022), Missouri",52.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",52.5,SCHOOL ENROLLMENT,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",53,Population 3 years and over enrolled in school,"11,059",+/-413,"11,059",(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",54,"Nursery school, preschool",540,+/-91,4.9,+/-0.8
620L800US29001,"Missouri State House District 1 (2022), Missouri",55,Kindergarten,299,+/-56,2.7,+/-0.5
620L800US29001,"Missouri State House District 1 (2022), Missouri",56,Elementary school (grades 1-8),"2,887",+/-129,26.1,+/-1.4
620L800US29001,"Missouri State House District 1 (2022), Missouri",57,High school (grades 9-12),"1,591",+/-127,14.4,+/-1.3
620L800US29001,"Missouri State House District 1 (2022), Missouri",58,College or graduate school,"5,742",+/-429,51.9,+/-2.2
620L800US29001,"Missouri State House District 1 (2022), Missouri",58.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",58.5,EDUCATIONAL ATTAINMENT,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",59,Population 25 years and over,"23,337",+/-164,"23,337",(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",60,Less than 9th grade,696,+/-146,3.0,+/-0.6
620L800US29001,"Missouri State House District 1 (2022), Missouri",61,"9th to 12th grade, no diploma","1,197",+/-131,5.1,+/-0.6
620L800US29001,"Missouri State House District 1 (2022), Missouri",62,High school graduate (includes equivalency),"9,594",+/-398,41.1,+/-1.7
620L800US29001,"Missouri State House District 1 (2022), Missouri",63,"Some college, no degree","4,707",+/-332,20.2,+/-1.5
620L800US29001,"Missouri State House District 1 (2022), Missouri",64,Associate's degree,"1,582",+/-196,6.8,+/-0.8
620L800US29001,"Missouri State House District 1 (2022), Missouri",65,Bachelor's degree,"3,542",+/-294,15.2,+/-1.3
620L800US29001,"Missouri State House District 1 (2022), Missouri",66,Graduate or professional degree,"2,019",+/-268,8.7,+/-1.1
620L800US29001,"Missouri State House District 1 (2022), Missouri",66.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",67,High school graduate or higher,"21,444",+/-227,91.9,+/-0.8
620L800US29001,"Missouri State House District 1 (2022), Missouri",68,Bachelor's degree or higher,"5,561",+/-381,23.8,+/-1.6
620L800US29001,"Missouri State House District 1 (2022), Missouri",68.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",68.5,VETERAN STATUS,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",69,Civilian population 18 years and over,"30,389",+/-77,"30,389",(X)
620L800US29001,"Missouri State House District 1 (2022), Missouri",70,Civilian veterans,"2,038",+/-174,6.7,+/-0.6
620L800US29001,"Missouri State House District 1 (2022), Missouri",70.3,,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
620L800US29001,"Missouri State House District 1 (2022), Missouri",71,Total Civilian Noninstitutionalized Population,"36,393",+/-151,"36,393",(X)
