"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US50A-1,"Addison-1 State House District (2022), Vermont",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",0.5,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",0.8,HOUSING OCCUPANCY,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",1,Total housing units,"2,774",+/-227,"2,774",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",2,Occupied housing units,"2,456",+/-208,88.5,+/-4.3
620L800US50A-1,"Addison-1 State House District (2022), Vermont",3,Vacant housing units,318,+/-129,11.5,+/-4.3
620L800US50A-1,"Addison-1 State House District (2022), Vermont",3.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",4,Homeowner vacancy rate,0.1,+/-0.4,(X),(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",5,Rental vacancy rate,9.1,+/-7.5,(X),(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",5.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",5.5,UNITS IN STRUCTURE,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",6,Total housing units,"2,774",+/-227,"2,774",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",7,"1-unit, detached","1,718",+/-200,61.9,+/-5.7
620L800US50A-1,"Addison-1 State House District (2022), Vermont",8,"1-unit, attached",118,+/-57,4.3,+/-2.0
620L800US50A-1,"Addison-1 State House District (2022), Vermont",9,2 units,295,+/-137,10.6,+/-4.6
620L800US50A-1,"Addison-1 State House District (2022), Vermont",10,3 or 4 units,133,+/-62,4.8,+/-2.2
620L800US50A-1,"Addison-1 State House District (2022), Vermont",11,5 to 9 units,99,+/-60,3.6,+/-2.2
620L800US50A-1,"Addison-1 State House District (2022), Vermont",12,10 to 19 units,24,+/-19,0.9,+/-0.7
620L800US50A-1,"Addison-1 State House District (2022), Vermont",13,20 or more units,272,+/-102,9.8,+/-3.6
620L800US50A-1,"Addison-1 State House District (2022), Vermont",14,Mobile home,115,+/-75,4.1,+/-2.7
620L800US50A-1,"Addison-1 State House District (2022), Vermont",15,"Boat, RV, van, etc.",0,+/-14,0.0,+/-0.8
620L800US50A-1,"Addison-1 State House District (2022), Vermont",15.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",15.5,YEAR STRUCTURE BUILT,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",16,Total housing units,"2,774",+/-227,"2,774",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",17,Built 2020 or later,0,+/-14,0.0,+/-0.8
620L800US50A-1,"Addison-1 State House District (2022), Vermont",18,Built 2010 to 2019,232,+/-95,8.4,+/-3.3
620L800US50A-1,"Addison-1 State House District (2022), Vermont",19,Built 2000 to 2009,324,+/-106,11.7,+/-3.8
620L800US50A-1,"Addison-1 State House District (2022), Vermont",20,Built 1990 to 1999,236,+/-85,8.5,+/-3.0
620L800US50A-1,"Addison-1 State House District (2022), Vermont",21,Built 1980 to 1989,314,+/-101,11.3,+/-3.6
620L800US50A-1,"Addison-1 State House District (2022), Vermont",22,Built 1970 to 1979,501,+/-156,18.1,+/-5.3
620L800US50A-1,"Addison-1 State House District (2022), Vermont",23,Built 1960 to 1969,302,+/-110,10.9,+/-3.8
620L800US50A-1,"Addison-1 State House District (2022), Vermont",24,Built 1950 to 1959,236,+/-95,8.5,+/-3.5
620L800US50A-1,"Addison-1 State House District (2022), Vermont",25,Built 1940 to 1949,99,+/-62,3.6,+/-2.2
620L800US50A-1,"Addison-1 State House District (2022), Vermont",26,Built 1939 or earlier,530,+/-132,19.1,+/-4.3
620L800US50A-1,"Addison-1 State House District (2022), Vermont",26.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",26.5,ROOMS,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",27,Total housing units,"2,774",+/-227,"2,774",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",28,1 room,67,+/-56,2.4,+/-2.0
620L800US50A-1,"Addison-1 State House District (2022), Vermont",29,2 rooms,169,+/-95,6.1,+/-3.3
620L800US50A-1,"Addison-1 State House District (2022), Vermont",30,3 rooms,322,+/-123,11.6,+/-4.4
620L800US50A-1,"Addison-1 State House District (2022), Vermont",31,4 rooms,402,+/-116,14.5,+/-4.2
620L800US50A-1,"Addison-1 State House District (2022), Vermont",32,5 rooms,412,+/-124,14.9,+/-4.2
620L800US50A-1,"Addison-1 State House District (2022), Vermont",33,6 rooms,417,+/-124,15.0,+/-4.1
620L800US50A-1,"Addison-1 State House District (2022), Vermont",34,7 rooms,380,+/-123,13.7,+/-4.4
620L800US50A-1,"Addison-1 State House District (2022), Vermont",35,8 rooms,325,+/-109,11.7,+/-4.0
620L800US50A-1,"Addison-1 State House District (2022), Vermont",36,9 rooms or more,280,+/-89,10.1,+/-3.0
620L800US50A-1,"Addison-1 State House District (2022), Vermont",37,Median rooms,5.5,+/-0.4,(X),(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",37.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",37.5,BEDROOMS,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",38,Total housing units,"2,774",+/-227,"2,774",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",39,No bedroom,76,+/-56,2.7,+/-2.0
620L800US50A-1,"Addison-1 State House District (2022), Vermont",40,1 bedroom,417,+/-121,15.0,+/-4.1
620L800US50A-1,"Addison-1 State House District (2022), Vermont",41,2 bedrooms,862,+/-166,31.1,+/-5.8
620L800US50A-1,"Addison-1 State House District (2022), Vermont",42,3 bedrooms,880,+/-168,31.7,+/-5.5
620L800US50A-1,"Addison-1 State House District (2022), Vermont",43,4 bedrooms,452,+/-129,16.3,+/-4.4
620L800US50A-1,"Addison-1 State House District (2022), Vermont",44,5 or more bedrooms,87,+/-58,3.1,+/-2.1
620L800US50A-1,"Addison-1 State House District (2022), Vermont",44.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",44.5,HOUSING TENURE,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",45,Occupied housing units,"2,456",+/-208,"2,456",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",46,Owner-occupied,"1,635",+/-167,66.6,+/-5.6
620L800US50A-1,"Addison-1 State House District (2022), Vermont",47,Renter-occupied,821,+/-170,33.4,+/-5.6
620L800US50A-1,"Addison-1 State House District (2022), Vermont",47.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",48,Average household size of owner-occupied unit,2.31,+/-0.15,(X),(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",49,Average household size of renter-occupied unit,1.68,+/-0.21,(X),(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",49.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",50,Occupied housing units,"2,456",+/-208,"2,456",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",51,Moved in 2019 or later,192,+/-94,7.8,+/-3.9
620L800US50A-1,"Addison-1 State House District (2022), Vermont",52,Moved in 2015 to 2018,717,+/-173,29.2,+/-5.9
620L800US50A-1,"Addison-1 State House District (2022), Vermont",53,Moved in 2010 to 2014,370,+/-108,15.1,+/-4.1
620L800US50A-1,"Addison-1 State House District (2022), Vermont",54,Moved in 2000 to 2009,676,+/-149,27.5,+/-6.2
620L800US50A-1,"Addison-1 State House District (2022), Vermont",55,Moved in 1990 to 1999,150,+/-79,6.1,+/-3.1
620L800US50A-1,"Addison-1 State House District (2022), Vermont",56,Moved in 1989 and earlier,351,+/-98,14.3,+/-3.8
620L800US50A-1,"Addison-1 State House District (2022), Vermont",56.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",56.5,VEHICLES AVAILABLE,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",57,Occupied housing units,"2,456",+/-208,"2,456",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",58,No vehicles available,261,+/-97,10.6,+/-3.8
620L800US50A-1,"Addison-1 State House District (2022), Vermont",59,1 vehicle available,"1,063",+/-183,43.3,+/-5.3
620L800US50A-1,"Addison-1 State House District (2022), Vermont",60,2 vehicles available,909,+/-145,37.0,+/-6.1
620L800US50A-1,"Addison-1 State House District (2022), Vermont",61,3 or more vehicles available,223,+/-79,9.1,+/-3.1
620L800US50A-1,"Addison-1 State House District (2022), Vermont",61.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",61.5,HOUSE HEATING FUEL,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",62,Occupied housing units,"2,456",+/-208,"2,456",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",63,Utility gas,432,+/-119,17.6,+/-4.3
620L800US50A-1,"Addison-1 State House District (2022), Vermont",64,"Bottled, tank, or LP gas",458,+/-128,18.6,+/-5.0
620L800US50A-1,"Addison-1 State House District (2022), Vermont",65,Electricity,246,+/-103,10.0,+/-4.1
620L800US50A-1,"Addison-1 State House District (2022), Vermont",66,"Fuel oil, kerosene, etc.","1,022",+/-162,41.6,+/-6.2
620L800US50A-1,"Addison-1 State House District (2022), Vermont",67,Coal or coke,0,+/-14,0.0,+/-0.9
620L800US50A-1,"Addison-1 State House District (2022), Vermont",68,Wood,194,+/-92,7.9,+/-3.7
620L800US50A-1,"Addison-1 State House District (2022), Vermont",69,Solar energy,63,+/-62,2.6,+/-2.5
620L800US50A-1,"Addison-1 State House District (2022), Vermont",70,Other fuel,33,+/-40,1.3,+/-1.6
620L800US50A-1,"Addison-1 State House District (2022), Vermont",71,No fuel used,8,+/-14,0.3,+/-0.6
620L800US50A-1,"Addison-1 State House District (2022), Vermont",71.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",71.5,SELECTED CHARACTERISTICS,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",72,Occupied housing units,"2,456",+/-208,"2,456",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",73,Lacking complete plumbing facilities,7,+/-11,0.3,+/-0.5
620L800US50A-1,"Addison-1 State House District (2022), Vermont",74,Lacking complete kitchen facilities,44,+/-59,1.8,+/-2.4
620L800US50A-1,"Addison-1 State House District (2022), Vermont",75,No telephone service available,0,+/-14,0.0,+/-0.9
620L800US50A-1,"Addison-1 State House District (2022), Vermont",75.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",75.5,OCCUPANTS PER ROOM,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",76,Occupied housing units,"2,456",+/-208,"2,456",(X)
620L800US50A-1,"Addison-1 State House District (2022), Vermont",77,1.00 or less,"2,456",+/-208,100.0,+/-0.9
620L800US50A-1,"Addison-1 State House District (2022), Vermont",78,1.01 to 1.50,0,+/-14,0.0,+/-0.9
620L800US50A-1,"Addison-1 State House District (2022), Vermont",79,1.51 or more,0,+/-14,0.0,+/-0.9
620L800US50A-1,"Addison-1 State House District (2022), Vermont",79.3,,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",79.5,VALUE,,,,
620L800US50A-1,"Addison-1 State House District (2022), Vermont",80,Owner-occupied units,"1,635",+/-167,"1,635",(X)
