"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US37001,"State House District 1 (2022), North Carolina",0,SELECTED ECONOMIC CHARACTERISTICS,,,,
620L800US37001,"State House District 1 (2022), North Carolina",0.5,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",0.8,EMPLOYMENT STATUS,,,,
620L800US37001,"State House District 1 (2022), North Carolina",1,Population 16 years and over,"69,761",+/-437,"69,761",(X)
620L800US37001,"State House District 1 (2022), North Carolina",2,In labor force,"40,335",+/-946,57.8,+/-1.4
620L800US37001,"State House District 1 (2022), North Carolina",3,Civilian labor force,"39,953",+/-959,57.3,+/-1.4
620L800US37001,"State House District 1 (2022), North Carolina",4,Employed,"37,830",+/-976,54.2,+/-1.4
620L800US37001,"State House District 1 (2022), North Carolina",5,Unemployed,"2,123",+/-416,3.0,+/-0.6
620L800US37001,"State House District 1 (2022), North Carolina",6,Armed Forces,382,+/-159,0.5,+/-0.2
620L800US37001,"State House District 1 (2022), North Carolina",7,Not in labor force,"29,426",+/-982,42.2,+/-1.4
620L800US37001,"State House District 1 (2022), North Carolina",7.3,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",8,Civilian labor force,"39,953",+/-959,"39,953",(X)
620L800US37001,"State House District 1 (2022), North Carolina",9,Unemployment Rate,(X),(X),5.3,+/-1.0
620L800US37001,"State House District 1 (2022), North Carolina",9.3,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",10,Females 16 years and over,"35,709",+/-344,"35,709",(X)
620L800US37001,"State House District 1 (2022), North Carolina",11,In labor force,"18,945",+/-610,53.1,+/-1.7
620L800US37001,"State House District 1 (2022), North Carolina",12,Civilian labor force,"18,907",+/-615,52.9,+/-1.7
620L800US37001,"State House District 1 (2022), North Carolina",13,Employed,"18,017",+/-619,50.5,+/-1.7
620L800US37001,"State House District 1 (2022), North Carolina",13.3,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",14,Own children of the householder under 6 years,"4,230",+/-402,"4,230",(X)
620L800US37001,"State House District 1 (2022), North Carolina",15,All parents in family in labor force,"2,965",+/-457,70.1,+/-6.7
620L800US37001,"State House District 1 (2022), North Carolina",15.3,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",16,Own children of the householder 6 to 17 years,"11,529",+/-542,"11,529",(X)
620L800US37001,"State House District 1 (2022), North Carolina",17,All parents in family in labor force,"8,235",+/-623,71.4,+/-4.6
620L800US37001,"State House District 1 (2022), North Carolina",17.3,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",17.5,COMMUTING TO WORK,,,,
620L800US37001,"State House District 1 (2022), North Carolina",18,Workers 16 years and over,"37,245",+/-929,"37,245",(X)
620L800US37001,"State House District 1 (2022), North Carolina",19,"Car, truck, or van -- drove alone","30,848","+/-1,076",82.8,+/-2.0
620L800US37001,"State House District 1 (2022), North Carolina",20,"Car, truck, or van -- carpooled","3,018",+/-510,8.1,+/-1.3
620L800US37001,"State House District 1 (2022), North Carolina",21,Public transportation (excluding taxicab),28,+/-32,0.1,+/-0.1
620L800US37001,"State House District 1 (2022), North Carolina",22,Walked,347,+/-123,0.9,+/-0.3
620L800US37001,"State House District 1 (2022), North Carolina",23,Other means,634,+/-209,1.7,+/-0.6
620L800US37001,"State House District 1 (2022), North Carolina",24,Worked from home,"2,370",+/-352,6.4,+/-1.0
620L800US37001,"State House District 1 (2022), North Carolina",24.3,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",25,Mean travel time to work (minutes),31.2,+/-1.1,(X),(X)
620L800US37001,"State House District 1 (2022), North Carolina",25.3,,,,,
620L800US37001,"State House District 1 (2022), North Carolina",25.5,OCCUPATION,,,,
620L800US37001,"State House District 1 (2022), North Carolina",26,Civilian employed population 16 years and over,"37,830",+/-976,"37,830",(X)
620L800US37001,"State House District 1 (2022), North Carolina",27,"Management, business, science, and arts occupations","13,124",+/-765,34.7,+/-1.9
