"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US16001,"State House District 1 (2022), Idaho",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US16001,"State House District 1 (2022), Idaho",0.5,,,,,
620L800US16001,"State House District 1 (2022), Idaho",0.8,HOUSING OCCUPANCY,,,,
620L800US16001,"State House District 1 (2022), Idaho",1,Total housing units,"28,840",+/-301,"28,840",(X)
620L800US16001,"State House District 1 (2022), Idaho",2,Occupied housing units,"21,043",+/-607,73.0,+/-1.9
620L800US16001,"State House District 1 (2022), Idaho",3,Vacant housing units,"7,797",+/-564,27.0,+/-1.9
620L800US16001,"State House District 1 (2022), Idaho",3.3,,,,,
620L800US16001,"State House District 1 (2022), Idaho",4,Homeowner vacancy rate,1.6,+/-0.9,(X),(X)
620L800US16001,"State House District 1 (2022), Idaho",5,Rental vacancy rate,4.8,+/-2.0,(X),(X)
620L800US16001,"State House District 1 (2022), Idaho",5.3,,,,,
620L800US16001,"State House District 1 (2022), Idaho",5.5,UNITS IN STRUCTURE,,,,
620L800US16001,"State House District 1 (2022), Idaho",6,Total housing units,"28,840",+/-301,"28,840",(X)
620L800US16001,"State House District 1 (2022), Idaho",7,"1-unit, detached","22,195",+/-482,77.0,+/-1.5
620L800US16001,"State House District 1 (2022), Idaho",8,"1-unit, attached",868,+/-223,3.0,+/-0.8
620L800US16001,"State House District 1 (2022), Idaho",9,2 units,393,+/-161,1.4,+/-0.6
620L800US16001,"State House District 1 (2022), Idaho",10,3 or 4 units,780,+/-212,2.7,+/-0.7
620L800US16001,"State House District 1 (2022), Idaho",11,5 to 9 units,528,+/-146,1.8,+/-0.5
620L800US16001,"State House District 1 (2022), Idaho",12,10 to 19 units,571,+/-183,2.0,+/-0.6
620L800US16001,"State House District 1 (2022), Idaho",13,20 or more units,569,+/-172,2.0,+/-0.6
620L800US16001,"State House District 1 (2022), Idaho",14,Mobile home,"2,884",+/-387,10.0,+/-1.3
620L800US16001,"State House District 1 (2022), Idaho",15,"Boat, RV, van, etc.",52,+/-36,0.2,+/-0.1
620L800US16001,"State House District 1 (2022), Idaho",15.3,,,,,
620L800US16001,"State House District 1 (2022), Idaho",15.5,YEAR STRUCTURE BUILT,,,,
620L800US16001,"State House District 1 (2022), Idaho",16,Total housing units,"28,840",+/-301,"28,840",(X)
620L800US16001,"State House District 1 (2022), Idaho",17,Built 2020 or later,61,+/-82,0.2,+/-0.3
620L800US16001,"State House District 1 (2022), Idaho",18,Built 2010 to 2019,"2,536",+/-322,8.8,+/-1.1
620L800US16001,"State House District 1 (2022), Idaho",19,Built 2000 to 2009,"5,946",+/-490,20.6,+/-1.7
620L800US16001,"State House District 1 (2022), Idaho",20,Built 1990 to 1999,"5,507",+/-554,19.1,+/-1.9
620L800US16001,"State House District 1 (2022), Idaho",21,Built 1980 to 1989,"3,601",+/-423,12.5,+/-1.5
620L800US16001,"State House District 1 (2022), Idaho",22,Built 1970 to 1979,"3,904",+/-444,13.5,+/-1.5
620L800US16001,"State House District 1 (2022), Idaho",23,Built 1960 to 1969,"1,611",+/-284,5.6,+/-1.0
620L800US16001,"State House District 1 (2022), Idaho",24,Built 1950 to 1959,"1,839",+/-306,6.4,+/-1.1
620L800US16001,"State House District 1 (2022), Idaho",25,Built 1940 to 1949,"1,080",+/-239,3.7,+/-0.8
620L800US16001,"State House District 1 (2022), Idaho",26,Built 1939 or earlier,"2,755",+/-427,9.6,+/-1.5
620L800US16001,"State House District 1 (2022), Idaho",26.3,,,,,
620L800US16001,"State House District 1 (2022), Idaho",26.5,ROOMS,,,,
620L800US16001,"State House District 1 (2022), Idaho",27,Total housing units,"28,840",+/-301,"28,840",(X)
620L800US16001,"State House District 1 (2022), Idaho",28,1 room,816,+/-240,2.8,+/-0.8
620L800US16001,"State House District 1 (2022), Idaho",29,2 rooms,"1,236",+/-267,4.3,+/-0.9
620L800US16001,"State House District 1 (2022), Idaho",30,3 rooms,"1,959",+/-284,6.8,+/-1.0
620L800US16001,"State House District 1 (2022), Idaho",31,4 rooms,"4,971",+/-597,17.2,+/-2.0
620L800US16001,"State House District 1 (2022), Idaho",32,5 rooms,"5,318",+/-519,18.4,+/-1.8
620L800US16001,"State House District 1 (2022), Idaho",33,6 rooms,"4,909",+/-538,17.0,+/-1.9
620L800US16001,"State House District 1 (2022), Idaho",34,7 rooms,"3,593",+/-473,12.5,+/-1.6
620L800US16001,"State House District 1 (2022), Idaho",35,8 rooms,"2,422",+/-374,8.4,+/-1.3
620L800US16001,"State House District 1 (2022), Idaho",36,9 rooms or more,"3,616",+/-436,12.5,+/-1.5
620L800US16001,"State House District 1 (2022), Idaho",37,Median rooms,5.5,+/-0.2,(X),(X)
620L800US16001,"State House District 1 (2022), Idaho",37.3,,,,,
620L800US16001,"State House District 1 (2022), Idaho",37.5,BEDROOMS,,,,
620L800US16001,"State House District 1 (2022), Idaho",38,Total housing units,"28,840",+/-301,"28,840",(X)
620L800US16001,"State House District 1 (2022), Idaho",39,No bedroom,941,+/-250,3.3,+/-0.9
620L800US16001,"State House District 1 (2022), Idaho",40,1 bedroom,"2,781",+/-318,9.6,+/-1.1
620L800US16001,"State House District 1 (2022), Idaho",41,2 bedrooms,"7,700",+/-511,26.7,+/-1.7
620L800US16001,"State House District 1 (2022), Idaho",42,3 bedrooms,"11,914",+/-710,41.3,+/-2.5
620L800US16001,"State House District 1 (2022), Idaho",43,4 bedrooms,"3,847",+/-459,13.3,+/-1.6
620L800US16001,"State House District 1 (2022), Idaho",44,5 or more bedrooms,"1,657",+/-371,5.7,+/-1.3
620L800US16001,"State House District 1 (2022), Idaho",44.3,,,,,
620L800US16001,"State House District 1 (2022), Idaho",44.5,HOUSING TENURE,,,,
620L800US16001,"State House District 1 (2022), Idaho",45,Occupied housing units,"21,043",+/-607,"21,043",(X)
620L800US16001,"State House District 1 (2022), Idaho",46,Owner-occupied,"16,045",+/-660,76.2,+/-2.5
620L800US16001,"State House District 1 (2022), Idaho",47,Renter-occupied,"4,998",+/-555,23.8,+/-2.5
620L800US16001,"State House District 1 (2022), Idaho",47.3,,,,,
620L800US16001,"State House District 1 (2022), Idaho",48,Average household size of owner-occupied unit,2.44,+/-0.08,(X),(X)
620L800US16001,"State House District 1 (2022), Idaho",49,Average household size of renter-occupied unit,2.63,+/-0.17,(X),(X)
620L800US16001,"State House District 1 (2022), Idaho",49.3,,,,,
620L800US16001,"State House District 1 (2022), Idaho",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
620L800US16001,"State House District 1 (2022), Idaho",50,Occupied housing units,"21,043",+/-607,"21,043",(X)
620L800US16001,"State House District 1 (2022), Idaho",51,Moved in 2019 or later,"1,959",+/-268,9.3,+/-1.3
620L800US16001,"State House District 1 (2022), Idaho",52,Moved in 2015 to 2018,"5,579",+/-446,26.5,+/-2.0
620L800US16001,"State House District 1 (2022), Idaho",53,Moved in 2010 to 2014,"3,790",+/-428,18.0,+/-2.0
620L800US16001,"State House District 1 (2022), Idaho",54,Moved in 2000 to 2009,"4,628",+/-458,22.0,+/-2.1
620L800US16001,"State House District 1 (2022), Idaho",55,Moved in 1990 to 1999,"2,920",+/-376,13.9,+/-1.7
