"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US26001,"State House District 1 (2022), Michigan",0,SELECTED ECONOMIC CHARACTERISTICS,,,,
620L800US26001,"State House District 1 (2022), Michigan",0.5,,,,,
620L800US26001,"State House District 1 (2022), Michigan",0.8,EMPLOYMENT STATUS,,,,
620L800US26001,"State House District 1 (2022), Michigan",1,Population 16 years and over,"69,413","+/-1,992","69,413",(X)
620L800US26001,"State House District 1 (2022), Michigan",2,In labor force,"36,703","+/-1,563",52.9,+/-1.4
620L800US26001,"State House District 1 (2022), Michigan",3,Civilian labor force,"36,703","+/-1,563",52.9,+/-1.4
620L800US26001,"State House District 1 (2022), Michigan",4,Employed,"31,391","+/-1,487",45.2,+/-1.5
620L800US26001,"State House District 1 (2022), Michigan",5,Unemployed,"5,312",+/-592,7.7,+/-0.8
620L800US26001,"State House District 1 (2022), Michigan",6,Armed Forces,0,+/-26,0.0,+/-0.1
620L800US26001,"State House District 1 (2022), Michigan",7,Not in labor force,"32,710","+/-1,231",47.1,+/-1.4
620L800US26001,"State House District 1 (2022), Michigan",7.3,,,,,
620L800US26001,"State House District 1 (2022), Michigan",8,Civilian labor force,"36,703","+/-1,563","36,703",(X)
620L800US26001,"State House District 1 (2022), Michigan",9,Unemployment Rate,(X),(X),14.5,+/-1.5
620L800US26001,"State House District 1 (2022), Michigan",9.3,,,,,
620L800US26001,"State House District 1 (2022), Michigan",10,Females 16 years and over,"35,417","+/-1,358","35,417",(X)
620L800US26001,"State House District 1 (2022), Michigan",11,In labor force,"16,182","+/-1,039",45.7,+/-2.2
620L800US26001,"State House District 1 (2022), Michigan",12,Civilian labor force,"16,182","+/-1,039",45.7,+/-2.2
620L800US26001,"State House District 1 (2022), Michigan",13,Employed,"14,186","+/-1,049",40.1,+/-2.3
620L800US26001,"State House District 1 (2022), Michigan",13.3,,,,,
620L800US26001,"State House District 1 (2022), Michigan",14,Own children of the householder under 6 years,"8,364",+/-832,"8,364",(X)
620L800US26001,"State House District 1 (2022), Michigan",15,All parents in family in labor force,"3,846",+/-712,46.0,+/-6.3
620L800US26001,"State House District 1 (2022), Michigan",15.3,,,,,
620L800US26001,"State House District 1 (2022), Michigan",16,Own children of the householder 6 to 17 years,"17,155","+/-1,166","17,155",(X)
620L800US26001,"State House District 1 (2022), Michigan",17,All parents in family in labor force,"7,738","+/-1,176",45.1,+/-5.4
620L800US26001,"State House District 1 (2022), Michigan",17.3,,,,,
620L800US26001,"State House District 1 (2022), Michigan",17.5,COMMUTING TO WORK,,,,
620L800US26001,"State House District 1 (2022), Michigan",18,Workers 16 years and over,"30,742","+/-1,474","30,742",(X)
620L800US26001,"State House District 1 (2022), Michigan",19,"Car, truck, or van -- drove alone","21,320","+/-1,318",69.4,+/-2.3
620L800US26001,"State House District 1 (2022), Michigan",20,"Car, truck, or van -- carpooled","4,192",+/-436,13.6,+/-1.4
620L800US26001,"State House District 1 (2022), Michigan",21,Public transportation (excluding taxicab),"1,301",+/-313,4.2,+/-1.0
620L800US26001,"State House District 1 (2022), Michigan",22,Walked,973,+/-288,3.2,+/-0.9
620L800US26001,"State House District 1 (2022), Michigan",23,Other means,"1,229",+/-336,4.0,+/-1.1
620L800US26001,"State House District 1 (2022), Michigan",24,Worked from home,"1,727",+/-404,5.6,+/-1.3
620L800US26001,"State House District 1 (2022), Michigan",24.3,,,,,
620L800US26001,"State House District 1 (2022), Michigan",25,Mean travel time to work (minutes),25.8,+/-1.0,(X),(X)
620L800US26001,"State House District 1 (2022), Michigan",25.3,,,,,
620L800US26001,"State House District 1 (2022), Michigan",25.5,OCCUPATION,,,,
620L800US26001,"State House District 1 (2022), Michigan",26,Civilian employed population 16 years and over,"31,391","+/-1,487","31,391",(X)
620L800US26001,"State House District 1 (2022), Michigan",27,"Management, business, science, and arts occupations","6,244",+/-663,19.9,+/-1.8
620L800US26001,"State House District 1 (2022), Michigan",28,Service occupations,"7,698",+/-649,24.5,+/-1.8
620L800US26001,"State House District 1 (2022), Michigan",29,Sales and office occupations,"5,049",+/-672,16.1,+/-2.0
620L800US26001,"State House District 1 (2022), Michigan",30,"Natural resources, construction, and maintenance occupations","4,038",+/-531,12.9,+/-1.8
620L800US26001,"State House District 1 (2022), Michigan",31,"Production, transportation, and material moving occupations","8,362",+/-943,26.6,+/-2.5
620L800US26001,"State House District 1 (2022), Michigan",31.3,,,,,
620L800US26001,"State House District 1 (2022), Michigan",31.5,INDUSTRY,,,,
620L800US26001,"State House District 1 (2022), Michigan",32,Civilian employed population 16 years and over,"31,391","+/-1,487","31,391",(X)
620L800US26001,"State House District 1 (2022), Michigan",33,"Agriculture, forestry, fishing and hunting, and mining",230,+/-109,0.7,+/-0.3
620L800US26001,"State House District 1 (2022), Michigan",34,Construction,"3,143",+/-423,10.0,+/-1.4
620L800US26001,"State House District 1 (2022), Michigan",35,Manufacturing,"5,910",+/-640,18.8,+/-1.9
620L800US26001,"State House District 1 (2022), Michigan",36,Wholesale trade,771,+/-338,2.5,+/-1.1
620L800US26001,"State House District 1 (2022), Michigan",37,Retail trade,"2,984",+/-464,9.5,+/-1.4
620L800US26001,"State House District 1 (2022), Michigan",38,"Transportation and warehousing, and utilities","2,114",+/-383,6.7,+/-1.1
620L800US26001,"State House District 1 (2022), Michigan",39,Information,189,+/-78,0.6,+/-0.2
620L800US26001,"State House District 1 (2022), Michigan",40,"Finance and insurance, and real estate and rental and leasing","1,226",+/-272,3.9,+/-0.9
620L800US26001,"State House District 1 (2022), Michigan",41,"Professional, scientific, and management, and administrative and waste management services","3,547",+/-542,11.3,+/-1.7
