"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US20001,"State House District 1 (2022), Kansas",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US20001,"State House District 1 (2022), Kansas",0.5,,,,,
620L800US20001,"State House District 1 (2022), Kansas",0.8,HOUSING OCCUPANCY,,,,
620L800US20001,"State House District 1 (2022), Kansas",1,Total housing units,"11,289",+/-173,"11,289",(X)
620L800US20001,"State House District 1 (2022), Kansas",2,Occupied housing units,"9,278",+/-296,82.2,+/-2.2
620L800US20001,"State House District 1 (2022), Kansas",3,Vacant housing units,"2,011",+/-242,17.8,+/-2.2
620L800US20001,"State House District 1 (2022), Kansas",3.3,,,,,
620L800US20001,"State House District 1 (2022), Kansas",4,Homeowner vacancy rate,2.6,+/-1.5,(X),(X)
620L800US20001,"State House District 1 (2022), Kansas",5,Rental vacancy rate,10.8,+/-5.4,(X),(X)
620L800US20001,"State House District 1 (2022), Kansas",5.3,,,,,
620L800US20001,"State House District 1 (2022), Kansas",5.5,UNITS IN STRUCTURE,,,,
620L800US20001,"State House District 1 (2022), Kansas",6,Total housing units,"11,289",+/-173,"11,289",(X)
620L800US20001,"State House District 1 (2022), Kansas",7,"1-unit, detached","9,148",+/-283,81.0,+/-2.3
620L800US20001,"State House District 1 (2022), Kansas",8,"1-unit, attached",122,+/-60,1.1,+/-0.5
620L800US20001,"State House District 1 (2022), Kansas",9,2 units,352,+/-153,3.1,+/-1.4
620L800US20001,"State House District 1 (2022), Kansas",10,3 or 4 units,332,+/-125,2.9,+/-1.1
620L800US20001,"State House District 1 (2022), Kansas",11,5 to 9 units,145,+/-73,1.3,+/-0.7
620L800US20001,"State House District 1 (2022), Kansas",12,10 to 19 units,94,+/-47,0.8,+/-0.4
620L800US20001,"State House District 1 (2022), Kansas",13,20 or more units,117,+/-60,1.0,+/-0.5
620L800US20001,"State House District 1 (2022), Kansas",14,Mobile home,977,+/-181,8.7,+/-1.6
620L800US20001,"State House District 1 (2022), Kansas",15,"Boat, RV, van, etc.",2,+/-4,0.0,+/-0.1
620L800US20001,"State House District 1 (2022), Kansas",15.3,,,,,
620L800US20001,"State House District 1 (2022), Kansas",15.5,YEAR STRUCTURE BUILT,,,,
620L800US20001,"State House District 1 (2022), Kansas",16,Total housing units,"11,289",+/-173,"11,289",(X)
620L800US20001,"State House District 1 (2022), Kansas",17,Built 2020 or later,6,+/-7,0.1,+/-0.1
620L800US20001,"State House District 1 (2022), Kansas",18,Built 2010 to 2019,382,+/-120,3.4,+/-1.1
620L800US20001,"State House District 1 (2022), Kansas",19,Built 2000 to 2009,908,+/-193,8.0,+/-1.7
620L800US20001,"State House District 1 (2022), Kansas",20,Built 1990 to 1999,"1,186",+/-198,10.5,+/-1.8
620L800US20001,"State House District 1 (2022), Kansas",21,Built 1980 to 1989,"1,155",+/-159,10.2,+/-1.4
620L800US20001,"State House District 1 (2022), Kansas",22,Built 1970 to 1979,"1,564",+/-207,13.9,+/-1.8
620L800US20001,"State House District 1 (2022), Kansas",23,Built 1960 to 1969,"1,059",+/-204,9.4,+/-1.8
620L800US20001,"State House District 1 (2022), Kansas",24,Built 1950 to 1959,"1,020",+/-186,9.0,+/-1.6
620L800US20001,"State House District 1 (2022), Kansas",25,Built 1940 to 1949,669,+/-161,5.9,+/-1.4
620L800US20001,"State House District 1 (2022), Kansas",26,Built 1939 or earlier,"3,340",+/-305,29.6,+/-2.7
620L800US20001,"State House District 1 (2022), Kansas",26.3,,,,,
620L800US20001,"State House District 1 (2022), Kansas",26.5,ROOMS,,,,
620L800US20001,"State House District 1 (2022), Kansas",27,Total housing units,"11,289",+/-173,"11,289",(X)
620L800US20001,"State House District 1 (2022), Kansas",28,1 room,448,+/-160,4.0,+/-1.4
620L800US20001,"State House District 1 (2022), Kansas",29,2 rooms,105,+/-60,0.9,+/-0.5
620L800US20001,"State House District 1 (2022), Kansas",30,3 rooms,400,+/-83,3.5,+/-0.7
