"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US13001,"State House District 1 (2022), Georgia",0,SELECTED HOUSING CHARACTERISTICS,,,,
620L800US13001,"State House District 1 (2022), Georgia",0.5,,,,,
620L800US13001,"State House District 1 (2022), Georgia",0.8,HOUSING OCCUPANCY,,,,
620L800US13001,"State House District 1 (2022), Georgia",1,Total housing units,"26,027",+/-653,"26,027",(X)
620L800US13001,"State House District 1 (2022), Georgia",2,Occupied housing units,"22,031",+/-728,84.6,+/-1.8
620L800US13001,"State House District 1 (2022), Georgia",3,Vacant housing units,"3,996",+/-482,15.4,+/-1.8
620L800US13001,"State House District 1 (2022), Georgia",3.3,,,,,
620L800US13001,"State House District 1 (2022), Georgia",4,Homeowner vacancy rate,2.1,+/-1.1,(X),(X)
620L800US13001,"State House District 1 (2022), Georgia",5,Rental vacancy rate,6.3,+/-2.5,(X),(X)
620L800US13001,"State House District 1 (2022), Georgia",5.3,,,,,
620L800US13001,"State House District 1 (2022), Georgia",5.5,UNITS IN STRUCTURE,,,,
620L800US13001,"State House District 1 (2022), Georgia",6,Total housing units,"26,027",+/-653,"26,027",(X)
620L800US13001,"State House District 1 (2022), Georgia",7,"1-unit, detached","19,809",+/-794,76.1,+/-2.6
620L800US13001,"State House District 1 (2022), Georgia",8,"1-unit, attached",173,+/-119,0.7,+/-0.5
620L800US13001,"State House District 1 (2022), Georgia",9,2 units,"1,110",+/-303,4.3,+/-1.2
620L800US13001,"State House District 1 (2022), Georgia",10,3 or 4 units,552,+/-216,2.1,+/-0.8
620L800US13001,"State House District 1 (2022), Georgia",11,5 to 9 units,400,+/-162,1.5,+/-0.6
620L800US13001,"State House District 1 (2022), Georgia",12,10 to 19 units,285,+/-131,1.1,+/-0.5
620L800US13001,"State House District 1 (2022), Georgia",13,20 or more units,521,+/-188,2.0,+/-0.7
620L800US13001,"State House District 1 (2022), Georgia",14,Mobile home,"3,125",+/-476,12.0,+/-1.8
620L800US13001,"State House District 1 (2022), Georgia",15,"Boat, RV, van, etc.",52,+/-49,0.2,+/-0.2
620L800US13001,"State House District 1 (2022), Georgia",15.3,,,,,
