"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
620L800US13001,"State House District 1 (2022), Georgia",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
620L800US13001,"State House District 1 (2022), Georgia",0.5,,,,,
620L800US13001,"State House District 1 (2022), Georgia",0.8,HOUSEHOLDS BY TYPE,,,,
620L800US13001,"State House District 1 (2022), Georgia",1,Total households,"22,031",+/-728,"22,031",(X)
620L800US13001,"State House District 1 (2022), Georgia",2,Married-couple household,"10,727",+/-701,48.7,+/-2.7
620L800US13001,"State House District 1 (2022), Georgia",3,With children of the householder under 18 years,"3,469",+/-416,15.7,+/-1.7
620L800US13001,"State House District 1 (2022), Georgia",4,Cohabiting couple household,673,+/-186,3.1,+/-0.8
620L800US13001,"State House District 1 (2022), Georgia",5,With children of the householder under 18 years,153,+/-77,0.7,+/-0.3
620L800US13001,"State House District 1 (2022), Georgia",6,"Male householder, no spouse/partner present","4,408",+/-558,20.0,+/-2.5
620L800US13001,"State House District 1 (2022), Georgia",7,With children of the householder under 18 years,493,+/-313,2.2,+/-1.4
620L800US13001,"State House District 1 (2022), Georgia",8,Householder living alone,"2,707",+/-422,12.3,+/-1.8
620L800US13001,"State House District 1 (2022), Georgia",9,65 years and over,"1,034",+/-275,4.7,+/-1.2
620L800US13001,"State House District 1 (2022), Georgia",10,"Female householder, no spouse/partner present","6,223",+/-530,28.2,+/-2.2
620L800US13001,"State House District 1 (2022), Georgia",11,With children of the householder under 18 years,"1,120",+/-300,5.1,+/-1.4
620L800US13001,"State House District 1 (2022), Georgia",12,Householder living alone,"3,381",+/-452,15.3,+/-2.0
620L800US13001,"State House District 1 (2022), Georgia",13,65 years and over,"1,962",+/-349,8.9,+/-1.6
620L800US13001,"State House District 1 (2022), Georgia",13.3,,,,,
620L800US13001,"State House District 1 (2022), Georgia",14,Households with one or more people under 18 years,"6,208",+/-588,28.2,+/-2.5
620L800US13001,"State House District 1 (2022), Georgia",15,Households with one or more people 65 years and over,"7,839",+/-428,35.6,+/-1.5
620L800US13001,"State House District 1 (2022), Georgia",15.3,,,,,
620L800US13001,"State House District 1 (2022), Georgia",16,Average household size,2.49,+/-0.06,(X),(X)
620L800US13001,"State House District 1 (2022), Georgia",17,Average family size,3.05,+/-0.10,(X),(X)
620L800US13001,"State House District 1 (2022), Georgia",17.3,,,,,
620L800US13001,"State House District 1 (2022), Georgia",17.5,RELATIONSHIP,,,,
620L800US13001,"State House District 1 (2022), Georgia",18,Population in households,"54,921","+/-1,782","54,921",(X)
620L800US13001,"State House District 1 (2022), Georgia",19,Householder,"22,031",+/-728,40.1,+/-1.0
620L800US13001,"State House District 1 (2022), Georgia",20,Spouse,"10,887",+/-679,19.8,+/-1.1
