"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US24001,"State Senate District 1 (2022), Maryland",0,SELECTED HOUSING CHARACTERISTICS,,,,
610U800US24001,"State Senate District 1 (2022), Maryland",0.5,,,,,
610U800US24001,"State Senate District 1 (2022), Maryland",0.8,HOUSING OCCUPANCY,,,,
610U800US24001,"State Senate District 1 (2022), Maryland",1,Total housing units,"66,777",+/-566,"66,777",(X)
610U800US24001,"State Senate District 1 (2022), Maryland",2,Occupied housing units,"54,101",+/-865,81.0,+/-1.0
610U800US24001,"State Senate District 1 (2022), Maryland",3,Vacant housing units,"12,676",+/-626,19.0,+/-1.0
610U800US24001,"State Senate District 1 (2022), Maryland",3.3,,,,,
610U800US24001,"State Senate District 1 (2022), Maryland",4,Homeowner vacancy rate,1.8,+/-0.6,(X),(X)
610U800US24001,"State Senate District 1 (2022), Maryland",5,Rental vacancy rate,10.7,+/-2.0,(X),(X)
610U800US24001,"State Senate District 1 (2022), Maryland",5.3,,,,,
610U800US24001,"State Senate District 1 (2022), Maryland",5.5,UNITS IN STRUCTURE,,,,
610U800US24001,"State Senate District 1 (2022), Maryland",6,Total housing units,"66,777",+/-566,"66,777",(X)
610U800US24001,"State Senate District 1 (2022), Maryland",7,"1-unit, detached","49,523",+/-774,74.2,+/-0.9
610U800US24001,"State Senate District 1 (2022), Maryland",8,"1-unit, attached","4,085",+/-377,6.1,+/-0.6
610U800US24001,"State Senate District 1 (2022), Maryland",9,2 units,"2,135",+/-295,3.2,+/-0.4
610U800US24001,"State Senate District 1 (2022), Maryland",10,3 or 4 units,"1,708",+/-302,2.6,+/-0.4
610U800US24001,"State Senate District 1 (2022), Maryland",11,5 to 9 units,"2,055",+/-399,3.1,+/-0.6
610U800US24001,"State Senate District 1 (2022), Maryland",12,10 to 19 units,"1,544",+/-283,2.3,+/-0.4
610U800US24001,"State Senate District 1 (2022), Maryland",13,20 or more units,"2,057",+/-291,3.1,+/-0.4
610U800US24001,"State Senate District 1 (2022), Maryland",14,Mobile home,"3,654",+/-400,5.5,+/-0.6
610U800US24001,"State Senate District 1 (2022), Maryland",15,"Boat, RV, van, etc.",16,+/-19,0.0,+/-0.1
610U800US24001,"State Senate District 1 (2022), Maryland",15.3,,,,,
610U800US24001,"State Senate District 1 (2022), Maryland",15.5,YEAR STRUCTURE BUILT,,,,
610U800US24001,"State Senate District 1 (2022), Maryland",16,Total housing units,"66,777",+/-566,"66,777",(X)
610U800US24001,"State Senate District 1 (2022), Maryland",17,Built 2020 or later,65,+/-104,0.1,+/-0.2
610U800US24001,"State Senate District 1 (2022), Maryland",18,Built 2010 to 2019,"1,964",+/-318,2.9,+/-0.5
610U800US24001,"State Senate District 1 (2022), Maryland",19,Built 2000 to 2009,"5,906",+/-622,8.8,+/-0.9
610U800US24001,"State Senate District 1 (2022), Maryland",20,Built 1990 to 1999,"7,374",+/-551,11.0,+/-0.8
610U800US24001,"State Senate District 1 (2022), Maryland",21,Built 1980 to 1989,"7,234",+/-617,10.8,+/-0.9
610U800US24001,"State Senate District 1 (2022), Maryland",22,Built 1970 to 1979,"9,424",+/-653,14.1,+/-1.0
610U800US24001,"State Senate District 1 (2022), Maryland",23,Built 1960 to 1969,"8,815",+/-761,13.2,+/-1.1
610U800US24001,"State Senate District 1 (2022), Maryland",24,Built 1950 to 1959,"6,916",+/-552,10.4,+/-0.8
610U800US24001,"State Senate District 1 (2022), Maryland",25,Built 1940 to 1949,"3,793",+/-345,5.7,+/-0.5
