"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US06001,"State Senate District 1 (2022), California",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
610U800US06001,"State Senate District 1 (2022), California",0.5,,,,,
610U800US06001,"State Senate District 1 (2022), California",0.8,HOUSEHOLDS BY TYPE,,,,
610U800US06001,"State Senate District 1 (2022), California",1,Total households,"356,326","+/-1,852","356,326",(X)
610U800US06001,"State Senate District 1 (2022), California",2,Married-couple household,"169,541","+/-2,457",47.6,+/-0.6
610U800US06001,"State Senate District 1 (2022), California",3,With children of the householder under 18 years,"58,997","+/-1,643",16.6,+/-0.4
610U800US06001,"State Senate District 1 (2022), California",4,Cohabiting couple household,"28,615","+/-1,285",8.0,+/-0.4
610U800US06001,"State Senate District 1 (2022), California",5,With children of the householder under 18 years,"11,036",+/-909,3.1,+/-0.3
610U800US06001,"State Senate District 1 (2022), California",6,"Male householder, no spouse/partner present","65,421","+/-1,703",18.4,+/-0.5
610U800US06001,"State Senate District 1 (2022), California",7,With children of the householder under 18 years,"5,010",+/-543,1.4,+/-0.2
610U800US06001,"State Senate District 1 (2022), California",8,Householder living alone,"43,923","+/-1,437",12.3,+/-0.4
610U800US06001,"State Senate District 1 (2022), California",9,65 years and over,"17,051",+/-880,4.8,+/-0.2
610U800US06001,"State Senate District 1 (2022), California",10,"Female householder, no spouse/partner present","92,749","+/-1,843",26.0,+/-0.5
610U800US06001,"State Senate District 1 (2022), California",11,With children of the householder under 18 years,"15,665","+/-1,007",4.4,+/-0.3
610U800US06001,"State Senate District 1 (2022), California",12,Householder living alone,"52,023","+/-1,520",14.6,+/-0.4
610U800US06001,"State Senate District 1 (2022), California",13,65 years and over,"29,646","+/-1,162",8.3,+/-0.3
610U800US06001,"State Senate District 1 (2022), California",13.3,,,,,
610U800US06001,"State Senate District 1 (2022), California",14,Households with one or more people under 18 years,"103,731","+/-1,749",29.1,+/-0.4
610U800US06001,"State Senate District 1 (2022), California",15,Households with one or more people 65 years and over,"129,516","+/-1,273",36.3,+/-0.3
610U800US06001,"State Senate District 1 (2022), California",15.3,,,,,
610U800US06001,"State Senate District 1 (2022), California",16,Average household size,2.58,+/-0.01,(X),(X)
610U800US06001,"State Senate District 1 (2022), California",17,Average family size,3.14,+/-0.02,(X),(X)
610U800US06001,"State Senate District 1 (2022), California",17.3,,,,,
610U800US06001,"State Senate District 1 (2022), California",17.5,RELATIONSHIP,,,,
610U800US06001,"State Senate District 1 (2022), California",18,Population in households,"920,821","+/-1,954","920,821",(X)
610U800US06001,"State Senate District 1 (2022), California",19,Householder,"356,326","+/-1,852",38.7,+/-0.2
610U800US06001,"State Senate District 1 (2022), California",20,Spouse,"169,491","+/-2,443",18.4,+/-0.3
610U800US06001,"State Senate District 1 (2022), California",21,Unmarried partner,"28,249","+/-1,261",3.1,+/-0.1
610U800US06001,"State Senate District 1 (2022), California",22,Child,"258,914","+/-2,650",28.1,+/-0.3
610U800US06001,"State Senate District 1 (2022), California",23,Other relatives,"66,084","+/-2,424",7.2,+/-0.3
610U800US06001,"State Senate District 1 (2022), California",24,Other nonrelatives,"41,757","+/-2,457",4.5,+/-0.3
610U800US06001,"State Senate District 1 (2022), California",24.3,,,,,
610U800US06001,"State Senate District 1 (2022), California",24.5,MARITAL STATUS,,,,
610U800US06001,"State Senate District 1 (2022), California",25,Males 15 years and over,"389,772","+/-1,271","389,772",(X)
610U800US06001,"State Senate District 1 (2022), California",26,Never married,"138,549","+/-2,219",35.5,+/-0.5
610U800US06001,"State Senate District 1 (2022), California",27,"Now married, except separated","189,382","+/-2,580",48.6,+/-0.7
610U800US06001,"State Senate District 1 (2022), California",28,Separated,"6,854",+/-750,1.8,+/-0.2
610U800US06001,"State Senate District 1 (2022), California",29,Widowed,"11,707",+/-735,3.0,+/-0.2
610U800US06001,"State Senate District 1 (2022), California",30,Divorced,"43,280","+/-1,664",11.1,+/-0.4
610U800US06001,"State Senate District 1 (2022), California",30.3,,,,,
610U800US06001,"State Senate District 1 (2022), California",31,Females 15 years and over,"387,347","+/-1,128","387,347",(X)
