"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US37001,"State Senate District 1 (2022), North Carolina",0,SELECTED HOUSING CHARACTERISTICS,,,,
610U800US37001,"State Senate District 1 (2022), North Carolina",0.5,,,,,
610U800US37001,"State Senate District 1 (2022), North Carolina",0.8,HOUSING OCCUPANCY,,,,
610U800US37001,"State Senate District 1 (2022), North Carolina",1,Total housing units,"132,511",+/-375,"132,511",(X)
610U800US37001,"State Senate District 1 (2022), North Carolina",2,Occupied housing units,"85,023","+/-1,019",64.2,+/-0.8
610U800US37001,"State Senate District 1 (2022), North Carolina",3,Vacant housing units,"47,488","+/-1,044",35.8,+/-0.8
610U800US37001,"State Senate District 1 (2022), North Carolina",3.3,,,,,
610U800US37001,"State Senate District 1 (2022), North Carolina",4,Homeowner vacancy rate,1.7,+/-0.4,(X),(X)
610U800US37001,"State Senate District 1 (2022), North Carolina",5,Rental vacancy rate,24.4,+/-1.7,(X),(X)
610U800US37001,"State Senate District 1 (2022), North Carolina",5.3,,,,,
610U800US37001,"State Senate District 1 (2022), North Carolina",5.5,UNITS IN STRUCTURE,,,,
610U800US37001,"State Senate District 1 (2022), North Carolina",6,Total housing units,"132,511",+/-375,"132,511",(X)
610U800US37001,"State Senate District 1 (2022), North Carolina",7,"1-unit, detached","90,810","+/-1,318",68.5,+/-1.0
610U800US37001,"State Senate District 1 (2022), North Carolina",8,"1-unit, attached","2,696",+/-303,2.0,+/-0.2
610U800US37001,"State Senate District 1 (2022), North Carolina",9,2 units,"3,179",+/-422,2.4,+/-0.3
610U800US37001,"State Senate District 1 (2022), North Carolina",10,3 or 4 units,"3,377",+/-466,2.5,+/-0.4
610U800US37001,"State Senate District 1 (2022), North Carolina",11,5 to 9 units,"4,691",+/-569,3.5,+/-0.4
610U800US37001,"State Senate District 1 (2022), North Carolina",12,10 to 19 units,"2,851",+/-391,2.2,+/-0.3
610U800US37001,"State Senate District 1 (2022), North Carolina",13,20 or more units,"5,084",+/-498,3.8,+/-0.4
610U800US37001,"State Senate District 1 (2022), North Carolina",14,Mobile home,"19,615",+/-882,14.8,+/-0.7
610U800US37001,"State Senate District 1 (2022), North Carolina",15,"Boat, RV, van, etc.",208,+/-95,0.2,+/-0.1
610U800US37001,"State Senate District 1 (2022), North Carolina",15.3,,,,,
610U800US37001,"State Senate District 1 (2022), North Carolina",15.5,YEAR STRUCTURE BUILT,,,,
610U800US37001,"State Senate District 1 (2022), North Carolina",16,Total housing units,"132,511",+/-375,"132,511",(X)
610U800US37001,"State Senate District 1 (2022), North Carolina",17,Built 2020 or later,168,+/-61,0.1,+/-0.1
610U800US37001,"State Senate District 1 (2022), North Carolina",18,Built 2010 to 2019,"8,110",+/-605,6.1,+/-0.5
610U800US37001,"State Senate District 1 (2022), North Carolina",19,Built 2000 to 2009,"23,404",+/-908,17.7,+/-0.7
610U800US37001,"State Senate District 1 (2022), North Carolina",20,Built 1990 to 1999,"23,794",+/-999,18.0,+/-0.8
610U800US37001,"State Senate District 1 (2022), North Carolina",21,Built 1980 to 1989,"30,552","+/-1,098",23.1,+/-0.8
610U800US37001,"State Senate District 1 (2022), North Carolina",22,Built 1970 to 1979,"19,000",+/-990,14.3,+/-0.7
610U800US37001,"State Senate District 1 (2022), North Carolina",23,Built 1960 to 1969,"9,164",+/-608,6.9,+/-0.5
610U800US37001,"State Senate District 1 (2022), North Carolina",24,Built 1950 to 1959,"6,393",+/-587,4.8,+/-0.4
610U800US37001,"State Senate District 1 (2022), North Carolina",25,Built 1940 to 1949,"3,928",+/-440,3.0,+/-0.3
610U800US37001,"State Senate District 1 (2022), North Carolina",26,Built 1939 or earlier,"7,998",+/-706,6.0,+/-0.5
610U800US37001,"State Senate District 1 (2022), North Carolina",26.3,,,,,
610U800US37001,"State Senate District 1 (2022), North Carolina",26.5,ROOMS,,,,
610U800US37001,"State Senate District 1 (2022), North Carolina",27,Total housing units,"132,511",+/-375,"132,511",(X)
610U800US37001,"State Senate District 1 (2022), North Carolina",28,1 room,"1,649",+/-298,1.2,+/-0.2
