"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US23001,"State Senate District 1 (2022), Maine",0,SELECTED ECONOMIC CHARACTERISTICS,,,,
610U800US23001,"State Senate District 1 (2022), Maine",0.5,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",0.8,EMPLOYMENT STATUS,,,,
610U800US23001,"State Senate District 1 (2022), Maine",1,Population 16 years and over,"31,323",+/-458,"31,323",(X)
610U800US23001,"State Senate District 1 (2022), Maine",2,In labor force,"16,424",+/-646,52.4,+/-1.9
610U800US23001,"State Senate District 1 (2022), Maine",3,Civilian labor force,"16,397",+/-642,52.3,+/-1.9
610U800US23001,"State Senate District 1 (2022), Maine",4,Employed,"15,588",+/-648,49.8,+/-2.0
610U800US23001,"State Senate District 1 (2022), Maine",5,Unemployed,809,+/-168,2.6,+/-0.5
610U800US23001,"State Senate District 1 (2022), Maine",6,Armed Forces,27,+/-28,0.1,+/-0.1
610U800US23001,"State Senate District 1 (2022), Maine",7,Not in labor force,"14,899",+/-647,47.6,+/-1.9
610U800US23001,"State Senate District 1 (2022), Maine",7.3,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",8,Civilian labor force,"16,397",+/-642,"16,397",(X)
610U800US23001,"State Senate District 1 (2022), Maine",9,Unemployment Rate,(X),(X),4.9,+/-1.0
610U800US23001,"State Senate District 1 (2022), Maine",9.3,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",10,Females 16 years and over,"15,517",+/-335,"15,517",(X)
610U800US23001,"State Senate District 1 (2022), Maine",11,In labor force,"7,509",+/-337,48.4,+/-2.0
610U800US23001,"State Senate District 1 (2022), Maine",12,Civilian labor force,"7,493",+/-334,48.3,+/-2.0
610U800US23001,"State Senate District 1 (2022), Maine",13,Employed,"7,184",+/-324,46.3,+/-2.0
610U800US23001,"State Senate District 1 (2022), Maine",13.3,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",14,Own children of the householder under 6 years,"2,085",+/-218,"2,085",(X)
610U800US23001,"State Senate District 1 (2022), Maine",15,All parents in family in labor force,"1,473",+/-207,70.6,+/-6.5
610U800US23001,"State Senate District 1 (2022), Maine",15.3,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",16,Own children of the householder 6 to 17 years,"3,620",+/-287,"3,620",(X)
610U800US23001,"State Senate District 1 (2022), Maine",17,All parents in family in labor force,"2,601",+/-300,71.9,+/-5.1
610U800US23001,"State Senate District 1 (2022), Maine",17.3,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",17.5,COMMUTING TO WORK,,,,
610U800US23001,"State Senate District 1 (2022), Maine",18,Workers 16 years and over,"15,383",+/-681,"15,383",(X)
610U800US23001,"State Senate District 1 (2022), Maine",19,"Car, truck, or van -- drove alone","12,521",+/-668,81.4,+/-2.3
610U800US23001,"State Senate District 1 (2022), Maine",20,"Car, truck, or van -- carpooled","1,535",+/-286,10.0,+/-1.8
610U800US23001,"State Senate District 1 (2022), Maine",21,Public transportation (excluding taxicab),20,+/-29,0.1,+/-0.2
610U800US23001,"State Senate District 1 (2022), Maine",22,Walked,437,+/-186,2.8,+/-1.2
610U800US23001,"State Senate District 1 (2022), Maine",23,Other means,183,+/-76,1.2,+/-0.5
610U800US23001,"State Senate District 1 (2022), Maine",24,Worked from home,687,+/-145,4.5,+/-0.9
610U800US23001,"State Senate District 1 (2022), Maine",24.3,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",25,Mean travel time to work (minutes),19.8,+/-0.9,(X),(X)
610U800US23001,"State Senate District 1 (2022), Maine",25.3,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",25.5,OCCUPATION,,,,
610U800US23001,"State Senate District 1 (2022), Maine",26,Civilian employed population 16 years and over,"15,588",+/-648,"15,588",(X)
610U800US23001,"State Senate District 1 (2022), Maine",27,"Management, business, science, and arts occupations","4,963",+/-365,31.8,+/-1.8
610U800US23001,"State Senate District 1 (2022), Maine",28,Service occupations,"2,607",+/-252,16.7,+/-1.6
610U800US23001,"State Senate District 1 (2022), Maine",29,Sales and office occupations,"3,439",+/-403,22.1,+/-2.1
610U800US23001,"State Senate District 1 (2022), Maine",30,"Natural resources, construction, and maintenance occupations","2,189",+/-236,14.0,+/-1.5
610U800US23001,"State Senate District 1 (2022), Maine",31,"Production, transportation, and material moving occupations","2,390",+/-253,15.3,+/-1.7
610U800US23001,"State Senate District 1 (2022), Maine",31.3,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",31.5,INDUSTRY,,,,
610U800US23001,"State Senate District 1 (2022), Maine",32,Civilian employed population 16 years and over,"15,588",+/-648,"15,588",(X)
610U800US23001,"State Senate District 1 (2022), Maine",33,"Agriculture, forestry, fishing and hunting, and mining","1,013",+/-137,6.5,+/-0.9
610U800US23001,"State Senate District 1 (2022), Maine",34,Construction,"1,072",+/-220,6.9,+/-1.4
610U800US23001,"State Senate District 1 (2022), Maine",35,Manufacturing,"1,505",+/-249,9.7,+/-1.6
610U800US23001,"State Senate District 1 (2022), Maine",36,Wholesale trade,205,+/-90,1.3,+/-0.6
610U800US23001,"State Senate District 1 (2022), Maine",37,Retail trade,"1,687",+/-269,10.8,+/-1.6
610U800US23001,"State Senate District 1 (2022), Maine",38,"Transportation and warehousing, and utilities","1,117",+/-247,7.2,+/-1.5
610U800US23001,"State Senate District 1 (2022), Maine",39,Information,152,+/-73,1.0,+/-0.5
610U800US23001,"State Senate District 1 (2022), Maine",40,"Finance and insurance, and real estate and rental and leasing",841,+/-203,5.4,+/-1.3
610U800US23001,"State Senate District 1 (2022), Maine",41,"Professional, scientific, and management, and administrative and waste management services",918,+/-196,5.9,+/-1.2
610U800US23001,"State Senate District 1 (2022), Maine",42,"Educational services, and health care and social assistance","4,585",+/-397,29.4,+/-2.2
610U800US23001,"State Senate District 1 (2022), Maine",43,"Arts, entertainment, and recreation, and accommodation and food services",834,+/-161,5.4,+/-1.0
610U800US23001,"State Senate District 1 (2022), Maine",44,"Other services, except public administration",622,+/-141,4.0,+/-0.9
610U800US23001,"State Senate District 1 (2022), Maine",45,Public administration,"1,037",+/-200,6.7,+/-1.3
610U800US23001,"State Senate District 1 (2022), Maine",45.3,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",45.5,CLASS OF WORKER,,,,
610U800US23001,"State Senate District 1 (2022), Maine",46,Civilian employed population 16 years and over,"15,588",+/-648,"15,588",(X)
610U800US23001,"State Senate District 1 (2022), Maine",47,Private wage and salary workers,"11,618",+/-542,74.5,+/-2.1
610U800US23001,"State Senate District 1 (2022), Maine",48,Government workers,"2,825",+/-364,18.1,+/-2.0
610U800US23001,"State Senate District 1 (2022), Maine",49,Self-employed in own not incorporated business workers,"1,120",+/-159,7.2,+/-1.0
610U800US23001,"State Senate District 1 (2022), Maine",50,Unpaid family workers,25,+/-20,0.2,+/-0.1
610U800US23001,"State Senate District 1 (2022), Maine",50.3,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",50.5,INCOME AND BENEFITS (IN 2021 INFLATION-ADJUSTED DOLLARS),,,,
610U800US23001,"State Senate District 1 (2022), Maine",51,Total households,"16,103",+/-319,"16,103",(X)
610U800US23001,"State Senate District 1 (2022), Maine",52,"Less than $10,000",929,+/-135,5.8,+/-0.8
610U800US23001,"State Senate District 1 (2022), Maine",53,"$10,000 to $14,999","1,404",+/-247,8.7,+/-1.5
610U800US23001,"State Senate District 1 (2022), Maine",54,"$15,000 to $24,999","1,901",+/-254,11.8,+/-1.6
610U800US23001,"State Senate District 1 (2022), Maine",55,"$25,000 to $34,999","1,804",+/-220,11.2,+/-1.3
610U800US23001,"State Senate District 1 (2022), Maine",56,"$35,000 to $49,999","2,409",+/-322,15.0,+/-2.0
610U800US23001,"State Senate District 1 (2022), Maine",57,"$50,000 to $74,999","3,029",+/-276,18.8,+/-1.7
610U800US23001,"State Senate District 1 (2022), Maine",58,"$75,000 to $99,999","1,884",+/-279,11.7,+/-1.7
610U800US23001,"State Senate District 1 (2022), Maine",59,"$100,000 to $149,999","1,745",+/-222,10.8,+/-1.4
610U800US23001,"State Senate District 1 (2022), Maine",60,"$150,000 to $199,999",456,+/-113,2.8,+/-0.7
610U800US23001,"State Senate District 1 (2022), Maine",61,"$200,000 or more",542,+/-140,3.4,+/-0.9
610U800US23001,"State Senate District 1 (2022), Maine",62,Median household income (dollars),"46,912","+/-2,321",(X),(X)
610U800US23001,"State Senate District 1 (2022), Maine",63,Mean household income (dollars),"64,551","+/-4,107",(X),(X)
610U800US23001,"State Senate District 1 (2022), Maine",63.3,,,,,
610U800US23001,"State Senate District 1 (2022), Maine",64,With earnings,"10,058",+/-419,62.5,+/-2.2
610U800US23001,"State Senate District 1 (2022), Maine",65,Mean earnings (dollars),"67,978","+/-3,317",(X),(X)
610U800US23001,"State Senate District 1 (2022), Maine",66,With Social Security,"7,090",+/-328,44.0,+/-1.9
610U800US23001,"State Senate District 1 (2022), Maine",67,Mean Social Security income (dollars),"18,855",+/-613,(X),(X)
610U800US23001,"State Senate District 1 (2022), Maine",68,With retirement income,"4,207",+/-296,26.1,+/-1.8
610U800US23001,"State Senate District 1 (2022), Maine",69,Mean retirement income (dollars),"30,856","+/-12,259",(X),(X)
610U800US23001,"State Senate District 1 (2022), Maine",69.3,,,,,
