"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US72001,"State Senate District 1 (2022), Puerto Rico",0,SELECTED HOUSING CHARACTERISTICS,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",0.5,,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",0.8,HOUSING OCCUPANCY,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",1,Total housing units,"215,173","+/-1,177","215,173",(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",2,Occupied housing units,"163,198","+/-1,396",75.8,+/-0.6
610U800US72001,"State Senate District 1 (2022), Puerto Rico",3,Vacant housing units,"51,975","+/-1,346",24.2,+/-0.6
610U800US72001,"State Senate District 1 (2022), Puerto Rico",3.3,,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",4,Homeowner vacancy rate,2.9,+/-0.4,(X),(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",5,Rental vacancy rate,8.4,+/-0.7,(X),(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",5.3,,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",5.5,UNITS IN STRUCTURE,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",6,Total housing units,"215,173","+/-1,177","215,173",(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",7,"1-unit, detached","96,827","+/-1,415",45.0,+/-0.6
610U800US72001,"State Senate District 1 (2022), Puerto Rico",8,"1-unit, attached","19,560",+/-742,9.1,+/-0.3
610U800US72001,"State Senate District 1 (2022), Puerto Rico",9,2 units,"9,389",+/-729,4.4,+/-0.3
610U800US72001,"State Senate District 1 (2022), Puerto Rico",10,3 or 4 units,"12,203",+/-710,5.7,+/-0.3
610U800US72001,"State Senate District 1 (2022), Puerto Rico",11,5 to 9 units,"18,964","+/-1,017",8.8,+/-0.5
610U800US72001,"State Senate District 1 (2022), Puerto Rico",12,10 to 19 units,"17,564",+/-808,8.2,+/-0.4
610U800US72001,"State Senate District 1 (2022), Puerto Rico",13,20 or more units,"40,331","+/-1,014",18.7,+/-0.4
610U800US72001,"State Senate District 1 (2022), Puerto Rico",14,Mobile home,335,+/-121,0.2,+/-0.1
610U800US72001,"State Senate District 1 (2022), Puerto Rico",15,"Boat, RV, van, etc.",0,+/-35,0.0,+/-0.1
610U800US72001,"State Senate District 1 (2022), Puerto Rico",15.3,,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",15.5,YEAR STRUCTURE BUILT,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",16,Total housing units,"215,173","+/-1,177","215,173",(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",17,Built 2020 or later,68,+/-56,0.0,+/-0.1
610U800US72001,"State Senate District 1 (2022), Puerto Rico",18,Built 2010 to 2019,"2,367",+/-412,1.1,+/-0.2
610U800US72001,"State Senate District 1 (2022), Puerto Rico",19,Built 2000 to 2009,"13,167",+/-840,6.1,+/-0.4
610U800US72001,"State Senate District 1 (2022), Puerto Rico",20,Built 1990 to 1999,"19,233","+/-1,109",8.9,+/-0.5
610U800US72001,"State Senate District 1 (2022), Puerto Rico",21,Built 1980 to 1989,"22,221",+/-987,10.3,+/-0.5
610U800US72001,"State Senate District 1 (2022), Puerto Rico",22,Built 1970 to 1979,"38,301","+/-1,289",17.8,+/-0.6
610U800US72001,"State Senate District 1 (2022), Puerto Rico",23,Built 1960 to 1969,"51,239","+/-1,637",23.8,+/-0.7
610U800US72001,"State Senate District 1 (2022), Puerto Rico",24,Built 1950 to 1959,"36,694","+/-1,335",17.1,+/-0.6
610U800US72001,"State Senate District 1 (2022), Puerto Rico",25,Built 1940 to 1949,"21,566",+/-980,10.0,+/-0.5
610U800US72001,"State Senate District 1 (2022), Puerto Rico",26,Built 1939 or earlier,"10,317",+/-590,4.8,+/-0.3
610U800US72001,"State Senate District 1 (2022), Puerto Rico",26.3,,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",26.5,ROOMS,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",27,Total housing units,"215,173","+/-1,177","215,173",(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",28,1 room,"11,425",+/-744,5.3,+/-0.3
610U800US72001,"State Senate District 1 (2022), Puerto Rico",29,2 rooms,"12,318",+/-811,5.7,+/-0.4
610U800US72001,"State Senate District 1 (2022), Puerto Rico",30,3 rooms,"22,438","+/-1,251",10.4,+/-0.6
610U800US72001,"State Senate District 1 (2022), Puerto Rico",31,4 rooms,"44,803","+/-1,202",20.8,+/-0.5
610U800US72001,"State Senate District 1 (2022), Puerto Rico",32,5 rooms,"73,473","+/-1,645",34.1,+/-0.8
610U800US72001,"State Senate District 1 (2022), Puerto Rico",33,6 rooms,"29,372","+/-1,080",13.7,+/-0.5
610U800US72001,"State Senate District 1 (2022), Puerto Rico",34,7 rooms,"10,410",+/-734,4.8,+/-0.3
610U800US72001,"State Senate District 1 (2022), Puerto Rico",35,8 rooms,"5,535",+/-515,2.6,+/-0.2
610U800US72001,"State Senate District 1 (2022), Puerto Rico",36,9 rooms or more,"5,399",+/-540,2.5,+/-0.3
610U800US72001,"State Senate District 1 (2022), Puerto Rico",37,Median rooms,4.7,+/-0.1,(X),(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",37.3,,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",37.5,BEDROOMS,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",38,Total housing units,"215,173","+/-1,177","215,173",(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",39,No bedroom,"11,604",+/-732,5.4,+/-0.3
610U800US72001,"State Senate District 1 (2022), Puerto Rico",40,1 bedroom,"21,910","+/-1,072",10.2,+/-0.5
610U800US72001,"State Senate District 1 (2022), Puerto Rico",41,2 bedrooms,"50,577","+/-1,323",23.5,+/-0.6
610U800US72001,"State Senate District 1 (2022), Puerto Rico",42,3 bedrooms,"99,857","+/-1,779",46.4,+/-0.8
610U800US72001,"State Senate District 1 (2022), Puerto Rico",43,4 bedrooms,"26,411","+/-1,192",12.3,+/-0.5
610U800US72001,"State Senate District 1 (2022), Puerto Rico",44,5 or more bedrooms,"4,814",+/-546,2.2,+/-0.3
610U800US72001,"State Senate District 1 (2022), Puerto Rico",44.3,,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",44.5,HOUSING TENURE,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",45,Occupied housing units,"163,198","+/-1,396","163,198",(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",46,Owner-occupied,"91,137","+/-1,528",55.8,+/-0.8
610U800US72001,"State Senate District 1 (2022), Puerto Rico",47,Renter-occupied,"72,061","+/-1,491",44.2,+/-0.8
610U800US72001,"State Senate District 1 (2022), Puerto Rico",47.3,,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",48,Average household size of owner-occupied unit,2.54,+/-0.04,(X),(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",49,Average household size of renter-occupied unit,2.28,+/-0.04,(X),(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",49.3,,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
610U800US72001,"State Senate District 1 (2022), Puerto Rico",50,Occupied housing units,"163,198","+/-1,396","163,198",(X)
610U800US72001,"State Senate District 1 (2022), Puerto Rico",51,Moved in 2019 or later,"10,904",+/-724,6.7,+/-0.4
610U800US72001,"State Senate District 1 (2022), Puerto Rico",52,Moved in 2015 to 2018,"33,788","+/-1,290",20.7,+/-0.7
610U800US72001,"State Senate District 1 (2022), Puerto Rico",53,Moved in 2010 to 2014,"21,924","+/-1,017",13.4,+/-0.6
610U800US72001,"State Senate District 1 (2022), Puerto Rico",54,Moved in 2000 to 2009,"32,953","+/-1,197",20.2,+/-0.7
610U800US72001,"State Senate District 1 (2022), Puerto Rico",55,Moved in 1990 to 1999,"22,857",+/-918,14.0,+/-0.6
610U800US72001,"State Senate District 1 (2022), Puerto Rico",56,Moved in 1989 and earlier,"40,772","+/-1,237",25.0,+/-0.7
610U800US72001,"State Senate District 1 (2022), Puerto Rico",56.3,,,,,
