"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US22001,"State Senate District 1 (2022), Louisiana",0,SELECTED HOUSING CHARACTERISTICS,,,,
610U800US22001,"State Senate District 1 (2022), Louisiana",0.5,,,,,
610U800US22001,"State Senate District 1 (2022), Louisiana",0.8,HOUSING OCCUPANCY,,,,
610U800US22001,"State Senate District 1 (2022), Louisiana",1,Total housing units,"48,566","+/-1,040","48,566",(X)
610U800US22001,"State Senate District 1 (2022), Louisiana",2,Occupied housing units,"43,810","+/-1,045",90.2,+/-1.1
610U800US22001,"State Senate District 1 (2022), Louisiana",3,Vacant housing units,"4,756",+/-549,9.8,+/-1.1
610U800US22001,"State Senate District 1 (2022), Louisiana",3.3,,,,,
610U800US22001,"State Senate District 1 (2022), Louisiana",4,Homeowner vacancy rate,1.3,+/-0.6,(X),(X)
610U800US22001,"State Senate District 1 (2022), Louisiana",5,Rental vacancy rate,7.7,+/-2.7,(X),(X)
610U800US22001,"State Senate District 1 (2022), Louisiana",5.3,,,,,
610U800US22001,"State Senate District 1 (2022), Louisiana",5.5,UNITS IN STRUCTURE,,,,
610U800US22001,"State Senate District 1 (2022), Louisiana",6,Total housing units,"48,566","+/-1,040","48,566",(X)
610U800US22001,"State Senate District 1 (2022), Louisiana",7,"1-unit, detached","37,368","+/-1,120",76.9,+/-1.6
610U800US22001,"State Senate District 1 (2022), Louisiana",8,"1-unit, attached","1,032",+/-258,2.1,+/-0.5
610U800US22001,"State Senate District 1 (2022), Louisiana",9,2 units,740,+/-241,1.5,+/-0.5
610U800US22001,"State Senate District 1 (2022), Louisiana",10,3 or 4 units,"1,065",+/-304,2.2,+/-0.6
610U800US22001,"State Senate District 1 (2022), Louisiana",11,5 to 9 units,993,+/-335,2.0,+/-0.7
610U800US22001,"State Senate District 1 (2022), Louisiana",12,10 to 19 units,"1,218",+/-378,2.5,+/-0.8
610U800US22001,"State Senate District 1 (2022), Louisiana",13,20 or more units,"2,416",+/-368,5.0,+/-0.8
610U800US22001,"State Senate District 1 (2022), Louisiana",14,Mobile home,"3,696",+/-490,7.6,+/-1.0
610U800US22001,"State Senate District 1 (2022), Louisiana",15,"Boat, RV, van, etc.",38,+/-35,0.1,+/-0.1
610U800US22001,"State Senate District 1 (2022), Louisiana",15.3,,,,,
610U800US22001,"State Senate District 1 (2022), Louisiana",15.5,YEAR STRUCTURE BUILT,,,,
610U800US22001,"State Senate District 1 (2022), Louisiana",16,Total housing units,"48,566","+/-1,040","48,566",(X)
610U800US22001,"State Senate District 1 (2022), Louisiana",17,Built 2020 or later,208,+/-168,0.4,+/-0.3
610U800US22001,"State Senate District 1 (2022), Louisiana",18,Built 2010 to 2019,"2,524",+/-378,5.2,+/-0.8
610U800US22001,"State Senate District 1 (2022), Louisiana",19,Built 2000 to 2009,"12,284",+/-932,25.3,+/-1.8
610U800US22001,"State Senate District 1 (2022), Louisiana",20,Built 1990 to 1999,"9,087",+/-879,18.7,+/-1.8
610U800US22001,"State Senate District 1 (2022), Louisiana",21,Built 1980 to 1989,"8,856",+/-869,18.2,+/-1.7
610U800US22001,"State Senate District 1 (2022), Louisiana",22,Built 1970 to 1979,"10,080",+/-763,20.8,+/-1.5
610U800US22001,"State Senate District 1 (2022), Louisiana",23,Built 1960 to 1969,"3,348",+/-408,6.9,+/-0.8
610U800US22001,"State Senate District 1 (2022), Louisiana",24,Built 1950 to 1959,"1,217",+/-243,2.5,+/-0.5
610U800US22001,"State Senate District 1 (2022), Louisiana",25,Built 1940 to 1949,426,+/-241,0.9,+/-0.5
610U800US22001,"State Senate District 1 (2022), Louisiana",26,Built 1939 or earlier,536,+/-194,1.1,+/-0.4
610U800US22001,"State Senate District 1 (2022), Louisiana",26.3,,,,,
610U800US22001,"State Senate District 1 (2022), Louisiana",26.5,ROOMS,,,,
610U800US22001,"State Senate District 1 (2022), Louisiana",27,Total housing units,"48,566","+/-1,040","48,566",(X)
610U800US22001,"State Senate District 1 (2022), Louisiana",28,1 room,465,+/-242,1.0,+/-0.5
610U800US22001,"State Senate District 1 (2022), Louisiana",29,2 rooms,728,+/-231,1.5,+/-0.5
