"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US15001,"State Senate District 1 (2022), Hawaii",0,SELECTED HOUSING CHARACTERISTICS,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",0.5,,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",0.8,HOUSING OCCUPANCY,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",1,Total housing units,"20,816",+/-654,"20,816",(X)
610U800US15001,"State Senate District 1 (2022), Hawaii",2,Occupied housing units,"18,109",+/-691,87.0,+/-1.8
610U800US15001,"State Senate District 1 (2022), Hawaii",3,Vacant housing units,"2,707",+/-388,13.0,+/-1.8
610U800US15001,"State Senate District 1 (2022), Hawaii",3.3,,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",4,Homeowner vacancy rate,1.6,+/-1.0,(X),(X)
610U800US15001,"State Senate District 1 (2022), Hawaii",5,Rental vacancy rate,4.3,+/-2.0,(X),(X)
610U800US15001,"State Senate District 1 (2022), Hawaii",5.3,,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",5.5,UNITS IN STRUCTURE,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",6,Total housing units,"20,816",+/-654,"20,816",(X)
610U800US15001,"State Senate District 1 (2022), Hawaii",7,"1-unit, detached","16,770",+/-678,80.6,+/-1.7
610U800US15001,"State Senate District 1 (2022), Hawaii",8,"1-unit, attached",449,+/-137,2.2,+/-0.7
610U800US15001,"State Senate District 1 (2022), Hawaii",9,2 units,326,+/-136,1.6,+/-0.7
610U800US15001,"State Senate District 1 (2022), Hawaii",10,3 or 4 units,395,+/-134,1.9,+/-0.6
610U800US15001,"State Senate District 1 (2022), Hawaii",11,5 to 9 units,448,+/-146,2.2,+/-0.7
610U800US15001,"State Senate District 1 (2022), Hawaii",12,10 to 19 units,536,+/-169,2.6,+/-0.8
610U800US15001,"State Senate District 1 (2022), Hawaii",13,20 or more units,"1,806",+/-289,8.7,+/-1.3
610U800US15001,"State Senate District 1 (2022), Hawaii",14,Mobile home,86,+/-73,0.4,+/-0.3
610U800US15001,"State Senate District 1 (2022), Hawaii",15,"Boat, RV, van, etc.",0,+/-28,0.0,+/-0.2
610U800US15001,"State Senate District 1 (2022), Hawaii",15.3,,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",15.5,YEAR STRUCTURE BUILT,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",16,Total housing units,"20,816",+/-654,"20,816",(X)
610U800US15001,"State Senate District 1 (2022), Hawaii",17,Built 2020 or later,0,+/-28,0.0,+/-0.2
610U800US15001,"State Senate District 1 (2022), Hawaii",18,Built 2010 to 2019,800,+/-167,3.8,+/-0.8
610U800US15001,"State Senate District 1 (2022), Hawaii",19,Built 2000 to 2009,"1,974",+/-292,9.5,+/-1.4
610U800US15001,"State Senate District 1 (2022), Hawaii",20,Built 1990 to 1999,"2,919",+/-320,14.0,+/-1.5
610U800US15001,"State Senate District 1 (2022), Hawaii",21,Built 1980 to 1989,"3,046",+/-418,14.6,+/-1.9
610U800US15001,"State Senate District 1 (2022), Hawaii",22,Built 1970 to 1979,"5,272",+/-448,25.3,+/-2.0
610U800US15001,"State Senate District 1 (2022), Hawaii",23,Built 1960 to 1969,"2,554",+/-441,12.3,+/-2.0
610U800US15001,"State Senate District 1 (2022), Hawaii",24,Built 1950 to 1959,"1,870",+/-328,9.0,+/-1.6
610U800US15001,"State Senate District 1 (2022), Hawaii",25,Built 1940 to 1949,"1,217",+/-261,5.8,+/-1.3
610U800US15001,"State Senate District 1 (2022), Hawaii",26,Built 1939 or earlier,"1,164",+/-218,5.6,+/-1.0
610U800US15001,"State Senate District 1 (2022), Hawaii",26.3,,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",26.5,ROOMS,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",27,Total housing units,"20,816",+/-654,"20,816",(X)
610U800US15001,"State Senate District 1 (2022), Hawaii",28,1 room,626,+/-184,3.0,+/-0.9
610U800US15001,"State Senate District 1 (2022), Hawaii",29,2 rooms,667,+/-197,3.2,+/-1.0
610U800US15001,"State Senate District 1 (2022), Hawaii",30,3 rooms,"1,598",+/-346,7.7,+/-1.6
610U800US15001,"State Senate District 1 (2022), Hawaii",31,4 rooms,"3,688",+/-421,17.7,+/-1.9
610U800US15001,"State Senate District 1 (2022), Hawaii",32,5 rooms,"5,386",+/-468,25.9,+/-2.1
610U800US15001,"State Senate District 1 (2022), Hawaii",33,6 rooms,"3,846",+/-424,18.5,+/-2.0
610U800US15001,"State Senate District 1 (2022), Hawaii",34,7 rooms,"2,392",+/-314,11.5,+/-1.4
610U800US15001,"State Senate District 1 (2022), Hawaii",35,8 rooms,"1,148",+/-193,5.5,+/-0.9
610U800US15001,"State Senate District 1 (2022), Hawaii",36,9 rooms or more,"1,465",+/-263,7.0,+/-1.2
610U800US15001,"State Senate District 1 (2022), Hawaii",37,Median rooms,5.2,+/-0.1,(X),(X)
610U800US15001,"State Senate District 1 (2022), Hawaii",37.3,,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",37.5,BEDROOMS,,,,
610U800US15001,"State Senate District 1 (2022), Hawaii",38,Total housing units,"20,816",+/-654,"20,816",(X)
