"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US53001,"Legislative District 1 (2022), Washington",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
610U800US53001,"Legislative District 1 (2022), Washington",0.5,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",0.8,HOUSEHOLDS BY TYPE,,,,
610U800US53001,"Legislative District 1 (2022), Washington",1,Total households,"58,709",+/-975,"58,709",(X)
610U800US53001,"Legislative District 1 (2022), Washington",2,Married-couple household,"35,495",+/-858,60.5,+/-1.4
610U800US53001,"Legislative District 1 (2022), Washington",3,With children of the householder under 18 years,"16,703",+/-668,28.5,+/-1.2
610U800US53001,"Legislative District 1 (2022), Washington",4,Cohabiting couple household,"3,320",+/-366,5.7,+/-0.6
610U800US53001,"Legislative District 1 (2022), Washington",5,With children of the householder under 18 years,604,+/-137,1.0,+/-0.2
610U800US53001,"Legislative District 1 (2022), Washington",6,"Male householder, no spouse/partner present","9,443",+/-746,16.1,+/-1.2
610U800US53001,"Legislative District 1 (2022), Washington",7,With children of the householder under 18 years,503,+/-172,0.9,+/-0.3
610U800US53001,"Legislative District 1 (2022), Washington",8,Householder living alone,"6,709",+/-638,11.4,+/-1.0
610U800US53001,"Legislative District 1 (2022), Washington",9,65 years and over,"1,426",+/-301,2.4,+/-0.5
610U800US53001,"Legislative District 1 (2022), Washington",10,"Female householder, no spouse/partner present","10,451",+/-747,17.8,+/-1.2
610U800US53001,"Legislative District 1 (2022), Washington",11,With children of the householder under 18 years,"1,344",+/-352,2.3,+/-0.6
610U800US53001,"Legislative District 1 (2022), Washington",12,Householder living alone,"6,532",+/-585,11.1,+/-1.0
610U800US53001,"Legislative District 1 (2022), Washington",13,65 years and over,"3,351",+/-422,5.7,+/-0.7
610U800US53001,"Legislative District 1 (2022), Washington",13.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",14,Households with one or more people under 18 years,"19,862",+/-726,33.8,+/-1.3
610U800US53001,"Legislative District 1 (2022), Washington",15,Households with one or more people 65 years and over,"15,375",+/-668,26.2,+/-1.0
610U800US53001,"Legislative District 1 (2022), Washington",15.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",16,Average household size,2.65,+/-0.04,(X),(X)
610U800US53001,"Legislative District 1 (2022), Washington",17,Average family size,3.13,+/-0.04,(X),(X)
610U800US53001,"Legislative District 1 (2022), Washington",17.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",17.5,RELATIONSHIP,,,,
610U800US53001,"Legislative District 1 (2022), Washington",18,Population in households,"155,812","+/-2,533","155,812",(X)
610U800US53001,"Legislative District 1 (2022), Washington",19,Householder,"58,709",+/-975,37.7,+/-0.6
610U800US53001,"Legislative District 1 (2022), Washington",20,Spouse,"35,385",+/-862,22.7,+/-0.5
610U800US53001,"Legislative District 1 (2022), Washington",21,Unmarried partner,"3,305",+/-348,2.1,+/-0.2
610U800US53001,"Legislative District 1 (2022), Washington",22,Child,"45,220","+/-1,635",29.0,+/-0.8
610U800US53001,"Legislative District 1 (2022), Washington",23,Other relatives,"7,199",+/-966,4.6,+/-0.6
610U800US53001,"Legislative District 1 (2022), Washington",24,Other nonrelatives,"5,994",+/-820,3.8,+/-0.5
610U800US53001,"Legislative District 1 (2022), Washington",24.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",24.5,MARITAL STATUS,,,,
610U800US53001,"Legislative District 1 (2022), Washington",25,Males 15 years and over,"63,883","+/-1,515","63,883",(X)
610U800US53001,"Legislative District 1 (2022), Washington",26,Never married,"19,539","+/-1,235",30.6,+/-1.5
610U800US53001,"Legislative District 1 (2022), Washington",27,"Now married, except separated","38,559",+/-974,60.4,+/-1.5
610U800US53001,"Legislative District 1 (2022), Washington",28,Separated,343,+/-140,0.5,+/-0.2
610U800US53001,"Legislative District 1 (2022), Washington",29,Widowed,"1,280",+/-316,2.0,+/-0.5
610U800US53001,"Legislative District 1 (2022), Washington",30,Divorced,"4,162",+/-510,6.5,+/-0.8
610U800US53001,"Legislative District 1 (2022), Washington",30.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",31,Females 15 years and over,"62,987","+/-1,263","62,987",(X)
610U800US53001,"Legislative District 1 (2022), Washington",32,Never married,"14,928",+/-840,23.7,+/-1.0
610U800US53001,"Legislative District 1 (2022), Washington",33,"Now married, except separated","37,312",+/-788,59.2,+/-1.3
610U800US53001,"Legislative District 1 (2022), Washington",34,Separated,511,+/-151,0.8,+/-0.2
610U800US53001,"Legislative District 1 (2022), Washington",35,Widowed,"3,552",+/-394,5.6,+/-0.6
610U800US53001,"Legislative District 1 (2022), Washington",36,Divorced,"6,684",+/-543,10.6,+/-0.8
610U800US53001,"Legislative District 1 (2022), Washington",36.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",36.5,FERTILITY,,,,
610U800US53001,"Legislative District 1 (2022), Washington",37,Number of women 15 to 50 years old who had a birth in the past 12 months,"2,019",+/-391,"2,019",(X)
610U800US53001,"Legislative District 1 (2022), Washington",38,"Unmarried women (widowed, divorced, and never married)",203,+/-102,10.1,+/-5.3
610U800US53001,"Legislative District 1 (2022), Washington",39,"Per 1,000 unmarried women",12,+/-6,(X),(X)
610U800US53001,"Legislative District 1 (2022), Washington",40,"Per 1,000 women 15 to 50 years old",53,+/-10,(X),(X)
610U800US53001,"Legislative District 1 (2022), Washington",41,"Per 1,000 women 15 to 19 years old",0,+/-8,(X),(X)
610U800US53001,"Legislative District 1 (2022), Washington",42,"Per 1,000 women 20 to 34 years old",89,+/-22,(X),(X)
610U800US53001,"Legislative District 1 (2022), Washington",43,"Per 1,000 women 35 to 50 years old",39,+/-12,(X),(X)
610U800US53001,"Legislative District 1 (2022), Washington",43.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",43.5,GRANDPARENTS,,,,
610U800US53001,"Legislative District 1 (2022), Washington",44,Number of grandparents living with own grandchildren under 18 years,"2,173",+/-464,"2,173",(X)
610U800US53001,"Legislative District 1 (2022), Washington",45,Grandparents responsible for grandchildren,445,+/-178,20.5,+/-7.1
610U800US53001,"Legislative District 1 (2022), Washington",45.9,Years responsible for grandchildren,,,,
610U800US53001,"Legislative District 1 (2022), Washington",46,Less than 1 year,69,+/-48,3.2,+/-2.4
610U800US53001,"Legislative District 1 (2022), Washington",47,1 or 2 years,48,+/-45,2.2,+/-2.1
610U800US53001,"Legislative District 1 (2022), Washington",48,3 or 4 years,129,+/-89,5.9,+/-4.0
610U800US53001,"Legislative District 1 (2022), Washington",49,5 or more years,199,+/-127,9.2,+/-5.1
610U800US53001,"Legislative District 1 (2022), Washington",49.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",50,Number of grandparents responsible for own grandchildren under 18 years,445,+/-178,445,(X)
610U800US53001,"Legislative District 1 (2022), Washington",51,Who are female,303,+/-137,68.1,+/-12.8
610U800US53001,"Legislative District 1 (2022), Washington",52,Who are married,337,+/-158,75.7,+/-14.6
610U800US53001,"Legislative District 1 (2022), Washington",52.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",52.5,SCHOOL ENROLLMENT,,,,
610U800US53001,"Legislative District 1 (2022), Washington",53,Population 3 years and over enrolled in school,"37,285","+/-1,924","37,285",(X)
610U800US53001,"Legislative District 1 (2022), Washington",54,"Nursery school, preschool","3,395",+/-501,9.1,+/-1.3
610U800US53001,"Legislative District 1 (2022), Washington",55,Kindergarten,"2,142",+/-312,5.7,+/-0.8
610U800US53001,"Legislative District 1 (2022), Washington",56,Elementary school (grades 1-8),"15,841","+/-1,279",42.5,+/-2.3
610U800US53001,"Legislative District 1 (2022), Washington",57,High school (grades 9-12),"7,309",+/-687,19.6,+/-1.6
610U800US53001,"Legislative District 1 (2022), Washington",58,College or graduate school,"8,598",+/-839,23.1,+/-2.0
610U800US53001,"Legislative District 1 (2022), Washington",58.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",58.5,EDUCATIONAL ATTAINMENT,,,,
610U800US53001,"Legislative District 1 (2022), Washington",59,Population 25 years and over,"111,264","+/-1,865","111,264",(X)
610U800US53001,"Legislative District 1 (2022), Washington",60,Less than 9th grade,"2,288",+/-576,2.1,+/-0.5
610U800US53001,"Legislative District 1 (2022), Washington",61,"9th to 12th grade, no diploma","2,528",+/-430,2.3,+/-0.4
610U800US53001,"Legislative District 1 (2022), Washington",62,High school graduate (includes equivalency),"14,872",+/-995,13.4,+/-0.9
610U800US53001,"Legislative District 1 (2022), Washington",63,"Some college, no degree","20,031","+/-1,066",18.0,+/-0.9
610U800US53001,"Legislative District 1 (2022), Washington",64,Associate's degree,"10,629",+/-752,9.6,+/-0.7
610U800US53001,"Legislative District 1 (2022), Washington",65,Bachelor's degree,"37,918","+/-1,368",34.1,+/-1.1
610U800US53001,"Legislative District 1 (2022), Washington",66,Graduate or professional degree,"22,998","+/-1,221",20.7,+/-1.1
610U800US53001,"Legislative District 1 (2022), Washington",66.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",67,High school graduate or higher,"106,448","+/-1,848",95.7,+/-0.6
610U800US53001,"Legislative District 1 (2022), Washington",68,Bachelor's degree or higher,"60,916","+/-1,765",54.7,+/-1.3
610U800US53001,"Legislative District 1 (2022), Washington",68.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",68.5,VETERAN STATUS,,,,
610U800US53001,"Legislative District 1 (2022), Washington",69,Civilian population 18 years and over,"121,177","+/-2,009","121,177",(X)
610U800US53001,"Legislative District 1 (2022), Washington",70,Civilian veterans,"6,965",+/-593,5.7,+/-0.5
610U800US53001,"Legislative District 1 (2022), Washington",70.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",70.5,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,,,,
610U800US53001,"Legislative District 1 (2022), Washington",71,Total Civilian Noninstitutionalized Population,"156,479","+/-2,564","156,479",(X)
610U800US53001,"Legislative District 1 (2022), Washington",72,With a disability,"14,692","+/-1,095",9.4,+/-0.7
610U800US53001,"Legislative District 1 (2022), Washington",72.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",73,Under 18 years,"35,628","+/-1,592","35,628",(X)
610U800US53001,"Legislative District 1 (2022), Washington",74,With a disability,"1,678",+/-504,4.7,+/-1.3
610U800US53001,"Legislative District 1 (2022), Washington",74.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",75,18 to 64 years,"98,679","+/-1,828","98,679",(X)
610U800US53001,"Legislative District 1 (2022), Washington",76,With a disability,"6,473",+/-683,6.6,+/-0.7
610U800US53001,"Legislative District 1 (2022), Washington",76.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",77,65 years and over,"22,172","+/-1,063","22,172",(X)
610U800US53001,"Legislative District 1 (2022), Washington",78,With a disability,"6,541",+/-662,29.5,+/-2.4
610U800US53001,"Legislative District 1 (2022), Washington",78.3,,,,,
610U800US53001,"Legislative District 1 (2022), Washington",78.5,RESIDENCE 1 YEAR AGO,,,,
610U800US53001,"Legislative District 1 (2022), Washington",79,Population 1 year and over,"155,149","+/-2,576","155,149",(X)
610U800US53001,"Legislative District 1 (2022), Washington",80,Same house,"133,850","+/-2,519",86.3,+/-1.1
610U800US53001,"Legislative District 1 (2022), Washington",81,Different house (in the U.S. or abroad),"21,299","+/-1,793",13.7,+/-1.1
610U800US53001,"Legislative District 1 (2022), Washington",82,Different house in the U.S.,"20,252","+/-1,754",13.1,+/-1.1
610U800US53001,"Legislative District 1 (2022), Washington",83,Same county,"10,611","+/-1,410",6.8,+/-0.9
610U800US53001,"Legislative District 1 (2022), Washington",84,Different county,"9,641","+/-1,109",6.2,+/-0.7
610U800US53001,"Legislative District 1 (2022), Washington",85,Same state,"5,896",+/-872,3.8,+/-0.6
610U800US53001,"Legislative District 1 (2022), Washington",86,Different state,"3,745",+/-763,2.4,+/-0.5
610U800US53001,"Legislative District 1 (2022), Washington",87,Abroad,"1,047",+/-312,0.7,+/-0.2
