"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US41001,"State Senate District 1 (2022), Oregon",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
610U800US41001,"State Senate District 1 (2022), Oregon",0.5,,,,,
610U800US41001,"State Senate District 1 (2022), Oregon",0.8,HOUSEHOLDS BY TYPE,,,,
610U800US41001,"State Senate District 1 (2022), Oregon",1,Total households,"59,995",+/-878,"59,995",(X)
610U800US41001,"State Senate District 1 (2022), Oregon",2,Married-couple household,"30,338","+/-1,087",50.6,+/-1.6
610U800US41001,"State Senate District 1 (2022), Oregon",3,With children of the householder under 18 years,"7,759",+/-623,12.9,+/-1.0
610U800US41001,"State Senate District 1 (2022), Oregon",4,Cohabiting couple household,"4,104",+/-532,6.8,+/-0.9
610U800US41001,"State Senate District 1 (2022), Oregon",5,With children of the householder under 18 years,"1,708",+/-361,2.8,+/-0.6
610U800US41001,"State Senate District 1 (2022), Oregon",6,"Male householder, no spouse/partner present","10,075",+/-697,16.8,+/-1.1
610U800US41001,"State Senate District 1 (2022), Oregon",7,With children of the householder under 18 years,775,+/-220,1.3,+/-0.4
610U800US41001,"State Senate District 1 (2022), Oregon",8,Householder living alone,"7,449",+/-607,12.4,+/-1.0
610U800US41001,"State Senate District 1 (2022), Oregon",9,65 years and over,"3,539",+/-443,5.9,+/-0.7
610U800US41001,"State Senate District 1 (2022), Oregon",10,"Female householder, no spouse/partner present","15,478",+/-860,25.8,+/-1.4
610U800US41001,"State Senate District 1 (2022), Oregon",11,With children of the householder under 18 years,"1,750",+/-410,2.9,+/-0.7
610U800US41001,"State Senate District 1 (2022), Oregon",12,Householder living alone,"9,983",+/-738,16.6,+/-1.2
610U800US41001,"State Senate District 1 (2022), Oregon",13,65 years and over,"6,164",+/-624,10.3,+/-1.0
610U800US41001,"State Senate District 1 (2022), Oregon",13.3,,,,,
610U800US41001,"State Senate District 1 (2022), Oregon",14,Households with one or more people under 18 years,"13,941",+/-827,23.2,+/-1.3
610U800US41001,"State Senate District 1 (2022), Oregon",15,Households with one or more people 65 years and over,"27,436",+/-731,45.7,+/-1.1
610U800US41001,"State Senate District 1 (2022), Oregon",15.3,,,,,
610U800US41001,"State Senate District 1 (2022), Oregon",16,Average household size,2.33,+/-0.03,(X),(X)
610U800US41001,"State Senate District 1 (2022), Oregon",17,Average family size,2.79,+/-0.05,(X),(X)
610U800US41001,"State Senate District 1 (2022), Oregon",17.3,,,,,
610U800US41001,"State Senate District 1 (2022), Oregon",17.5,RELATIONSHIP,,,,
610U800US41001,"State Senate District 1 (2022), Oregon",18,Population in households,"139,492","+/-1,122","139,492",(X)
610U800US41001,"State Senate District 1 (2022), Oregon",19,Householder,"59,995",+/-878,43.0,+/-0.5
610U800US41001,"State Senate District 1 (2022), Oregon",20,Spouse,"30,172","+/-1,088",21.6,+/-0.8
610U800US41001,"State Senate District 1 (2022), Oregon",21,Unmarried partner,"4,233",+/-568,3.0,+/-0.4
610U800US41001,"State Senate District 1 (2022), Oregon",22,Child,"31,455","+/-1,034",22.5,+/-0.7
610U800US41001,"State Senate District 1 (2022), Oregon",23,Other relatives,"7,721",+/-832,5.5,+/-0.6
610U800US41001,"State Senate District 1 (2022), Oregon",24,Other nonrelatives,"5,916",+/-840,4.2,+/-0.6
610U800US41001,"State Senate District 1 (2022), Oregon",24.3,,,,,
