"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US01001,"State Senate District 1 (2022), Alabama",0,SELECTED HOUSING CHARACTERISTICS,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",0.5,,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",0.8,HOUSING OCCUPANCY,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",1,Total housing units,"66,317",+/-655,"66,317",(X)
610U800US01001,"State Senate District 1 (2022), Alabama",2,Occupied housing units,"57,820",+/-813,87.2,+/-0.9
610U800US01001,"State Senate District 1 (2022), Alabama",3,Vacant housing units,"8,497",+/-600,12.8,+/-0.9
610U800US01001,"State Senate District 1 (2022), Alabama",3.3,,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",4,Homeowner vacancy rate,1.1,+/-0.4,(X),(X)
610U800US01001,"State Senate District 1 (2022), Alabama",5,Rental vacancy rate,3.8,+/-1.2,(X),(X)
610U800US01001,"State Senate District 1 (2022), Alabama",5.3,,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",5.5,UNITS IN STRUCTURE,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",6,Total housing units,"66,317",+/-655,"66,317",(X)
610U800US01001,"State Senate District 1 (2022), Alabama",7,"1-unit, detached","49,964","+/-1,066",75.3,+/-1.4
610U800US01001,"State Senate District 1 (2022), Alabama",8,"1-unit, attached",573,+/-255,0.9,+/-0.4
610U800US01001,"State Senate District 1 (2022), Alabama",9,2 units,"1,237",+/-283,1.9,+/-0.4
610U800US01001,"State Senate District 1 (2022), Alabama",10,3 or 4 units,"1,483",+/-305,2.2,+/-0.5
610U800US01001,"State Senate District 1 (2022), Alabama",11,5 to 9 units,"2,496",+/-346,3.8,+/-0.5
610U800US01001,"State Senate District 1 (2022), Alabama",12,10 to 19 units,"1,700",+/-374,2.6,+/-0.6
610U800US01001,"State Senate District 1 (2022), Alabama",13,20 or more units,"1,801",+/-421,2.7,+/-0.6
610U800US01001,"State Senate District 1 (2022), Alabama",14,Mobile home,"6,809",+/-729,10.3,+/-1.1
610U800US01001,"State Senate District 1 (2022), Alabama",15,"Boat, RV, van, etc.",254,+/-150,0.4,+/-0.2
610U800US01001,"State Senate District 1 (2022), Alabama",15.3,,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",15.5,YEAR STRUCTURE BUILT,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",16,Total housing units,"66,317",+/-655,"66,317",(X)
610U800US01001,"State Senate District 1 (2022), Alabama",17,Built 2020 or later,80,+/-67,0.1,+/-0.1
610U800US01001,"State Senate District 1 (2022), Alabama",18,Built 2010 to 2019,"6,906",+/-829,10.4,+/-1.2
