"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US44001,"State Senate District 1 (2022), Rhode Island",0,SELECTED HOUSING CHARACTERISTICS,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",0.5,,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",0.8,HOUSING OCCUPANCY,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",1,Total housing units,"12,262",+/-762,"12,262",(X)
610U800US44001,"State Senate District 1 (2022), Rhode Island",2,Occupied housing units,"9,876",+/-807,80.5,+/-3.2
610U800US44001,"State Senate District 1 (2022), Rhode Island",3,Vacant housing units,"2,386",+/-378,19.5,+/-3.2
610U800US44001,"State Senate District 1 (2022), Rhode Island",3.3,,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",4,Homeowner vacancy rate,2.5,+/-1.8,(X),(X)
610U800US44001,"State Senate District 1 (2022), Rhode Island",5,Rental vacancy rate,10.4,+/-2.9,(X),(X)
610U800US44001,"State Senate District 1 (2022), Rhode Island",5.3,,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",5.5,UNITS IN STRUCTURE,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",6,Total housing units,"12,262",+/-762,"12,262",(X)
610U800US44001,"State Senate District 1 (2022), Rhode Island",7,"1-unit, detached","2,692",+/-439,22.0,+/-3.5
610U800US44001,"State Senate District 1 (2022), Rhode Island",8,"1-unit, attached",417,+/-224,3.4,+/-1.8
610U800US44001,"State Senate District 1 (2022), Rhode Island",9,2 units,"3,133",+/-509,25.6,+/-3.6
610U800US44001,"State Senate District 1 (2022), Rhode Island",10,3 or 4 units,"3,224",+/-470,26.3,+/-3.6
610U800US44001,"State Senate District 1 (2022), Rhode Island",11,5 to 9 units,619,+/-273,5.0,+/-2.2
610U800US44001,"State Senate District 1 (2022), Rhode Island",12,10 to 19 units,391,+/-183,3.2,+/-1.5
610U800US44001,"State Senate District 1 (2022), Rhode Island",13,20 or more units,"1,786",+/-314,14.6,+/-2.4
610U800US44001,"State Senate District 1 (2022), Rhode Island",14,Mobile home,0,+/-26,0.0,+/-0.4
610U800US44001,"State Senate District 1 (2022), Rhode Island",15,"Boat, RV, van, etc.",0,+/-26,0.0,+/-0.4
610U800US44001,"State Senate District 1 (2022), Rhode Island",15.3,,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",15.5,YEAR STRUCTURE BUILT,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",16,Total housing units,"12,262",+/-762,"12,262",(X)
610U800US44001,"State Senate District 1 (2022), Rhode Island",17,Built 2020 or later,0,+/-26,0.0,+/-0.4
610U800US44001,"State Senate District 1 (2022), Rhode Island",18,Built 2010 to 2019,332,+/-128,2.7,+/-1.0
610U800US44001,"State Senate District 1 (2022), Rhode Island",19,Built 2000 to 2009,792,+/-292,6.5,+/-2.3
610U800US44001,"State Senate District 1 (2022), Rhode Island",20,Built 1990 to 1999,393,+/-188,3.2,+/-1.5
610U800US44001,"State Senate District 1 (2022), Rhode Island",21,Built 1980 to 1989,881,+/-297,7.2,+/-2.4
610U800US44001,"State Senate District 1 (2022), Rhode Island",22,Built 1970 to 1979,"1,367",+/-316,11.1,+/-2.4
610U800US44001,"State Senate District 1 (2022), Rhode Island",23,Built 1960 to 1969,581,+/-253,4.7,+/-2.1
610U800US44001,"State Senate District 1 (2022), Rhode Island",24,Built 1950 to 1959,793,+/-301,6.5,+/-2.4
610U800US44001,"State Senate District 1 (2022), Rhode Island",25,Built 1940 to 1949,814,+/-406,6.6,+/-3.1
610U800US44001,"State Senate District 1 (2022), Rhode Island",26,Built 1939 or earlier,"6,309",+/-555,51.5,+/-4.3
610U800US44001,"State Senate District 1 (2022), Rhode Island",26.3,,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",26.5,ROOMS,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",27,Total housing units,"12,262",+/-762,"12,262",(X)
610U800US44001,"State Senate District 1 (2022), Rhode Island",28,1 room,391,+/-124,3.2,+/-1.0
610U800US44001,"State Senate District 1 (2022), Rhode Island",29,2 rooms,378,+/-131,3.1,+/-1.1
610U800US44001,"State Senate District 1 (2022), Rhode Island",30,3 rooms,"1,645",+/-371,13.4,+/-3.0
610U800US44001,"State Senate District 1 (2022), Rhode Island",31,4 rooms,"4,042",+/-565,33.0,+/-3.6
610U800US44001,"State Senate District 1 (2022), Rhode Island",32,5 rooms,"3,108",+/-508,25.3,+/-3.5
610U800US44001,"State Senate District 1 (2022), Rhode Island",33,6 rooms,"1,227",+/-274,10.0,+/-2.3
610U800US44001,"State Senate District 1 (2022), Rhode Island",34,7 rooms,696,+/-216,5.7,+/-1.7
610U800US44001,"State Senate District 1 (2022), Rhode Island",35,8 rooms,311,+/-167,2.5,+/-1.3
610U800US44001,"State Senate District 1 (2022), Rhode Island",36,9 rooms or more,464,+/-210,3.8,+/-1.7
610U800US44001,"State Senate District 1 (2022), Rhode Island",37,Median rooms,4.4,+/-0.1,(X),(X)
610U800US44001,"State Senate District 1 (2022), Rhode Island",37.3,,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",37.5,BEDROOMS,,,,
610U800US44001,"State Senate District 1 (2022), Rhode Island",38,Total housing units,"12,262",+/-762,"12,262",(X)
610U800US44001,"State Senate District 1 (2022), Rhode Island",39,No bedroom,400,+/-126,3.3,+/-1.0
610U800US44001,"State Senate District 1 (2022), Rhode Island",40,1 bedroom,"1,898",+/-381,15.5,+/-3.1
