"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US50ADD,"Addison Senate District (2022), Vermont",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
610U800US50ADD,"Addison Senate District (2022), Vermont",0.5,,,,,
610U800US50ADD,"Addison Senate District (2022), Vermont",0.8,HOUSEHOLDS BY TYPE,,,,
610U800US50ADD,"Addison Senate District (2022), Vermont",1,Total households,"15,883",+/-306,"15,883",(X)
610U800US50ADD,"Addison Senate District (2022), Vermont",2,Married-couple household,"8,230",+/-335,51.8,+/-1.8
610U800US50ADD,"Addison Senate District (2022), Vermont",3,With children of the householder under 18 years,"2,432",+/-211,15.3,+/-1.2
610U800US50ADD,"Addison Senate District (2022), Vermont",4,Cohabiting couple household,"1,426",+/-170,9.0,+/-1.0
610U800US50ADD,"Addison Senate District (2022), Vermont",5,With children of the householder under 18 years,296,+/-76,1.9,+/-0.5
610U800US50ADD,"Addison Senate District (2022), Vermont",6,"Male householder, no spouse/partner present","2,842",+/-222,17.9,+/-1.4
610U800US50ADD,"Addison Senate District (2022), Vermont",7,With children of the householder under 18 years,103,+/-43,0.6,+/-0.3
610U800US50ADD,"Addison Senate District (2022), Vermont",8,Householder living alone,"2,340",+/-226,14.7,+/-1.4
610U800US50ADD,"Addison Senate District (2022), Vermont",9,65 years and over,787,+/-143,5.0,+/-0.9
610U800US50ADD,"Addison Senate District (2022), Vermont",10,"Female householder, no spouse/partner present","3,385",+/-214,21.3,+/-1.4
610U800US50ADD,"Addison Senate District (2022), Vermont",11,With children of the householder under 18 years,456,+/-101,2.9,+/-0.6
610U800US50ADD,"Addison Senate District (2022), Vermont",12,Householder living alone,"2,254",+/-194,14.2,+/-1.2
610U800US50ADD,"Addison Senate District (2022), Vermont",13,65 years and over,"1,347",+/-143,8.5,+/-0.9
610U800US50ADD,"Addison Senate District (2022), Vermont",13.3,,,,,
610U800US50ADD,"Addison Senate District (2022), Vermont",14,Households with one or more people under 18 years,"3,532",+/-232,22.2,+/-1.3
610U800US50ADD,"Addison Senate District (2022), Vermont",15,Households with one or more people 65 years and over,"5,774",+/-157,36.4,+/-0.9
610U800US50ADD,"Addison Senate District (2022), Vermont",15.3,,,,,
610U800US50ADD,"Addison Senate District (2022), Vermont",16,Average household size,2.33,+/-0.04,(X),(X)
610U800US50ADD,"Addison Senate District (2022), Vermont",17,Average family size,2.87,+/-0.08,(X),(X)
610U800US50ADD,"Addison Senate District (2022), Vermont",17.3,,,,,
610U800US50ADD,"Addison Senate District (2022), Vermont",17.5,RELATIONSHIP,,,,
610U800US50ADD,"Addison Senate District (2022), Vermont",18,Population in households,"37,053",+/-449,"37,053",(X)
610U800US50ADD,"Addison Senate District (2022), Vermont",19,Householder,"15,883",+/-306,42.9,+/-0.7
610U800US50ADD,"Addison Senate District (2022), Vermont",20,Spouse,"8,201",+/-340,22.1,+/-0.9
610U800US50ADD,"Addison Senate District (2022), Vermont",21,Unmarried partner,"1,406",+/-174,3.8,+/-0.5
610U800US50ADD,"Addison Senate District (2022), Vermont",22,Child,"8,976",+/-408,24.2,+/-1.0
610U800US50ADD,"Addison Senate District (2022), Vermont",23,Other relatives,"1,181",+/-223,3.2,+/-0.6
610U800US50ADD,"Addison Senate District (2022), Vermont",24,Other nonrelatives,"1,406",+/-258,3.8,+/-0.7
610U800US50ADD,"Addison Senate District (2022), Vermont",24.3,,,,,
610U800US50ADD,"Addison Senate District (2022), Vermont",24.5,MARITAL STATUS,,,,
610U800US50ADD,"Addison Senate District (2022), Vermont",25,Males 15 years and over,"17,169",+/-189,"17,169",(X)
610U800US50ADD,"Addison Senate District (2022), Vermont",26,Never married,"6,152",+/-334,35.8,+/-1.9
610U800US50ADD,"Addison Senate District (2022), Vermont",27,"Now married, except separated","8,464",+/-370,49.3,+/-2.2
610U800US50ADD,"Addison Senate District (2022), Vermont",28,Separated,166,+/-76,1.0,+/-0.4
610U800US50ADD,"Addison Senate District (2022), Vermont",29,Widowed,437,+/-121,2.5,+/-0.7
610U800US50ADD,"Addison Senate District (2022), Vermont",30,Divorced,"1,950",+/-204,11.4,+/-1.1
610U800US50ADD,"Addison Senate District (2022), Vermont",30.3,,,,,
610U800US50ADD,"Addison Senate District (2022), Vermont",31,Females 15 years and over,"17,699",+/-197,"17,699",(X)
610U800US50ADD,"Addison Senate District (2022), Vermont",32,Never married,"5,539",+/-304,31.3,+/-1.6
610U800US50ADD,"Addison Senate District (2022), Vermont",33,"Now married, except separated","8,535",+/-332,48.2,+/-1.9
