"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US10001,"State Senate District 1 (2022), Delaware",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
610U800US10001,"State Senate District 1 (2022), Delaware",0.5,,,,,
610U800US10001,"State Senate District 1 (2022), Delaware",0.8,HOUSEHOLDS BY TYPE,,,,
610U800US10001,"State Senate District 1 (2022), Delaware",1,Total households,"21,392",+/-962,"21,392",(X)
610U800US10001,"State Senate District 1 (2022), Delaware",2,Married-couple household,"7,566",+/-553,35.4,+/-2.4
610U800US10001,"State Senate District 1 (2022), Delaware",3,With children of the householder under 18 years,"2,306",+/-276,10.8,+/-1.3
610U800US10001,"State Senate District 1 (2022), Delaware",4,Cohabiting couple household,"1,292",+/-283,6.0,+/-1.3
610U800US10001,"State Senate District 1 (2022), Delaware",5,With children of the householder under 18 years,427,+/-216,2.0,+/-1.0
610U800US10001,"State Senate District 1 (2022), Delaware",6,"Male householder, no spouse/partner present","5,294",+/-627,24.7,+/-2.4
610U800US10001,"State Senate District 1 (2022), Delaware",7,With children of the householder under 18 years,255,+/-130,1.2,+/-0.6
610U800US10001,"State Senate District 1 (2022), Delaware",8,Householder living alone,"4,284",+/-578,20.0,+/-2.3
610U800US10001,"State Senate District 1 (2022), Delaware",9,65 years and over,"1,150",+/-230,5.4,+/-1.1
610U800US10001,"State Senate District 1 (2022), Delaware",10,"Female householder, no spouse/partner present","7,240",+/-705,33.8,+/-2.9
610U800US10001,"State Senate District 1 (2022), Delaware",11,With children of the householder under 18 years,891,+/-360,4.2,+/-1.7
610U800US10001,"State Senate District 1 (2022), Delaware",12,Householder living alone,"5,205",+/-622,24.3,+/-2.7
610U800US10001,"State Senate District 1 (2022), Delaware",13,65 years and over,"2,072",+/-296,9.7,+/-1.5
610U800US10001,"State Senate District 1 (2022), Delaware",13.3,,,,,
610U800US10001,"State Senate District 1 (2022), Delaware",14,Households with one or more people under 18 years,"4,300",+/-454,20.1,+/-2.1
610U800US10001,"State Senate District 1 (2022), Delaware",15,Households with one or more people 65 years and over,"6,450",+/-451,30.2,+/-2.1
610U800US10001,"State Senate District 1 (2022), Delaware",15.3,,,,,
610U800US10001,"State Senate District 1 (2022), Delaware",16,Average household size,2.09,+/-0.07,(X),(X)
610U800US10001,"State Senate District 1 (2022), Delaware",17,Average family size,2.97,+/-0.12,(X),(X)
610U800US10001,"State Senate District 1 (2022), Delaware",17.3,,,,,
610U800US10001,"State Senate District 1 (2022), Delaware",17.5,RELATIONSHIP,,,,
610U800US10001,"State Senate District 1 (2022), Delaware",18,Population in households,"44,810","+/-2,188","44,810",(X)
610U800US10001,"State Senate District 1 (2022), Delaware",19,Householder,"21,392",+/-962,47.7,+/-1.7
610U800US10001,"State Senate District 1 (2022), Delaware",20,Spouse,"7,778",+/-629,17.4,+/-1.1
