"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US49001,"State Senate District 1 (2022), Utah",0,SELECTED HOUSING CHARACTERISTICS,,,,
610U800US49001,"State Senate District 1 (2022), Utah",0.5,,,,,
610U800US49001,"State Senate District 1 (2022), Utah",0.8,HOUSING OCCUPANCY,,,,
610U800US49001,"State Senate District 1 (2022), Utah",1,Total housing units,"35,053",+/-494,"35,053",(X)
610U800US49001,"State Senate District 1 (2022), Utah",2,Occupied housing units,"32,943",+/-590,94.0,+/-0.9
610U800US49001,"State Senate District 1 (2022), Utah",3,Vacant housing units,"2,110",+/-331,6.0,+/-0.9
610U800US49001,"State Senate District 1 (2022), Utah",3.3,,,,,
610U800US49001,"State Senate District 1 (2022), Utah",4,Homeowner vacancy rate,0.6,+/-0.5,(X),(X)
610U800US49001,"State Senate District 1 (2022), Utah",5,Rental vacancy rate,4.0,+/-2.4,(X),(X)
610U800US49001,"State Senate District 1 (2022), Utah",5.3,,,,,
610U800US49001,"State Senate District 1 (2022), Utah",5.5,UNITS IN STRUCTURE,,,,
610U800US49001,"State Senate District 1 (2022), Utah",6,Total housing units,"35,053",+/-494,"35,053",(X)
610U800US49001,"State Senate District 1 (2022), Utah",7,"1-unit, detached","28,590",+/-592,81.6,+/-1.3
610U800US49001,"State Senate District 1 (2022), Utah",8,"1-unit, attached","1,408",+/-264,4.0,+/-0.7
610U800US49001,"State Senate District 1 (2022), Utah",9,2 units,578,+/-185,1.6,+/-0.5
610U800US49001,"State Senate District 1 (2022), Utah",10,3 or 4 units,"1,687",+/-297,4.8,+/-0.8
610U800US49001,"State Senate District 1 (2022), Utah",11,5 to 9 units,408,+/-126,1.2,+/-0.4
610U800US49001,"State Senate District 1 (2022), Utah",12,10 to 19 units,430,+/-131,1.2,+/-0.4
610U800US49001,"State Senate District 1 (2022), Utah",13,20 or more units,579,+/-187,1.7,+/-0.5
610U800US49001,"State Senate District 1 (2022), Utah",14,Mobile home,"1,314",+/-259,3.7,+/-0.7
610U800US49001,"State Senate District 1 (2022), Utah",15,"Boat, RV, van, etc.",59,+/-48,0.2,+/-0.1
610U800US49001,"State Senate District 1 (2022), Utah",15.3,,,,,
610U800US49001,"State Senate District 1 (2022), Utah",15.5,YEAR STRUCTURE BUILT,,,,
610U800US49001,"State Senate District 1 (2022), Utah",16,Total housing units,"35,053",+/-494,"35,053",(X)
610U800US49001,"State Senate District 1 (2022), Utah",17,Built 2020 or later,136,+/-64,0.4,+/-0.2
610U800US49001,"State Senate District 1 (2022), Utah",18,Built 2010 to 2019,"4,858",+/-385,13.9,+/-1.1
610U800US49001,"State Senate District 1 (2022), Utah",19,Built 2000 to 2009,"7,711",+/-469,22.0,+/-1.4
610U800US49001,"State Senate District 1 (2022), Utah",20,Built 1990 to 1999,"5,667",+/-489,16.2,+/-1.3
610U800US49001,"State Senate District 1 (2022), Utah",21,Built 1980 to 1989,"2,831",+/-325,8.1,+/-0.9
610U800US49001,"State Senate District 1 (2022), Utah",22,Built 1970 to 1979,"4,599",+/-377,13.1,+/-1.1
610U800US49001,"State Senate District 1 (2022), Utah",23,Built 1960 to 1969,"2,760",+/-319,7.9,+/-0.9
610U800US49001,"State Senate District 1 (2022), Utah",24,Built 1950 to 1959,"1,894",+/-277,5.4,+/-0.8
610U800US49001,"State Senate District 1 (2022), Utah",25,Built 1940 to 1949,961,+/-164,2.7,+/-0.5
610U800US49001,"State Senate District 1 (2022), Utah",26,Built 1939 or earlier,"3,636",+/-399,10.4,+/-1.1
610U800US49001,"State Senate District 1 (2022), Utah",26.3,,,,,
610U800US49001,"State Senate District 1 (2022), Utah",26.5,ROOMS,,,,
610U800US49001,"State Senate District 1 (2022), Utah",27,Total housing units,"35,053",+/-494,"35,053",(X)
610U800US49001,"State Senate District 1 (2022), Utah",28,1 room,310,+/-116,0.9,+/-0.3
610U800US49001,"State Senate District 1 (2022), Utah",29,2 rooms,249,+/-90,0.7,+/-0.3
610U800US49001,"State Senate District 1 (2022), Utah",30,3 rooms,"1,010",+/-200,2.9,+/-0.6
610U800US49001,"State Senate District 1 (2022), Utah",31,4 rooms,"3,561",+/-432,10.2,+/-1.2
610U800US49001,"State Senate District 1 (2022), Utah",32,5 rooms,"5,410",+/-430,15.4,+/-1.2
610U800US49001,"State Senate District 1 (2022), Utah",33,6 rooms,"4,830",+/-443,13.8,+/-1.2
610U800US49001,"State Senate District 1 (2022), Utah",34,7 rooms,"4,532",+/-455,12.9,+/-1.3
610U800US49001,"State Senate District 1 (2022), Utah",35,8 rooms,"4,802",+/-367,13.7,+/-1.0
610U800US49001,"State Senate District 1 (2022), Utah",36,9 rooms or more,"10,349",+/-499,29.5,+/-1.4
610U800US49001,"State Senate District 1 (2022), Utah",37,Median rooms,7.0,+/-0.1,(X),(X)
610U800US49001,"State Senate District 1 (2022), Utah",37.3,,,,,
610U800US49001,"State Senate District 1 (2022), Utah",37.5,BEDROOMS,,,,
610U800US49001,"State Senate District 1 (2022), Utah",38,Total housing units,"35,053",+/-494,"35,053",(X)
610U800US49001,"State Senate District 1 (2022), Utah",39,No bedroom,343,+/-127,1.0,+/-0.4
610U800US49001,"State Senate District 1 (2022), Utah",40,1 bedroom,"1,059",+/-190,3.0,+/-0.5
610U800US49001,"State Senate District 1 (2022), Utah",41,2 bedrooms,"5,673",+/-530,16.2,+/-1.5
610U800US49001,"State Senate District 1 (2022), Utah",42,3 bedrooms,"10,690",+/-569,30.5,+/-1.6
610U800US49001,"State Senate District 1 (2022), Utah",43,4 bedrooms,"8,936",+/-563,25.5,+/-1.6
610U800US49001,"State Senate District 1 (2022), Utah",44,5 or more bedrooms,"8,352",+/-510,23.8,+/-1.4
610U800US49001,"State Senate District 1 (2022), Utah",44.3,,,,,
610U800US49001,"State Senate District 1 (2022), Utah",44.5,HOUSING TENURE,,,,
610U800US49001,"State Senate District 1 (2022), Utah",45,Occupied housing units,"32,943",+/-590,"32,943",(X)
610U800US49001,"State Senate District 1 (2022), Utah",46,Owner-occupied,"26,404",+/-639,80.2,+/-1.4
610U800US49001,"State Senate District 1 (2022), Utah",47,Renter-occupied,"6,539",+/-472,19.8,+/-1.4
610U800US49001,"State Senate District 1 (2022), Utah",47.3,,,,,
610U800US49001,"State Senate District 1 (2022), Utah",48,Average household size of owner-occupied unit,3.41,+/-0.06,(X),(X)
610U800US49001,"State Senate District 1 (2022), Utah",49,Average household size of renter-occupied unit,2.89,+/-0.15,(X),(X)
610U800US49001,"State Senate District 1 (2022), Utah",49.3,,,,,
610U800US49001,"State Senate District 1 (2022), Utah",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
610U800US49001,"State Senate District 1 (2022), Utah",50,Occupied housing units,"32,943",+/-590,"32,943",(X)
610U800US49001,"State Senate District 1 (2022), Utah",51,Moved in 2019 or later,"2,989",+/-388,9.1,+/-1.1
610U800US49001,"State Senate District 1 (2022), Utah",52,Moved in 2015 to 2018,"9,596",+/-645,29.1,+/-1.9
610U800US49001,"State Senate District 1 (2022), Utah",53,Moved in 2010 to 2014,"6,278",+/-486,19.1,+/-1.4
610U800US49001,"State Senate District 1 (2022), Utah",54,Moved in 2000 to 2009,"6,828",+/-487,20.7,+/-1.5
610U800US49001,"State Senate District 1 (2022), Utah",55,Moved in 1990 to 1999,"3,491",+/-371,10.6,+/-1.1
610U800US49001,"State Senate District 1 (2022), Utah",56,Moved in 1989 and earlier,"3,761",+/-331,11.4,+/-1.0
610U800US49001,"State Senate District 1 (2022), Utah",56.3,,,,,
610U800US49001,"State Senate District 1 (2022), Utah",56.5,VEHICLES AVAILABLE,,,,
610U800US49001,"State Senate District 1 (2022), Utah",57,Occupied housing units,"32,943",+/-590,"32,943",(X)
610U800US49001,"State Senate District 1 (2022), Utah",58,No vehicles available,"1,268",+/-279,3.8,+/-0.8
610U800US49001,"State Senate District 1 (2022), Utah",59,1 vehicle available,"5,017",+/-415,15.2,+/-1.2
610U800US49001,"State Senate District 1 (2022), Utah",60,2 vehicles available,"12,177",+/-733,37.0,+/-2.1
610U800US49001,"State Senate District 1 (2022), Utah",61,3 or more vehicles available,"14,481",+/-655,44.0,+/-1.9
610U800US49001,"State Senate District 1 (2022), Utah",61.3,,,,,
610U800US49001,"State Senate District 1 (2022), Utah",61.5,HOUSE HEATING FUEL,,,,
610U800US49001,"State Senate District 1 (2022), Utah",62,Occupied housing units,"32,943",+/-590,"32,943",(X)
610U800US49001,"State Senate District 1 (2022), Utah",63,Utility gas,"26,792",+/-684,81.3,+/-1.6
610U800US49001,"State Senate District 1 (2022), Utah",64,"Bottled, tank, or LP gas","1,625",+/-232,4.9,+/-0.7
610U800US49001,"State Senate District 1 (2022), Utah",65,Electricity,"3,646",+/-430,11.1,+/-1.3
