"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US01001,"State Senate District 1 (2022), Alabama",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",0.5,,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",0.8,HOUSEHOLDS BY TYPE,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",1,Total households,"57,820",+/-813,"57,820",(X)
610U800US01001,"State Senate District 1 (2022), Alabama",2,Married-couple household,"29,923","+/-1,262",51.8,+/-2.2
610U800US01001,"State Senate District 1 (2022), Alabama",3,With children of the householder under 18 years,"10,418",+/-758,18.0,+/-1.3
610U800US01001,"State Senate District 1 (2022), Alabama",4,Cohabiting couple household,"2,547",+/-429,4.4,+/-0.7
610U800US01001,"State Senate District 1 (2022), Alabama",5,With children of the householder under 18 years,801,+/-257,1.4,+/-0.4
610U800US01001,"State Senate District 1 (2022), Alabama",6,"Male householder, no spouse/partner present","9,144",+/-720,15.8,+/-1.2
610U800US01001,"State Senate District 1 (2022), Alabama",7,With children of the householder under 18 years,618,+/-184,1.1,+/-0.3
610U800US01001,"State Senate District 1 (2022), Alabama",8,Householder living alone,"6,363",+/-628,11.0,+/-1.1
610U800US01001,"State Senate District 1 (2022), Alabama",9,65 years and over,"2,129",+/-339,3.7,+/-0.6
610U800US01001,"State Senate District 1 (2022), Alabama",10,"Female householder, no spouse/partner present","16,206",+/-967,28.0,+/-1.6
610U800US01001,"State Senate District 1 (2022), Alabama",11,With children of the householder under 18 years,"2,398",+/-406,4.1,+/-0.7
610U800US01001,"State Senate District 1 (2022), Alabama",12,Householder living alone,"9,549",+/-903,16.5,+/-1.5
610U800US01001,"State Senate District 1 (2022), Alabama",13,65 years and over,"5,305",+/-640,9.2,+/-1.1
610U800US01001,"State Senate District 1 (2022), Alabama",13.3,,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",14,Households with one or more people under 18 years,"16,236",+/-799,28.1,+/-1.4
610U800US01001,"State Senate District 1 (2022), Alabama",15,Households with one or more people 65 years and over,"19,279",+/-614,33.3,+/-1.0
610U800US01001,"State Senate District 1 (2022), Alabama",15.3,,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",16,Average household size,2.46,+/-0.03,(X),(X)
610U800US01001,"State Senate District 1 (2022), Alabama",17,Average family size,3.02,+/-0.07,(X),(X)
610U800US01001,"State Senate District 1 (2022), Alabama",17.3,,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",17.5,RELATIONSHIP,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",18,Population in households,"142,382","+/-1,707","142,382",(X)
610U800US01001,"State Senate District 1 (2022), Alabama",19,Householder,"57,820",+/-813,40.6,+/-0.6
610U800US01001,"State Senate District 1 (2022), Alabama",20,Spouse,"29,949","+/-1,258",21.0,+/-0.9
610U800US01001,"State Senate District 1 (2022), Alabama",21,Unmarried partner,"2,440",+/-393,1.7,+/-0.3
610U800US01001,"State Senate District 1 (2022), Alabama",22,Child,"40,189","+/-1,625",28.2,+/-1.0
610U800US01001,"State Senate District 1 (2022), Alabama",23,Other relatives,"8,514","+/-1,012",6.0,+/-0.7
610U800US01001,"State Senate District 1 (2022), Alabama",24,Other nonrelatives,"3,470",+/-704,2.4,+/-0.5
610U800US01001,"State Senate District 1 (2022), Alabama",24.3,,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",24.5,MARITAL STATUS,,,,
610U800US01001,"State Senate District 1 (2022), Alabama",25,Males 15 years and over,"58,182",+/-937,"58,182",(X)
610U800US01001,"State Senate District 1 (2022), Alabama",26,Never married,"17,257",+/-959,29.7,+/-1.5
610U800US01001,"State Senate District 1 (2022), Alabama",27,"Now married, except separated","31,951","+/-1,357",54.9,+/-2.4
610U800US01001,"State Senate District 1 (2022), Alabama",28,Separated,530,+/-161,0.9,+/-0.3
610U800US01001,"State Senate District 1 (2022), Alabama",29,Widowed,"2,096",+/-369,3.6,+/-0.6
610U800US01001,"State Senate District 1 (2022), Alabama",30,Divorced,"6,348",+/-908,10.9,+/-1.5
