"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US51001,"State Senate District 1 (2022), Virginia",0,SELECTED HOUSING CHARACTERISTICS,,,,
610U800US51001,"State Senate District 1 (2022), Virginia",0.5,,,,,
610U800US51001,"State Senate District 1 (2022), Virginia",0.8,HOUSING OCCUPANCY,,,,
610U800US51001,"State Senate District 1 (2022), Virginia",1,Total housing units,"91,714",+/-168,"91,714",(X)
610U800US51001,"State Senate District 1 (2022), Virginia",2,Occupied housing units,"82,002",+/-783,89.4,+/-0.8
610U800US51001,"State Senate District 1 (2022), Virginia",3,Vacant housing units,"9,712",+/-733,10.6,+/-0.8
610U800US51001,"State Senate District 1 (2022), Virginia",3.3,,,,,
610U800US51001,"State Senate District 1 (2022), Virginia",4,Homeowner vacancy rate,1.1,+/-0.3,(X),(X)
610U800US51001,"State Senate District 1 (2022), Virginia",5,Rental vacancy rate,5.4,+/-1.4,(X),(X)
610U800US51001,"State Senate District 1 (2022), Virginia",5.3,,,,,
610U800US51001,"State Senate District 1 (2022), Virginia",5.5,UNITS IN STRUCTURE,,,,
610U800US51001,"State Senate District 1 (2022), Virginia",6,Total housing units,"91,714",+/-168,"91,714",(X)
610U800US51001,"State Senate District 1 (2022), Virginia",7,"1-unit, detached","69,406",+/-886,75.7,+/-1.0
610U800US51001,"State Senate District 1 (2022), Virginia",8,"1-unit, attached","7,469",+/-664,8.1,+/-0.7
610U800US51001,"State Senate District 1 (2022), Virginia",9,2 units,933,+/-251,1.0,+/-0.3
610U800US51001,"State Senate District 1 (2022), Virginia",10,3 or 4 units,"1,966",+/-371,2.1,+/-0.4
610U800US51001,"State Senate District 1 (2022), Virginia",11,5 to 9 units,"2,526",+/-432,2.8,+/-0.5
610U800US51001,"State Senate District 1 (2022), Virginia",12,10 to 19 units,"3,650",+/-432,4.0,+/-0.5
610U800US51001,"State Senate District 1 (2022), Virginia",13,20 or more units,"2,492",+/-411,2.7,+/-0.4
610U800US51001,"State Senate District 1 (2022), Virginia",14,Mobile home,"3,258",+/-394,3.6,+/-0.4
610U800US51001,"State Senate District 1 (2022), Virginia",15,"Boat, RV, van, etc.",14,+/-14,0.0,+/-0.1
610U800US51001,"State Senate District 1 (2022), Virginia",15.3,,,,,
