"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US30001,"State Senate District 1 (2022), Montana",0,SELECTED HOUSING CHARACTERISTICS,,,,
610U800US30001,"State Senate District 1 (2022), Montana",0.5,,,,,
610U800US30001,"State Senate District 1 (2022), Montana",0.8,HOUSING OCCUPANCY,,,,
610U800US30001,"State Senate District 1 (2022), Montana",1,Total housing units,"11,041",+/-58,"11,041",(X)
610U800US30001,"State Senate District 1 (2022), Montana",2,Occupied housing units,"8,458",+/-309,76.6,+/-2.7
610U800US30001,"State Senate District 1 (2022), Montana",3,Vacant housing units,"2,583",+/-303,23.4,+/-2.7
610U800US30001,"State Senate District 1 (2022), Montana",3.3,,,,,
610U800US30001,"State Senate District 1 (2022), Montana",4,Homeowner vacancy rate,1.2,+/-0.8,(X),(X)
610U800US30001,"State Senate District 1 (2022), Montana",5,Rental vacancy rate,8.6,+/-5.5,(X),(X)
610U800US30001,"State Senate District 1 (2022), Montana",5.3,,,,,
610U800US30001,"State Senate District 1 (2022), Montana",5.5,UNITS IN STRUCTURE,,,,
610U800US30001,"State Senate District 1 (2022), Montana",6,Total housing units,"11,041",+/-58,"11,041",(X)
610U800US30001,"State Senate District 1 (2022), Montana",7,"1-unit, detached","8,458",+/-301,76.6,+/-2.7
610U800US30001,"State Senate District 1 (2022), Montana",8,"1-unit, attached",172,+/-103,1.6,+/-0.9
610U800US30001,"State Senate District 1 (2022), Montana",9,2 units,168,+/-116,1.5,+/-1.0
610U800US30001,"State Senate District 1 (2022), Montana",10,3 or 4 units,268,+/-93,2.4,+/-0.8
610U800US30001,"State Senate District 1 (2022), Montana",11,5 to 9 units,70,+/-67,0.6,+/-0.6
610U800US30001,"State Senate District 1 (2022), Montana",12,10 to 19 units,114,+/-87,1.0,+/-0.8
610U800US30001,"State Senate District 1 (2022), Montana",13,20 or more units,95,+/-63,0.9,+/-0.6
610U800US30001,"State Senate District 1 (2022), Montana",14,Mobile home,"1,597",+/-265,14.5,+/-2.4
610U800US30001,"State Senate District 1 (2022), Montana",15,"Boat, RV, van, etc.",99,+/-70,0.9,+/-0.6
610U800US30001,"State Senate District 1 (2022), Montana",15.3,,,,,
610U800US30001,"State Senate District 1 (2022), Montana",15.5,YEAR STRUCTURE BUILT,,,,
610U800US30001,"State Senate District 1 (2022), Montana",16,Total housing units,"11,041",+/-58,"11,041",(X)
610U800US30001,"State Senate District 1 (2022), Montana",17,Built 2020 or later,20,+/-21,0.2,+/-0.2
610U800US30001,"State Senate District 1 (2022), Montana",18,Built 2010 to 2019,613,+/-150,5.6,+/-1.4
610U800US30001,"State Senate District 1 (2022), Montana",19,Built 2000 to 2009,"1,957",+/-270,17.7,+/-2.4
610U800US30001,"State Senate District 1 (2022), Montana",20,Built 1990 to 1999,"1,567",+/-282,14.2,+/-2.6
610U800US30001,"State Senate District 1 (2022), Montana",21,Built 1980 to 1989,"1,704",+/-285,15.4,+/-2.6
610U800US30001,"State Senate District 1 (2022), Montana",22,Built 1970 to 1979,"1,935",+/-241,17.5,+/-2.2
610U800US30001,"State Senate District 1 (2022), Montana",23,Built 1960 to 1969,"1,335",+/-220,12.1,+/-2.0
610U800US30001,"State Senate District 1 (2022), Montana",24,Built 1950 to 1959,757,+/-186,6.9,+/-1.7
610U800US30001,"State Senate District 1 (2022), Montana",25,Built 1940 to 1949,320,+/-98,2.9,+/-0.9
610U800US30001,"State Senate District 1 (2022), Montana",26,Built 1939 or earlier,833,+/-190,7.5,+/-1.7
610U800US30001,"State Senate District 1 (2022), Montana",26.3,,,,,
610U800US30001,"State Senate District 1 (2022), Montana",26.5,ROOMS,,,,
610U800US30001,"State Senate District 1 (2022), Montana",27,Total housing units,"11,041",+/-58,"11,041",(X)
610U800US30001,"State Senate District 1 (2022), Montana",28,1 room,228,+/-118,2.1,+/-1.1
610U800US30001,"State Senate District 1 (2022), Montana",29,2 rooms,510,+/-146,4.6,+/-1.3
610U800US30001,"State Senate District 1 (2022), Montana",30,3 rooms,986,+/-220,8.9,+/-2.0
610U800US30001,"State Senate District 1 (2022), Montana",31,4 rooms,"2,320",+/-320,21.0,+/-2.9
610U800US30001,"State Senate District 1 (2022), Montana",32,5 rooms,"2,218",+/-308,20.1,+/-2.8
610U800US30001,"State Senate District 1 (2022), Montana",33,6 rooms,"1,639",+/-249,14.8,+/-2.3
610U800US30001,"State Senate District 1 (2022), Montana",34,7 rooms,"1,253",+/-236,11.3,+/-2.1
610U800US30001,"State Senate District 1 (2022), Montana",35,8 rooms,909,+/-235,8.2,+/-2.1
610U800US30001,"State Senate District 1 (2022), Montana",36,9 rooms or more,978,+/-197,8.9,+/-1.8
610U800US30001,"State Senate District 1 (2022), Montana",37,Median rooms,5.2,+/-0.2,(X),(X)
610U800US30001,"State Senate District 1 (2022), Montana",37.3,,,,,
610U800US30001,"State Senate District 1 (2022), Montana",37.5,BEDROOMS,,,,
610U800US30001,"State Senate District 1 (2022), Montana",38,Total housing units,"11,041",+/-58,"11,041",(X)
610U800US30001,"State Senate District 1 (2022), Montana",39,No bedroom,246,+/-118,2.2,+/-1.1
610U800US30001,"State Senate District 1 (2022), Montana",40,1 bedroom,"1,578",+/-264,14.3,+/-2.4
610U800US30001,"State Senate District 1 (2022), Montana",41,2 bedrooms,"3,313",+/-334,30.0,+/-3.0
610U800US30001,"State Senate District 1 (2022), Montana",42,3 bedrooms,"3,910",+/-360,35.4,+/-3.3
610U800US30001,"State Senate District 1 (2022), Montana",43,4 bedrooms,"1,670",+/-325,15.1,+/-3.0
610U800US30001,"State Senate District 1 (2022), Montana",44,5 or more bedrooms,324,+/-121,2.9,+/-1.1
610U800US30001,"State Senate District 1 (2022), Montana",44.3,,,,,
610U800US30001,"State Senate District 1 (2022), Montana",44.5,HOUSING TENURE,,,,
610U800US30001,"State Senate District 1 (2022), Montana",45,Occupied housing units,"8,458",+/-309,"8,458",(X)
610U800US30001,"State Senate District 1 (2022), Montana",46,Owner-occupied,"6,596",+/-318,78.0,+/-3.2
610U800US30001,"State Senate District 1 (2022), Montana",47,Renter-occupied,"1,862",+/-295,22.0,+/-3.2
610U800US30001,"State Senate District 1 (2022), Montana",47.3,,,,,
610U800US30001,"State Senate District 1 (2022), Montana",48,Average household size of owner-occupied unit,2.29,+/-0.11,(X),(X)
610U800US30001,"State Senate District 1 (2022), Montana",49,Average household size of renter-occupied unit,2.35,+/-0.26,(X),(X)
610U800US30001,"State Senate District 1 (2022), Montana",49.3,,,,,
610U800US30001,"State Senate District 1 (2022), Montana",49.5,YEAR HOUSEHOLDER MOVED INTO UNIT,,,,
610U800US30001,"State Senate District 1 (2022), Montana",50,Occupied housing units,"8,458",+/-309,"8,458",(X)
610U800US30001,"State Senate District 1 (2022), Montana",51,Moved in 2019 or later,566,+/-180,6.7,+/-2.2
610U800US30001,"State Senate District 1 (2022), Montana",52,Moved in 2015 to 2018,"2,142",+/-271,25.3,+/-3.0
610U800US30001,"State Senate District 1 (2022), Montana",53,Moved in 2010 to 2014,"1,482",+/-247,17.5,+/-2.9
610U800US30001,"State Senate District 1 (2022), Montana",54,Moved in 2000 to 2009,"2,051",+/-333,24.2,+/-3.7
610U800US30001,"State Senate District 1 (2022), Montana",55,Moved in 1990 to 1999,"1,120",+/-241,13.2,+/-2.9
610U800US30001,"State Senate District 1 (2022), Montana",56,Moved in 1989 and earlier,"1,097",+/-176,13.0,+/-2.0
610U800US30001,"State Senate District 1 (2022), Montana",56.3,,,,,
