"GEOID","GEONAME","Line Number","Title","Estimate","Margin of Error","Percent Estimate","Percent Margin of Error"
610U800US05001,"State Senate District 1 (2022), Arkansas",0,SELECTED SOCIAL CHARACTERISTICS IN THE UNITED STATES,,,,
610U800US05001,"State Senate District 1 (2022), Arkansas",0.5,,,,,
610U800US05001,"State Senate District 1 (2022), Arkansas",0.8,HOUSEHOLDS BY TYPE,,,,
610U800US05001,"State Senate District 1 (2022), Arkansas",1,Total households,"31,851",+/-660,"31,851",(X)
610U800US05001,"State Senate District 1 (2022), Arkansas",2,Married-couple household,"15,721",+/-619,49.4,+/-1.8
610U800US05001,"State Senate District 1 (2022), Arkansas",3,With children of the householder under 18 years,"5,365",+/-408,16.8,+/-1.2
610U800US05001,"State Senate District 1 (2022), Arkansas",4,Cohabiting couple household,"1,497",+/-307,4.7,+/-0.9
610U800US05001,"State Senate District 1 (2022), Arkansas",5,With children of the householder under 18 years,456,+/-212,1.4,+/-0.7
610U800US05001,"State Senate District 1 (2022), Arkansas",6,"Male householder, no spouse/partner present","5,583",+/-454,17.5,+/-1.3
610U800US05001,"State Senate District 1 (2022), Arkansas",7,With children of the householder under 18 years,363,+/-170,1.1,+/-0.5
610U800US05001,"State Senate District 1 (2022), Arkansas",8,Householder living alone,"4,314",+/-463,13.5,+/-1.4
610U800US05001,"State Senate District 1 (2022), Arkansas",9,65 years and over,"1,697",+/-255,5.3,+/-0.8
610U800US05001,"State Senate District 1 (2022), Arkansas",10,"Female householder, no spouse/partner present","9,050",+/-539,28.4,+/-1.6
610U800US05001,"State Senate District 1 (2022), Arkansas",11,With children of the householder under 18 years,"1,565",+/-283,4.9,+/-0.9
610U800US05001,"State Senate District 1 (2022), Arkansas",12,Householder living alone,"5,558",+/-436,17.5,+/-1.3
610U800US05001,"State Senate District 1 (2022), Arkansas",13,65 years and over,"2,901",+/-305,9.1,+/-0.9
610U800US05001,"State Senate District 1 (2022), Arkansas",13.3,,,,,
610U800US05001,"State Senate District 1 (2022), Arkansas",14,Households with one or more people under 18 years,"9,099",+/-472,28.6,+/-1.4
610U800US05001,"State Senate District 1 (2022), Arkansas",15,Households with one or more people 65 years and over,"11,043",+/-410,34.7,+/-1.2
610U800US05001,"State Senate District 1 (2022), Arkansas",15.3,,,,,
